"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_race","ppt_gender","url","first_guess","correct","key_press","responses","image_type","phrase_type","test_part"
"5080","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","5083","0.0-0.0","65202","List1A","black","woman","","","","","","","",""
"10723","","","external-html","1","17010","0.0-1.0","65202","List1A","black","woman","consent.html","","","","","","",""
"13286","<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>","0","html-button-response","2","30299","0.0-2.0","65202","List1A","black","woman","","","","","","","",""
"66582","<img src='img/portrait_matrix_list1.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>","0","html-button-response","3","97890","0.0-3.0-0.0","65202","List1A","black","woman","","","","","","","",""
"3164","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>","7","html-button-response","4","102062","0.0-3.0-1.0","65202","List1A","black","woman","","true","7","","","","",""
"null","CORRECT","","html-keyboard-response","5","103572","0.0-3.0-2.0-0.0","65202","List1A","black","woman","","","","null","","","",""
"3644","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>","2","html-button-response","6","107218","0.0-3.0-4.0","65202","List1A","black","woman","","true","1","","","","",""
"7238","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>","1","html-button-response","7","115464","0.0-3.0-6.0-0.0","65202","List1A","black","woman","","false","1","","","","",""
"null","CORRECT","","html-keyboard-response","8","116976","0.0-3.0-6.0-1.0-0.0","65202","List1A","black","woman","","","","null","","","",""
"5704","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>","5","html-button-response","9","122682","0.0-3.0-7.0","65202","List1A","black","woman","","true","5","","","","",""
"null","CORRECT","","html-keyboard-response","10","124194","0.0-3.0-8.0-0.0","65202","List1A","black","woman","","","","null","","","",""
