"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_race","ppt_gender","url","first_guess","correct","key_press","responses","image_type","phrase_type","test_part"
"2549","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","2559","0.0-0.0","62797","List1A","black","woman","","","","","","","",""
"38065","","","external-html","1","42206","0.0-1.0","62797","List1A","black","woman","consent.html","","","","","","",""
"6559","<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>","0","html-button-response","2","48772","0.0-2.0","62797","List1A","black","woman","","","","","","","",""
"76552","<img src='img/portrait_matrix_list1.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>","0","html-button-response","3","126331","0.0-3.0-0.0","62797","List1A","black","woman","","","","","","","",""
"6393","<img src=""portrait/BM1.jpg""style=""height:400px;""></img>","4","html-button-response","4","133739","0.0-3.0-1.0","62797","List1A","black","woman","","true","4","","","","",""
"null","CORRECT","","html-keyboard-response","5","135246","0.0-3.0-2.0-0.0","62797","List1A","black","woman","","","","null","","","",""
"5974","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>","5","html-button-response","6","141227","0.0-3.0-4.0","62797","List1A","black","woman","","true","5","","","","",""
"null","CORRECT","","html-keyboard-response","7","142733","0.0-3.0-5.0-0.0","62797","List1A","black","woman","","","","null","","","",""
"6074","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>","1","html-button-response","8","148811","0.0-3.0-7.0","62797","List1A","black","woman","","true","1","","","","",""
"null","CORRECT","","html-keyboard-response","9","150314","0.0-3.0-8.0-0.0","62797","List1A","black","woman","","","","null","","","",""
"1734","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>","2","html-button-response","10","152051","0.0-3.0-10.0","62797","List1A","black","woman","","true","2","","","","",""
"null","CORRECT","","html-keyboard-response","11","153554","0.0-3.0-11.0-0.0","62797","List1A","black","woman","","","","null","","","",""
"1782","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>","0","html-button-response","12","155339","0.0-3.0-13.0","62797","List1A","black","woman","","true","0","","","","",""
"null","CORRECT","","html-keyboard-response","13","156842","0.0-3.0-14.0-0.0","62797","List1A","black","woman","","","","null","","","",""
"4828","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>","6","html-button-response","14","161672","0.0-3.0-16.0","62797","List1A","black","woman","","true","7","","","","",""
"1760","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>","7","html-button-response","15","164434","0.0-3.0-18.0-0.0","62797","List1A","black","woman","","false","7","","","","",""
