rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part
15428,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,15432,0.0-0.0,11680,List1B,white,woman,,,,,,,,
33933,,,external-html,1,50608,0.0-1.0,11680,List1B,white,woman,consent.html,,,,,,,
135198,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,185809,0.0-2.0,11680,List1B,white,woman,,,,,,,,
62667,"<img src='img/portrait_matrix_list1.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,249480,0.0-3.0-0.0,11680,List1B,white,woman,,,,,,,,
4652,"<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,html-button-response,4,255136,0.0-3.0-1.0,11680,List1B,white,woman,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,5,256649,0.0-3.0-2.0-0.0,11680,List1B,white,woman,,,,null,,,,
7657,"<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",1,html-button-response,6,264308,0.0-3.0-4.0,11680,List1B,white,woman,,TRUE,1,,,,,
null,CORRECT,,html-keyboard-response,7,265812,0.0-3.0-5.0-0.0,11680,List1B,white,woman,,,,null,,,,
7656,"<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,html-button-response,8,273470,0.0-3.0-7.0,11680,List1B,white,woman,,TRUE,5,,,,,
null,CORRECT,,html-keyboard-response,9,274979,0.0-3.0-8.0-0.0,11680,List1B,white,woman,,,,null,,,,
5669,"<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,html-button-response,10,280650,0.0-3.0-10.0,11680,List1B,white,woman,,TRUE,2,,,,,
null,CORRECT,,html-keyboard-response,11,282154,0.0-3.0-11.0-0.0,11680,List1B,white,woman,,,,null,,,,
5200,"<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,html-button-response,12,287356,0.0-3.0-13.0,11680,List1B,white,woman,,TRUE,0,,,,,
null,CORRECT,,html-keyboard-response,13,288859,0.0-3.0-14.0-0.0,11680,List1B,white,woman,,,,null,,,,
4924,"<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,html-button-response,14,293784,0.0-3.0-16.0,11680,List1B,white,woman,,TRUE,3,,,,,
null,CORRECT,,html-keyboard-response,15,295286,0.0-3.0-17.0-0.0,11680,List1B,white,woman,,,,null,,,,
12763,"<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,html-button-response,16,308050,0.0-3.0-19.0,11680,List1B,white,woman,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,17,309555,0.0-3.0-20.0-0.0,11680,List1B,white,woman,,,,null,,,,
2510,"<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,html-button-response,18,312067,0.0-3.0-22.0,11680,List1B,white,woman,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,19,313573,0.0-3.0-23.0-0.0,11680,List1B,white,woman,,,,null,,,,
1270,<p>You got 8 out of 8 right first time. Press Continue.</p>,0,html-button-response,20,314846,0.0-3.0-25.0,11680,List1B,white,woman,,,,,,,,
