rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part
1948,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,1954,0.0-0.0,51409,List1A,white,woman,,,,,,,,
17686,,,external-html,1,20709,0.0-1.0,51409,List1A,white,woman,consent.html,,,,,,,
50999,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,71713,0.0-2.0,51409,List1A,white,woman,,,,,,,,
128784,"<img src='img/portrait_matrix_list1.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,201500,0.0-3.0-0.0,51409,List1A,white,woman,,,,,,,,
8085,"<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,html-button-response,4,210591,0.0-3.0-1.0,51409,List1A,white,woman,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,5,212096,0.0-3.0-2.0-0.0,51409,List1A,white,woman,,,,null,,,,
15066,"<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,html-button-response,6,227166,0.0-3.0-4.0,51409,List1A,white,woman,,TRUE,3,,,,,
null,CORRECT,,html-keyboard-response,7,228670,0.0-3.0-5.0-0.0,51409,List1A,white,woman,,,,null,,,,
4651,"<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",1,html-button-response,8,233325,0.0-3.0-7.0,51409,List1A,white,woman,,TRUE,1,,,,,
null,CORRECT,,html-keyboard-response,9,234828,0.0-3.0-8.0-0.0,51409,List1A,white,woman,,,,null,,,,
7723,"<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,html-button-response,10,242554,0.0-3.0-10.0,51409,List1A,white,woman,,TRUE,5,,,,,
null,CORRECT,,html-keyboard-response,11,244058,0.0-3.0-11.0-0.0,51409,List1A,white,woman,,,,null,,,,
5418,"<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,html-button-response,12,249481,0.0-3.0-13.0,51409,List1A,white,woman,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,13,250984,0.0-3.0-14.0-0.0,51409,List1A,white,woman,,,,null,,,,
5229,"<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,html-button-response,14,256219,0.0-3.0-16.0,51409,List1A,white,woman,,TRUE,2,,,,,
null,CORRECT,,html-keyboard-response,15,257723,0.0-3.0-17.0-0.0,51409,List1A,white,woman,,,,null,,,,
8890,"<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,html-button-response,16,266617,0.0-3.0-19.0,51409,List1A,white,woman,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,17,268120,0.0-3.0-20.0-0.0,51409,List1A,white,woman,,,,null,,,,
11086,"<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,html-button-response,18,279209,0.0-3.0-22.0,51409,List1A,white,woman,,TRUE,0,,,,,
null,CORRECT,,html-keyboard-response,19,280714,0.0-3.0-23.0-0.0,51409,List1A,white,woman,,,,null,,,,
1778,<p>You got 8 out of 8 right first time. Press Continue.</p>,0,html-button-response,20,282497,0.0-3.0-25.0,51409,List1A,white,woman,,,,,,,,
43800,"<p>In this experiment, you will view photographs of the people from the memory game interacting.</p><p>By using the <strong>exact</strong> phrase given <i>after</i> the photograph appears and recalling the correct names of the people in the photographs, form a sentence describing the interaction. You do not need to capitalise names.</p><p>Type your answer in the space provided. Please complete every sentence before moving onto the next trial.</p><p>You will only have a few seconds to memorise each given photograph and phrase before you can respond, so try your best to focus.</p><p>An example is given below. Press 'Continue' when you are ready.</p><img src='img/speaking_example.jpg' style='width:800px;height:460px;''></img>",0,html-button-response,21,327305,0.0-4.0,51409,List1A,white,woman,,,,,,,,
2037,"<p>Before the experiment starts, you will watch two example trials. Press 'Continue'.</p>",0,html-button-response,22,330346,0.0-5.0,51409,List1A,white,woman,,,,,,,,
null,<img src='img/meet_eg.gif' style='height:400px;''></img>,,html-keyboard-response,23,333351,0.0-6.0,51409,List1A,white,woman,,,,null,,,,
null,<p>is meeting</p>,,html-keyboard-response,24,335353,0.0-7.0,51409,List1A,white,woman,,,,null,,,,
2806,<p><b>Answer:</b> kate is meeting beth</p>,0,html-button-response,25,338162,0.0-8.0,51409,List1A,white,woman,,,,,,,,
null,<img src='img/look_eg.gif' style='height:400px;''></img>,,html-keyboard-response,26,341166,0.0-9.0,51409,List1A,white,woman,,,,null,,,,
null,<p>are looking at each other</p>,,html-keyboard-response,27,343170,0.0-10.0,51409,List1A,white,woman,,,,null,,,,
2536,<p><b>Answer:</b> luke and dave are looking at each other</p>,0,html-button-response,28,345709,0.0-11.0,51409,List1A,white,woman,,,,,,,,
3851,"<p>Ready to start the experiment?</p><br><p><strong>Remember to describe the picture using a full sentence,</strong></p><p><strong>that combines the names of the people with the <i>exact</i> phrase given.</strong></p><p><strong>To receive full payment you must do this correctly.</strong></p><p><strong> You do not need to capitalise names or use punctuation.</strong></p><br><p>Press 'Continue' to begin.</p>",0,html-button-response,29,350564,0.0-12.0,51409,List1A,white,woman,,,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,30,352067,0.0-13.0-0.0,51409,List1A,white,woman,,,,null,,,,
null,"<img src=""stim_listA/dance5.gif""style=""height:400px;""></stim_listA>",,html-keyboard-response,31,354075,0.0-13.0-1.0,51409,List1A,white,woman,,,,null,,,,
null,is dancing with,,html-keyboard-response,32,356077,0.0-13.0-2.0,51409,List1A,white,woman,,,,null,,,,
15007,,,survey-text,33,371086,0.0-13.0-3.0,51409,List1A,white,woman,,,,,"{""Q0"":""Luke is dancing with fred""}","<img src=""stim_listA/dance5.gif""style=""height:400px;""></stim_listA>",is dancing with,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,34,371589,0.0-13.0-0.1,51409,List1A,white,woman,,,,null,,,,
null,"<img src=""stim_listA/talk6.gif""style=""height:400px;""></stim_listA>",,html-keyboard-response,35,373591,0.0-13.0-1.1,51409,List1A,white,woman,,,,null,,,,
null,are talking to each other,,html-keyboard-response,36,375593,0.0-13.0-2.1,51409,List1A,white,woman,,,,null,,,,
26152,,,survey-text,37,401749,0.0-13.0-3.1,51409,List1A,white,woman,,,,,"{""Q0"":""mike and luke are talking to each other""}","<img src=""stim_listA/talk6.gif""style=""height:400px;""></stim_listA>",are talking to each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,38,402253,0.0-13.0-0.2,51409,List1A,white,woman,,,,null,,,,
null,"<img src=""stim_listA/touch5.gif""style=""height:400px;""></stim_listA>",,html-keyboard-response,39,404255,0.0-13.0-1.2,51409,List1A,white,woman,,,,null,,,,
null,is touching,,html-keyboard-response,40,406257,0.0-13.0-2.2,51409,List1A,white,woman,,,,null,,,,
16734,,,survey-text,41,422993,0.0-13.0-3.2,51409,List1A,white,woman,,,,,"{""Q0"":""dave is touching mike""}","<img src=""stim_listA/touch5.gif""style=""height:400px;""></stim_listA>",is touching,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,42,423496,0.0-13.0-0.3,51409,List1A,white,woman,,,,null,,,,
null,"<img src=""stim_listA/flirt6.gif""style=""height:400px;""></stim_listA>",,html-keyboard-response,43,425499,0.0-13.0-1.3,51409,List1A,white,woman,,,,null,,,,
null,are flirting with each other,,html-keyboard-response,44,427501,0.0-13.0-2.3,51409,List1A,white,woman,,,,null,,,,
16836,,,survey-text,45,444341,0.0-13.0-3.3,51409,List1A,white,woman,,,,,"{""Q0"":""mike and luke are flirting""}","<img src=""stim_listA/flirt6.gif""style=""height:400px;""></stim_listA>",are flirting with each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,46,444844,0.0-13.0-0.4,51409,List1A,white,woman,,,,null,,,,
null,"<img src=""stim_listA/fight2.gif""style=""height:400px;""></stim_listA>",,html-keyboard-response,47,446847,0.0-13.0-1.4,51409,List1A,white,woman,,,,null,,,,
null,are fighting each other,,html-keyboard-response,48,449230,0.0-13.0-2.4,51409,List1A,white,woman,,,,null,,,,
