rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part
2076,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,2086,0.0-0.0,35903,List2B,black,man,,,,,,,,
10403,,,external-html,1,13568,0.0-1.0,35903,List2B,black,man,consent.html,,,,,,,
31419,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,44990,0.0-2.0,35903,List2B,black,man,,,,,,,,
73712,"<img src='img/portrait_matrix_list2.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,119714,0.0-3.0-0.0,35903,List2B,black,man,,,,,,,,
10419,"<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",1,html-button-response,4,131145,0.0-3.0-1.0,35903,List2B,black,man,,TRUE,1,,,,,
null,CORRECT,,html-keyboard-response,5,132669,0.0-3.0-2.0-0.0,35903,List2B,black,man,,,,null,,,,
2689,"<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,html-button-response,6,135369,0.0-3.0-4.0,35903,List2B,black,man,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,7,136899,0.0-3.0-5.0-0.0,35903,List2B,black,man,,,,null,,,,
4601,"<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,html-button-response,8,141508,0.0-3.0-7.0,35903,List2B,black,man,,TRUE,2,,,,,
null,CORRECT,,html-keyboard-response,9,143020,0.0-3.0-8.0-0.0,35903,List2B,black,man,,,,null,,,,
3872,"<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,html-button-response,10,146900,0.0-3.0-10.0,35903,List2B,black,man,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,11,148428,0.0-3.0-11.0-0.0,35903,List2B,black,man,,,,null,,,,
1850,"<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,html-button-response,12,150286,0.0-3.0-13.0,35903,List2B,black,man,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,13,151793,0.0-3.0-14.0-0.0,35903,List2B,black,man,,,,null,,,,
3267,"<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,html-button-response,14,155064,0.0-3.0-16.0,35903,List2B,black,man,,TRUE,0,,,,,
null,CORRECT,,html-keyboard-response,15,156575,0.0-3.0-17.0-0.0,35903,List2B,black,man,,,,null,,,,
2962,"<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,html-button-response,16,159544,0.0-3.0-19.0,35903,List2B,black,man,,TRUE,3,,,,,
null,CORRECT,,html-keyboard-response,17,161056,0.0-3.0-20.0-0.0,35903,List2B,black,man,,,,null,,,,
2595,"<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,html-button-response,18,163656,0.0-3.0-22.0,35903,List2B,black,man,,TRUE,5,,,,,
null,CORRECT,,html-keyboard-response,19,165168,0.0-3.0-23.0-0.0,35903,List2B,black,man,,,,null,,,,
3338,<p>You got 8 out of 8 right first time. Press Continue.</p>,0,html-button-response,20,168519,0.0-3.0-25.0,35903,List2B,black,man,,,,,,,,
39710,"<p>In this experiment, you will view photographs of the people from the memory game interacting.</p><p>By using the <strong>exact</strong> phrase given <i>after</i> the photograph appears and recalling the correct names of the people in the photographs, form a sentence describing the interaction. You do not need to capitalise names.</p><p>Type your answer in the space provided. Please complete every sentence before moving onto the next trial.</p><p>You will only have a few seconds to memorise each given photograph and phrase before you can respond, so try your best to focus.</p><p>An example is given below. Press 'Continue' when you are ready.</p><img src='img/speaking_example.jpg' style='width:800px;height:460px;''></img>",0,html-button-response,21,209247,0.0-4.0,35903,List2B,black,man,,,,,,,,
2223,"<p>Before the experiment starts, you will watch two example trials. Press 'Continue'.</p>",0,html-button-response,22,212480,0.0-5.0,35903,List2B,black,man,,,,,,,,
null,<img src='img/meet_eg.gif' style='height:400px;''></img>,,html-keyboard-response,23,215499,0.0-6.0,35903,List2B,black,man,,,,null,,,,
null,<p>is meeting</p>,,html-keyboard-response,24,217505,0.0-7.0,35903,List2B,black,man,,,,null,,,,
13578,<p><b>Answer:</b> jane is meeting ruth</p>,0,html-button-response,25,231086,0.0-8.0,35903,List2B,black,man,,,,,,,,
null,<img src='img/look_eg.gif' style='height:400px;''></img>,,html-keyboard-response,26,234095,0.0-9.0,35903,List2B,black,man,,,,null,,,,
null,<p>are looking at each other</p>,,html-keyboard-response,27,236100,0.0-10.0,35903,List2B,black,man,,,,null,,,,
1814,<p><b>Answer:</b> fred and mike are looking at each other</p>,0,html-button-response,28,237918,0.0-11.0,35903,List2B,black,man,,,,,,,,
10505,"<p>Ready to start the experiment?</p><br><p><strong>Remember to describe the picture using a full sentence,</strong></p><p><strong>that combines the names of the people with the <i>exact</i> phrase given.</strong></p><p><strong>To receive full payment you must do this correctly.</strong></p><p><strong> You do not need to capitalise names or use punctuation.</strong></p><br><p>Press 'Continue' to begin.</p>",0,html-button-response,29,249431,0.0-12.0,35903,List2B,black,man,,,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,30,250939,0.0-13.0-0.0,35903,List2B,black,man,,,,null,,,,
null,"<img src=""stim_listB/shout3.gif""style=""height:400px;""></stim_listB>",,html-keyboard-response,31,252949,0.0-13.0-1.0,35903,List2B,black,man,,,,null,,,,
null,is shouting at,,html-keyboard-response,32,254955,0.0-13.0-2.0,35903,List2B,black,man,,,,null,,,,
18252,,,survey-text,33,273214,0.0-13.0-3.0,35903,List2B,black,man,,,,,"{""Q0"":""fred is shouting at beth""}","<img src=""stim_listB/shout3.gif""style=""height:400px;""></stim_listB>",is shouting at,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,34,273720,0.0-13.0-0.1,35903,List2B,black,man,,,,null,,,,
null,"<img src=""stim_listB/fight2.gif""style=""height:400px;""></stim_listB>",,html-keyboard-response,35,275725,0.0-13.0-1.1,35903,List2B,black,man,,,,null,,,,
null,are fighting each other,,html-keyboard-response,36,277728,0.0-13.0-2.1,35903,List2B,black,man,,,,null,,,,
23761,,,survey-text,37,301494,0.0-13.0-3.1,35903,List2B,black,man,,,,,"{""Q0"":""luke and ruth are fighting each other""}","<img src=""stim_listB/fight2.gif""style=""height:400px;""></stim_listB>",are fighting each other,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,38,301999,0.0-13.0-0.2,35903,List2B,black,man,,,,null,,,,
