rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part
8545,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,8547,0.0-0.0,38529,List1B,white,man,,,,,,,,
82797,,,external-html,1,92434,0.0-1.0,38529,List1B,white,man,consent.html,,,,,,,
11194,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,103629,0.0-2.0,38529,List1B,white,man,,,,,,,,
136071,"<img src='img/portrait_matrix_list1.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,240702,0.0-3.0-0.0,38529,List1B,white,man,,,,,,,,
2400,"<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,html-button-response,4,244105,0.0-3.0-1.0,38529,List1B,white,man,,TRUE,5,,,,,
null,CORRECT,,html-keyboard-response,5,245608,0.0-3.0-2.0-0.0,38529,List1B,white,man,,,,null,,,,
2607,"<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,html-button-response,6,248215,0.0-3.0-4.0,38529,List1B,white,man,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,7,249717,0.0-3.0-5.0-0.0,38529,List1B,white,man,,,,null,,,,
1596,"<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,html-button-response,8,251313,0.0-3.0-7.0,38529,List1B,white,man,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,9,252815,0.0-3.0-8.0-0.0,38529,List1B,white,man,,,,null,,,,
7886,"<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,html-button-response,10,260702,0.0-3.0-10.0,38529,List1B,white,man,,TRUE,0,,,,,
null,CORRECT,,html-keyboard-response,11,262204,0.0-3.0-11.0-0.0,38529,List1B,white,man,,,,null,,,,
2940,"<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,html-button-response,12,265145,0.0-3.0-13.0,38529,List1B,white,man,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,13,266647,0.0-3.0-14.0-0.0,38529,List1B,white,man,,,,null,,,,
