rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part
1816,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,1817,0.0-0.0,78725,List2A,white,man,,,,,,,,
4066,,,external-html,1,6911,0.0-1.0,78725,List2A,white,man,consent.html,,,,,,,
8911,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,15823,0.0-2.0,78725,List2A,white,man,,,,,,,,
62480,"<img src='img/portrait_matrix_list2.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,79306,0.0-3.0-0.0,78725,List2A,white,man,,,,,,,,
2215,"<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,html-button-response,4,82522,0.0-3.0-1.0,78725,List2A,white,man,,TRUE,3,,,,,
null,CORRECT,,html-keyboard-response,5,84029,0.0-3.0-2.0-0.0,78725,List2A,white,man,,,,null,,,,
2241,"<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,html-button-response,6,86271,0.0-3.0-4.0,78725,List2A,white,man,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,7,87775,0.0-3.0-5.0-0.0,78725,List2A,white,man,,,,null,,,,
1912,"<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",1,html-button-response,8,89690,0.0-3.0-7.0,78725,List2A,white,man,,TRUE,1,,,,,
null,CORRECT,,html-keyboard-response,9,91193,0.0-3.0-8.0-0.0,78725,List2A,white,man,,,,null,,,,
2427,"<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,html-button-response,10,93620,0.0-3.0-10.0,78725,List2A,white,man,,TRUE,2,,,,,
null,CORRECT,,html-keyboard-response,11,95123,0.0-3.0-11.0-0.0,78725,List2A,white,man,,,,null,,,,
1841,"<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,html-button-response,12,96964,0.0-3.0-13.0,78725,List2A,white,man,,TRUE,7,,,,,
null,CORRECT,,html-keyboard-response,13,98467,0.0-3.0-14.0-0.0,78725,List2A,white,man,,,,null,,,,
2866,"<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",4,html-button-response,14,101334,0.0-3.0-16.0,78725,List2A,white,man,,TRUE,5,,,,,
2924,"<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,html-button-response,15,105260,0.0-3.0-18.0-0.0,78725,List2A,white,man,,FALSE,5,,,,,
null,CORRECT,,html-keyboard-response,16,106763,0.0-3.0-18.0-1.0-0.0,78725,List2A,white,man,,,,null,,,,
4082,"<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,html-button-response,17,110846,0.0-3.0-19.0,78725,List2A,white,man,,TRUE,0,,,,,
null,CORRECT,,html-keyboard-response,18,112350,0.0-3.0-20.0-0.0,78725,List2A,white,man,,,,null,,,,
1719,"<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,html-button-response,19,114070,0.0-3.0-22.0,78725,List2A,white,man,,TRUE,4,,,,,
null,CORRECT,,html-keyboard-response,20,115574,0.0-3.0-23.0-0.0,78725,List2A,white,man,,,,null,,,,
1264,<p>You got 7 out of 8 right first time. Press Continue.</p>,0,html-button-response,21,116841,0.0-3.0-25.0,78725,List2A,white,man,,,,,,,,
2167,"As you did not score 100%, the memory game will repeat. Press Continue.",0,html-button-response,22,120008,0.0-3.0-26.0-0.0,78725,List2A,white,man,,,,,,,,
1254,"<img src='img/portrait_matrix_list2.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,23,122264,0.0-3.1-0.1,78725,List2A,white,man,,,,,,,,
1155,"<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,html-button-response,24,124421,0.0-3.1-1.1,78725,List2A,white,man,,TRUE,3,,,,,
null,CORRECT,,html-keyboard-response,25,125926,0.0-3.1-2.1-0.1,78725,List2A,white,man,,,,null,,,,
1895,"<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,html-button-response,26,127821,0.0-3.1-4.1,78725,List2A,white,man,,TRUE,6,,,,,
null,CORRECT,,html-keyboard-response,27,129323,0.0-3.1-5.1-0.1,78725,List2A,white,man,,,,null,,,,
1827,"<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",1,html-button-response,28,131151,0.0-3.1-7.1,78725,List2A,white,man,,TRUE,1,,,,,
null,CORRECT,,html-keyboard-response,29,132652,0.0-3.1-8.1-0.1,78725,List2A,white,man,,,,null,,,,
2321,"<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,html-button-response,30,134974,0.0-3.1-10.1,78725,List2A,white,man,,TRUE,2,,,,,
