"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","condition","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"1285.440000006929","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","1289","0.0-0.0","63717","3B","conjoined","woman","","","","","","","","",""
"48545.79999996349","","","external-html","1","50878","0.0-1.0","63717","3B","conjoined","woman","consent.html","","","","","","","",""
"15841.985000064597","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","66722","0.0-2.0","63717","3B","conjoined","woman","","","","","","","","",""
"2576.5500001143664","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","70303","0.0-3.0","63717","3B","conjoined","woman","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","73313","0.0-4.0","63717","3B","conjoined","woman","","null","","","","","","",""
"18977.969999890774","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","92293","0.0-5.0","63717","3B","conjoined","woman","","","","","","","","",""
"1796.6999998316169","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","95092","0.0-6.0","63717","3B","conjoined","woman","","","","","","","","",""
"null","Fred is driving Dave","","html-keyboard-response","7","98104","0.0-7.0-0.0","63717","3B","conjoined","woman","","null","M1 is driving M3","drive","sentence","","","",""
"9545.080000068992","","","survey-likert-extra-labels","8","107658","0.0-7.0-2.0","63717","3B","conjoined","woman","","","M1 is driving M3","drive","rating_volition","{""Q0"":0}","[0]","M3 is M1's passenger","M1 is M3's passenger"
"13365.879999939352","","","survey-likert-extra-labels","9","121028","0.0-7.0-3.0-0.0","63717","3B","conjoined","woman","","","M1 is driving M3","drive","rating_causation","{""Q0"":5}","[0]","M3 is taking M1 somewhere","M1 is taking M3 somewhere"
"null","Luke is posing for Mike","","html-keyboard-response","10","123032","0.0-8.0-0.0","63717","3B","conjoined","woman","","null","M2 is posing for M4","pose","sentence","","","",""
"8639.315000036731","","","survey-likert-extra-labels","11","131674","0.0-8.0-1.0-0.0","63717","3B","conjoined","woman","","","M2 is posing for M4","pose","rating_causation","{""Q0"":6}","[0]","M2 is photographing M4","M4 is photographing M2"
"8788.119999924675","","","survey-likert-extra-labels","12","140466","0.0-8.0-2.0","63717","3B","conjoined","woman","","","M2 is posing for M4","pose","rating_volition","{""Q0"":0}","[0]","M2 is modelling for M4","M4 is modelling for M2"
"null","Beth and Kate are talking to each other","","html-keyboard-response","13","142469","0.0-9.0-0.0","63717","3B","conjoined","woman","","null","W3 and W1 are talking to each other","talk1","sentence","","","",""
"6372.7949999738485","","","survey-likert-extra-labels","14","148844","0.0-9.0-1.0-0.0","63717","3B","conjoined","woman","","","W3 and W1 are talking to each other","talk1","rating_causation","{""Q0"":3}","[0]","W1 started a conversation with W3","W3 started a conversation with W1"
"5529.3499999679625","","","survey-likert-extra-labels","15","154376","0.0-9.0-2.0","63717","3B","conjoined","woman","","","W3 and W1 are talking to each other","talk1","rating_volition","{""Q0"":3}","[0]","W1 wanted to talk to W3","W3 wanted to talk to W1"
"null","Ruth and Jane are marrying each other","","html-keyboard-response","16","156384","0.0-10.0-0.0","63717","3B","conjoined","woman","","null","W2 and W4 are marrying each other","marry1","sentence","","","",""
"5533.104999922216","","","survey-likert-extra-labels","17","161919","0.0-10.0-1.0-0.0","63717","3B","conjoined","woman","","","W2 and W4 are marrying each other","marry1","rating_causation","{""Q0"":3}","[0]","W2 asked to marry W4","W4 asked to marry W2"
"3981.089999899268","","","survey-likert-extra-labels","18","165903","0.0-10.0-2.0","63717","3B","conjoined","woman","","","W2 and W4 are marrying each other","marry1","rating_volition","{""Q0"":3}","[0]","W2 wanted to marry W4","W4 wanted to marry W2"
"null","Dave and Fred are dancing with each other","","html-keyboard-response","19","167911","0.0-11.0-0.0","63717","3B","conjoined","woman","","null","M3 and M1 are dancing with each other","dance2","sentence","","","",""
"4715.21499985829","","","survey-likert-extra-labels","20","172628","0.0-11.0-2.0","63717","3B","conjoined","woman","","","M3 and M1 are dancing with each other","dance2","rating_volition","{""Q0"":3}","[0]","M1 wanted to dance with M3","M3 wanted to dance with M1"
"4521.8950000125915","","","survey-likert-extra-labels","21","177153","0.0-11.0-3.0-0.0","63717","3B","conjoined","woman","","","M3 and M1 are dancing with each other","dance2","rating_causation","{""Q0"":3}","[0]","M1 asked M3 to dance","M3 asked M1 to dance"
"null","Beth and Fred are marrying each other","","html-keyboard-response","22","179160","0.0-12.0-0.0","63717","3B","conjoined","woman","","null","W3 and M1 are marrying each other","marry4","sentence","","","",""
"7820.544999791309","","","survey-likert-extra-labels","23","186983","0.0-12.0-2.0","63717","3B","conjoined","woman","","","W3 and M1 are marrying each other","marry4","rating_volition","{""Q0"":3}","[0]","W3 wanted to marry M1","M1 wanted to marry W3"
"5457.484999904409","","","survey-likert-extra-labels","24","192444","0.0-12.0-3.0-0.0","63717","3B","conjoined","woman","","","W3 and M1 are marrying each other","marry4","rating_causation","{""Q0"":3}","[0]","W3 asked to marry M1","M1 asked to marry W3"
"null","Ruth and Jane are fighting each other","","html-keyboard-response","25","194448","0.0-13.0-0.0","63717","3B","conjoined","woman","","null","W2 and W4 are fighting each other","fight1","sentence","","","",""
"7151.820000028238","","","survey-likert-extra-labels","26","201602","0.0-13.0-1.0-0.0","63717","3B","conjoined","woman","","","W2 and W4 are fighting each other","fight1","rating_causation","{""Q0"":3}","[0]","W2 started the fight with W4","W4 started the fight with W2"
"3688.0349998828024","","","survey-likert-extra-labels","27","205294","0.0-13.0-2.0","63717","3B","conjoined","woman","","","W2 and W4 are fighting each other","fight1","rating_volition","{""Q0"":3}","[0]","W2 wanted to fight W4","W4 wanted to fight W2"
"null","Mike and Luke are touching each other","","html-keyboard-response","28","207301","0.0-14.0-0.0","63717","3B","conjoined","woman","","null","M4 and M2 are touching each other","touch2","sentence","","","",""
"3362.4450000934303","","","survey-likert-extra-labels","29","210665","0.0-14.0-2.0","63717","3B","conjoined","woman","","","M4 and M2 are touching each other","touch2","rating_volition","{""Q0"":3}","[0]","M2 wanted to touch M4","M4 wanted to touch M2"
"3406.9300000555813","","","survey-likert-extra-labels","30","214075","0.0-14.0-3.0-0.0","63717","3B","conjoined","woman","","","M4 and M2 are touching each other","touch2","rating_causation","{""Q0"":3}","[0]","M2 asked to touch M4","M4 asked to touch M2"
"null","Beth and Kate are shouting at each other","","html-keyboard-response","31","216079","0.0-15.0-0.0","63717","3B","conjoined","woman","","null","W3 and W1 are shouting at each other","shout1","sentence","","","",""
"9308.255000039935","","","survey-likert-extra-labels","32","225389","0.0-15.0-1.0-0.0","63717","3B","conjoined","woman","","","W3 and W1 are shouting at each other","shout1","rating_causation","{""Q0"":3}","[0]","W1 shouted at W3 first","W3 shouted at W1 first"
"3236.2349999602884","","","survey-likert-extra-labels","33","228629","0.0-15.0-2.0","63717","3B","conjoined","woman","","","W3 and W1 are shouting at each other","shout1","rating_volition","{""Q0"":3}","[0]","W1 wanted to shout at W3","W3 wanted to shout at W1"
"null","Dave is hiring Kate","","html-keyboard-response","34","230636","0.0-16.0-0.0","63717","3B","conjoined","woman","","null","M3 is hiring W1","hire","sentence","","","",""
"5150.024999864399","","","survey-likert-extra-labels","35","235787","0.0-16.0-1.0-0.0","63717","3B","conjoined","woman","","","M3 is hiring W1","hire","rating_causation","{""Q0"":6}","[0]","M3 will work for W1","W1 will work for M3"
"4507.519999984652","","","survey-likert-extra-labels","36","240298","0.0-16.0-2.0","63717","3B","conjoined","woman","","","M3 is hiring W1","hire","rating_volition","{""Q0"":0}","[0]","M3 is employing W1","W1 is employing M3"
"null","Luke and Mike are fighting each other","","html-keyboard-response","37","242306","0.0-17.0-0.0","63717","3B","conjoined","woman","","null","M2 and M4 are fighting each other","fight2","sentence","","","",""
"2877.729999832809","","","survey-likert-extra-labels","38","245185","0.0-17.0-2.0","63717","3B","conjoined","woman","","","M2 and M4 are fighting each other","fight2","rating_volition","{""Q0"":3}","[0]","M2 wanted to fight M4","M4 wanted to fight M2"
"4245.335000101477","","","survey-likert-extra-labels","39","249433","0.0-17.0-3.0-0.0","63717","3B","conjoined","woman","","","M2 and M4 are fighting each other","fight2","rating_causation","{""Q0"":3}","[0]","M2 started the fight with M4","M4 started the fight with M2"
"null","Kate and Beth are arguing with each other","","html-keyboard-response","40","251436","0.0-18.0-0.0","63717","3B","conjoined","woman","","null","W1 and W3 are arguing with each other","argue1","sentence","","","",""
"3874.4799999985844","","","survey-likert-extra-labels","41","255312","0.0-18.0-2.0","63717","3B","conjoined","woman","","","W1 and W3 are arguing with each other","argue1","rating_volition","{""Q0"":3}","[0]","W1 wanted to argue with W3","W3 wanted to argue with W1"
"2291.7200000956655","","","survey-likert-extra-labels","42","257607","0.0-18.0-3.0-0.0","63717","3B","conjoined","woman","","","W1 and W3 are arguing with each other","argue1","rating_causation","{""Q0"":3}","[0]","W1 started an argument with W3","W3 started an argument with W1"
"null","Luke and Jane are arguing with each other","","html-keyboard-response","43","259614","0.0-19.0-0.0","63717","3B","conjoined","woman","","null","M2 and W4 are arguing with each other","argue4","sentence","","","",""
"3014.0700000338256","","","survey-likert-extra-labels","44","262630","0.0-19.0-2.0","63717","3B","conjoined","woman","","","M2 and W4 are arguing with each other","argue4","rating_volition","{""Q0"":3}","[0]","M2 wanted to argue with W4","W4 wanted to argue with M2"
