"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","condition","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"2128.1199999939417","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","2135","0.0-0.0","71371","3A","conjoined","woman","","","","","","","","",""
"40447.04499999352","","","external-html","1","43624","0.0-1.0","71371","3A","conjoined","woman","consent.html","","","","","","","",""
"9005.65999999526","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","52633","0.0-2.0","71371","3A","conjoined","woman","","","","","","","","",""
"2291.9350000011036","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","55935","0.0-3.0","71371","3A","conjoined","woman","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","58951","0.0-4.0","71371","3A","conjoined","woman","","null","","","","","","",""
"13101.280000002589","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","72057","0.0-5.0","71371","3A","conjoined","woman","","","","","","","","",""
"3324.7750000009546","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","76388","0.0-6.0","71371","3A","conjoined","woman","","","","","","","","",""
"null","Beth and Jane are playing with each other","","html-keyboard-response","7","79399","0.0-7.0-0.0","71371","3A","conjoined","woman","","null","W4 and W2 are playing with each other","play1","sentence","","","",""
"6576.105000000098","","","survey-likert-extra-labels","8","85980","0.0-7.0-2.0","71371","3A","conjoined","woman","","","W4 and W2 are playing with each other","play1","rating_volition","{""Q0"":3}","[0]","W2 wanted to play with W4","W4 wanted to play with W2"
"8882.515000004787","","","survey-likert-extra-labels","9","94882","0.0-7.0-3.0-0.0","71371","3A","conjoined","woman","","","W4 and W2 are playing with each other","play1","rating_causation","{""Q0"":3}","[0]","W2 asked to play with W4","W4 asked to play with W2"
"null","Mike and Dave are marrying each other","","html-keyboard-response","10","96902","0.0-8.0-0.0","71371","3A","conjoined","woman","","null","M2 and M4 are marrying each other","marry2","sentence","","","",""
"4971.404999989318","","","survey-likert-extra-labels","11","101877","0.0-8.0-1.0-0.0","71371","3A","conjoined","woman","","","M2 and M4 are marrying each other","marry2","rating_causation","{""Q0"":3}","[0]","M2 asked to marry M4","M4 asked to marry M2"
