"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","condition","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"2035.1249999999936","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","2044","0.0-0.0","83653","1B","conjoined","man","","","","","","","","",""
"33725.075000000004","","","external-html","1","36851","0.0-1.0","83653","1B","conjoined","man","consent.html","","","","","","","",""
"9089.439999999995","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","45949","0.0-2.0","83653","1B","conjoined","man","","","","","","","","",""
"1865.7900000000081","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","48821","0.0-3.0","83653","1B","conjoined","man","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","51832","0.0-4.0","83653","1B","conjoined","man","","null","","","","","","",""
"9039.460000000021","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","60877","0.0-5.0","83653","1B","conjoined","man","","","","","","","","",""
"1975.1549999999988","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","63861","0.0-6.0","83653","1B","conjoined","man","","","","","","","","",""
"null","Mike and Luke are fighting each other","","html-keyboard-response","7","66882","0.0-7.0-0.0","83653","1B","conjoined","man","","null","M4 and M2 are fighting each other","fight2","sentence","","","",""
"5726.490000000005","","","survey-likert-extra-labels","8","72615","0.0-7.0-1.0-0.0","83653","1B","conjoined","man","","","M4 and M2 are fighting each other","fight2","rating_causation","{""Q0"":3}","[0]","M2 started the fight with M4","M4 started the fight with M2"
"4718.829999999987","","","survey-likert-extra-labels","9","77342","0.0-7.0-2.0","83653","1B","conjoined","man","","","M4 and M2 are fighting each other","fight2","rating_volition","{""Q0"":3}","[0]","M2 wanted to fight M4","M4 wanted to fight M2"
"null","Luke is posing for Mike","","html-keyboard-response","10","79347","0.0-8.0-0.0","83653","1B","conjoined","man","","null","M2 is posing for M4","pose","sentence","","","",""
"9230.439999999988","","","survey-likert-extra-labels","11","88581","0.0-8.0-1.0-0.0","83653","1B","conjoined","man","","","M2 is posing for M4","pose","rating_causation","{""Q0"":6}","[0]","M2 is photographing M4","M4 is photographing M2"
"5273.760000000009","","","survey-likert-extra-labels","12","93862","0.0-8.0-2.0","83653","1B","conjoined","man","","","M2 is posing for M4","pose","rating_volition","{""Q0"":0}","[0]","M2 is modelling for M4","M4 is modelling for M2"
"null","Ruth is carrying Jane","","html-keyboard-response","13","95868","0.0-9.0-0.0","83653","1B","conjoined","man","","null","W2 is carrying W4","carry","sentence","","","",""
"5285.87999999999","","","survey-likert-extra-labels","14","101158","0.0-9.0-1.0-0.0","83653","1B","conjoined","man","","","W2 is carrying W4","carry","rating_causation","{""Q0"":0}","[0]","W2 is being moved by W4","W4 is being moved by W2"
"5695.899999999994","","","survey-likert-extra-labels","15","106864","0.0-9.0-2.0","83653","1B","conjoined","man","","","W2 is carrying W4","carry","rating_volition","{""Q0"":0}","[0]","W2 is transporting W4","W4 is transporting W2"
"null","Kate is chasing Beth","","html-keyboard-response","16","108875","0.0-10.0-0.0","83653","1B","conjoined","man","","null","W1 is chasing W3","chase","sentence","","","",""
"5817.300000000003","","","survey-likert-extra-labels","17","114696","0.0-10.0-2.0","83653","1B","conjoined","man","","","W1 is chasing W3","chase","rating_volition","{""Q0"":0}","[0]","W1 is behind W3","W3 is behind W1"
"5402.2850000000035","","","survey-likert-extra-labels","18","120105","0.0-10.0-3.0-0.0","83653","1B","conjoined","man","","","W1 is chasing W3","chase","rating_causation","{""Q0"":6}","[0]","W1 is running away from W3","W3 is running away from W1"
"null","Dave and Fred are kissing each other","","html-keyboard-response","19","122112","0.0-11.0-0.0","83653","1B","conjoined","man","","null","M3 and M1 are kissing each other","kiss2","sentence","","","",""
"3469.3300000000163","","","survey-likert-extra-labels","20","125585","0.0-11.0-2.0","83653","1B","conjoined","man","","","M3 and M1 are kissing each other","kiss2","rating_volition","{""Q0"":3}","[0]","M1 wanted to kiss M3","M3 wanted to kiss M1"
"3529.029999999999","","","survey-likert-extra-labels","21","129121","0.0-11.0-3.0-0.0","83653","1B","conjoined","man","","","M3 and M1 are kissing each other","kiss2","rating_causation","{""Q0"":3}","[0]","M1 asked to kiss M3","M3 asked to kiss M1"
"null","Beth and Fred are touching each other","","html-keyboard-response","22","131132","0.0-12.0-0.0","83653","1B","conjoined","man","","null","W3 and M1 are touching each other","touch3","sentence","","","",""
"6102.840000000026","","","survey-likert-extra-labels","23","137240","0.0-12.0-2.0","83653","1B","conjoined","man","","","W3 and M1 are touching each other","touch3","rating_volition","{""Q0"":3}","[0]","W3 wanted to touch M1","M1 wanted to touch W3"
"5259.124999999971","","","survey-likert-extra-labels","24","142506","0.0-12.0-3.0-0.0","83653","1B","conjoined","man","","","W3 and M1 are touching each other","touch3","rating_causation","{""Q0"":3}","[0]","W3 asked to touch M1","M1 asked to touch W3"
"null","Ruth and Mike are dancing with each other","","html-keyboard-response","25","144522","0.0-13.0-0.0","83653","1B","conjoined","man","","null","W2 and M4 are dancing with each other","dance3","sentence","","","",""
"3537.610000000015","","","survey-likert-extra-labels","26","148065","0.0-13.0-2.0","83653","1B","conjoined","man","","","W2 and M4 are dancing with each other","dance3","rating_volition","{""Q0"":3}","[0]","W2 wanted to dance with M4","M4 wanted to dance with W2"
"3576.975000000006","","","survey-likert-extra-labels","27","151648","0.0-13.0-3.0-0.0","83653","1B","conjoined","man","","","W2 and M4 are dancing with each other","dance3","rating_causation","{""Q0"":3}","[0]","W2 asked M4 to dance","M4 asked W2 to dance"
"null","Jane and Ruth are fighting each other","","html-keyboard-response","28","153662","0.0-14.0-0.0","83653","1B","conjoined","man","","null","W4 and W2 are fighting each other","fight1","sentence","","","",""
