"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","condition","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"27092.00000000419","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","27100","0.0-0.0","3232","3A","conjoined","man","","","","","","","","",""
"14230.000000010477","","","external-html","1","43592","0.0-1.0","3232","3A","conjoined","man","consent.html","","","","","","","",""
"11368.999999991502","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","54965","0.0-2.0","3232","3A","conjoined","man","","","","","","","","",""
"3222.9999999981374","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","59192","0.0-3.0","3232","3A","conjoined","man","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","62195","0.0-4.0","3232","3A","conjoined","man","","null","","","","","","",""
"11649.00000000489","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","73846","0.0-5.0","3232","3A","conjoined","man","","","","","","","","",""
"2504.9999999901047","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","77358","0.0-6.0","3232","3A","conjoined","man","","","","","","","","",""
"null","Kate and Ruth are dancing with each other","","html-keyboard-response","7","80391","0.0-7.0-0.0","3232","3A","conjoined","man","","null","W3 and W1 are dancing with each other","dance1","sentence","","","",""
"9315.000000002328","","","survey-likert-extra-labels","8","89802","0.0-7.0-1.0-0.0","3232","3A","conjoined","man","","","W3 and W1 are dancing with each other","dance1","rating_causation","{""Q0"":3}","[0]","W1 asked W3 to dance","W3 asked W1 to dance"
"5623.0000000068685","","","survey-likert-extra-labels","9","95439","0.0-7.0-2.0","3232","3A","conjoined","man","","","W3 and W1 are dancing with each other","dance1","rating_volition","{""Q0"":3}","[0]","W1 wanted to dance with W3","W3 wanted to dance with W1"
"null","Luke and Kate are flirting with each other","","html-keyboard-response","10","97456","0.0-8.0-0.0","3232","3A","conjoined","man","","null","M1 and W3 are flirting with each other","flirt3","sentence","","","",""
"5255.999999993946","","","survey-likert-extra-labels","11","102715","0.0-8.0-1.0-0.0","3232","3A","conjoined","man","","","M1 and W3 are flirting with each other","flirt3","rating_causation","{""Q0"":3}","[0]","W3 started flirting with M1 first","M1 started flirting with W3 first"
"6637.000000002445","","","survey-likert-extra-labels","12","109367","0.0-8.0-2.0","3232","3A","conjoined","man","","","M1 and W3 are flirting with each other","flirt3","rating_volition","{""Q0"":3}","[0]","W3 wanted to flirt with M1","M1 wanted to flirt with W3"
"null","Dave and Mike are playing with each other","","html-keyboard-response","13","111390","0.0-9.0-0.0","3232","3A","conjoined","man","","null","M4 and M2 are playing with each other","play2","sentence","","","",""
"4676.000000006752","","","survey-likert-extra-labels","14","116069","0.0-9.0-2.0","3232","3A","conjoined","man","","","M4 and M2 are playing with each other","play2","rating_volition","{""Q0"":3}","[0]","M2 wanted to play with M4","M4 wanted to play with M2"
"4399.999999994179","","","survey-likert-extra-labels","15","120484","0.0-9.0-3.0-0.0","3232","3A","conjoined","man","","","M4 and M2 are playing with each other","play2","rating_causation","{""Q0"":3}","[0]","M2 asked to play with M4","M4 asked to play with M2"
"null","Luke and Kate are touching each other","","html-keyboard-response","16","122510","0.0-10.0-0.0","3232","3A","conjoined","man","","null","M1 and W3 are touching each other","touch3","sentence","","","",""
"4022.000000011758","","","survey-likert-extra-labels","17","126535","0.0-10.0-1.0-0.0","3232","3A","conjoined","man","","","M1 and W3 are touching each other","touch3","rating_causation","{""Q0"":3}","[0]","W3 asked to touch M1","M1 asked to touch W3"
"3635.999999998603","","","survey-likert-extra-labels","18","130186","0.0-10.0-2.0","3232","3A","conjoined","man","","","M1 and W3 are touching each other","touch3","rating_volition","{""Q0"":3}","[0]","W3 wanted to touch M1","M1 wanted to touch W3"
"null","Luke is driving Fred","","html-keyboard-response","19","132206","0.0-11.0-0.0","3232","3A","conjoined","man","","null","M1 is driving M3","drive","sentence","","","",""
"7192.9999999993015","","","survey-likert-extra-labels","20","139402","0.0-11.0-2.0","3232","3A","conjoined","man","","","M1 is driving M3","drive","rating_volition","{""Q0"":0}","[0]","M3 is M1's passenger","M1 is M3's passenger"
"6914.000000004307","","","survey-likert-extra-labels","21","146329","0.0-11.0-3.0-0.0","3232","3A","conjoined","man","","","M1 is driving M3","drive","rating_causation","{""Q0"":6}","[0]","M3 is taking M1 somewhere","M1 is taking M3 somewhere"
"null","Kate is feeding Luke","","html-keyboard-response","22","148345","0.0-12.0-0.0","3232","3A","conjoined","man","","null","W3 is feeding M1","feed","sentence","","","",""
"4971.000000005006","","","survey-likert-extra-labels","23","153319","0.0-12.0-2.0","3232","3A","conjoined","man","","","W3 is feeding M1","feed","rating_volition","{""Q0"":0}","[0]","W3 is giving M1 food","M1 is giving W3 food"
"4823.999999993248","","","survey-likert-extra-labels","24","158157","0.0-12.0-3.0-0.0","3232","3A","conjoined","man","","","W3 is feeding M1","feed","rating_causation","{""Q0"":6}","[0]","W3 is eating M1's food","M1 is eating W3's food"
"null","Fred and Luke are shouting at each other","","html-keyboard-response","25","160179","0.0-13.0-0.0","3232","3A","conjoined","man","","null","M3 and M1 are shouting at each other","shout2","sentence","","","",""
"5502.000000007683","","","survey-likert-extra-labels","26","165684","0.0-13.0-2.0","3232","3A","conjoined","man","","","M3 and M1 are shouting at each other","shout2","rating_volition","{""Q0"":3}","[0]","M1 wanted to shout at M3","M3 wanted to shout at M1"
"3925.0000000029104","","","survey-likert-extra-labels","27","169622","0.0-13.0-3.0-0.0","3232","3A","conjoined","man","","","M3 and M1 are shouting at each other","shout2","rating_causation","{""Q0"":3}","[0]","M1 shouted at M3 first","M3 shouted at M1 first"
"null","Beth and Jane are flirting with each other","","html-keyboard-response","28","171638","0.0-14.0-0.0","3232","3A","conjoined","man","","null","W4 and W2 are flirting with each other","flirt1","sentence","","","",""
"4230.999999999767","","","survey-likert-extra-labels","29","175872","0.0-14.0-1.0-0.0","3232","3A","conjoined","man","","","W4 and W2 are flirting with each other","flirt1","rating_causation","{""Q0"":3}","[0]","W2 started flirting with W4 first","W4 started flirting with W2 first"
"3212.999999988824","","","survey-likert-extra-labels","30","179099","0.0-14.0-2.0","3232","3A","conjoined","man","","","W4 and W2 are flirting with each other","flirt1","rating_volition","{""Q0"":3}","[0]","W2 wanted to flirt with W4","W4 wanted to flirt with W2"
"null","Fred is hiring Ruth","","html-keyboard-response","31","181118","0.0-15.0-0.0","3232","3A","conjoined","man","","null","M3 is hiring W1","hire","sentence","","","",""
"5591.000000000349","","","survey-likert-extra-labels","32","186712","0.0-15.0-1.0-0.0","3232","3A","conjoined","man","","","M3 is hiring W1","hire","rating_causation","{""Q0"":6}","[0]","M3 will work for W1","W1 will work for M3"
"4084.999999991851","","","survey-likert-extra-labels","33","190811","0.0-15.0-2.0","3232","3A","conjoined","man","","","M3 is hiring W1","hire","rating_volition","{""Q0"":0}","[0]","M3 is employing W1","W1 is employing M3"
"null","Fred and Ruth are fighting each other","","html-keyboard-response","34","192826","0.0-16.0-0.0","3232","3A","conjoined","man","","null","M3 and W1 are fighting each other","fight4","sentence","","","",""
"2671.9999999913853","","","survey-likert-extra-labels","35","195501","0.0-16.0-2.0","3232","3A","conjoined","man","","","M3 and W1 are fighting each other","fight4","rating_volition","{""Q0"":3}","[0]","M3 wanted to fight W1","W1 wanted to fight M3"
"2485.000000000582","","","survey-likert-extra-labels","36","197999","0.0-16.0-3.0-0.0","3232","3A","conjoined","man","","","M3 and W1 are fighting each other","fight4","rating_causation","{""Q0"":3}","[0]","M3 started the fight with W1","W1 started the fight with M3"
"null","Mike and Dave are fighting each other","","html-keyboard-response","37","200011","0.0-17.0-0.0","3232","3A","conjoined","man","","null","M2 and M4 are fighting each other","fight2","sentence","","","",""
"2550.0000000029104","","","survey-likert-extra-labels","38","202566","0.0-17.0-1.0-0.0","3232","3A","conjoined","man","","","M2 and M4 are fighting each other","fight2","rating_causation","{""Q0"":3}","[0]","M2 started the fight with M4","M4 started the fight with M2"
"2635.999999998603","","","survey-likert-extra-labels","39","205215","0.0-17.0-2.0","3232","3A","conjoined","man","","","M2 and M4 are fighting each other","fight2","rating_volition","{""Q0"":3}","[0]","M2 wanted to fight M4","M4 wanted to fight M2"
"null","Ruth and Kate are kissing each other","","html-keyboard-response","40","207231","0.0-18.0-0.0","3232","3A","conjoined","man","","null","W1 and W3 are kissing each other","kiss1","sentence","","","",""
"3895.0000000040745","","","survey-likert-extra-labels","41","211129","0.0-18.0-2.0","3232","3A","conjoined","man","","","W1 and W3 are kissing each other","kiss1","rating_volition","{""Q0"":3}","[0]","W1 wanted to kiss W3","W3 wanted to kiss W1"
"2794.000000008964","","","survey-likert-extra-labels","42","213939","0.0-18.0-3.0-0.0","3232","3A","conjoined","man","","","W1 and W3 are kissing each other","kiss1","rating_causation","{""Q0"":3}","[0]","W1 asked to kiss W3","W3 asked to kiss W1"
"null","Jane is carrying Beth","","html-keyboard-response","43","215969","0.0-19.0-0.0","3232","3A","conjoined","man","","null","W2 is carrying W4","carry","sentence","","","",""
"9008.00000000163","","","survey-likert-extra-labels","44","224980","0.0-19.0-2.0","3232","3A","conjoined","man","","","W2 is carrying W4","carry","rating_volition","{""Q0"":0}","[0]","W2 is transporting W4","W4 is transporting W2"
"5498.0000000068685","","","survey-likert-extra-labels","45","230491","0.0-19.0-3.0-0.0","3232","3A","conjoined","man","","","W2 is carrying W4","carry","rating_causation","{""Q0"":6}","[0]","W2 is being moved by W4","W4 is being moved by W2"
"null","Jane and Beth are fighting each other","","html-keyboard-response","46","232512","0.0-20.0-0.0","3232","3A","conjoined","man","","null","W2 and W4 are fighting each other","fight1","sentence","","","",""
"2752.999999996973","","","survey-likert-extra-labels","47","235267","0.0-20.0-2.0","3232","3A","conjoined","man","","","W2 and W4 are fighting each other","fight1","rating_volition","{""Q0"":3}","[0]","W2 wanted to fight W4","W4 wanted to fight W2"
"2308.00000000454","","","survey-likert-extra-labels","48","237590","0.0-20.0-3.0-0.0","3232","3A","conjoined","man","","","W2 and W4 are fighting each other","fight1","rating_causation","{""Q0"":3}","[0]","W2 started the fight with W4","W4 started the fight with W2"
"null","Kate and Luke are marrying each other","","html-keyboard-response","49","239606","0.0-21.0-0.0","3232","3A","conjoined","man","","null","W3 and M1 are marrying each other","marry4","sentence","","","",""
"2858.0000000074506","","","survey-likert-extra-labels","50","242467","0.0-21.0-2.0","3232","3A","conjoined","man","","","W3 and M1 are marrying each other","marry4","rating_volition","{""Q0"":3}","[0]","W3 wanted to marry M1","M1 wanted to marry W3"
"4834.000000002561","","","survey-likert-extra-labels","51","247318","0.0-21.0-3.0-0.0","3232","3A","conjoined","man","","","W3 and M1 are marrying each other","marry4","rating_causation","{""Q0"":3}","[0]","W3 asked to marry M1","M1 asked to marry W3"
