"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","condition","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"1178.5149999996065","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","1185","0.0-0.0","46117","2B","conjoined","man","","","","","","","","",""
"9427.799999999479","","","external-html","1","11689","0.0-1.0","46117","2B","conjoined","man","consent.html","","","","","","","",""
"2801.2849999995524","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","14493","0.0-2.0","46117","2B","conjoined","man","","","","","","","","",""
"1776.6849999998158","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","17275","0.0-3.0","46117","2B","conjoined","man","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","20282","0.0-4.0","46117","2B","conjoined","man","","null","","","","","","",""
"11443.835000000036","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","31729","0.0-5.0","46117","2B","conjoined","man","","","","","","","","",""
"1640.2499999994689","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","34373","0.0-6.0","46117","2B","conjoined","man","","","","","","","","",""
"null","Fred is driving Dave","","html-keyboard-response","7","37384","0.0-7.0-0.0","46117","2B","conjoined","man","","null","M1 is driving M3","drive","sentence","","","",""
"2894.455000000562","","","survey-likert-extra-labels","8","40285","0.0-7.0-1.0-0.0","46117","2B","conjoined","man","","","M1 is driving M3","drive","rating_causation","{""Q0"":6}","[0]","M3 is taking M1 somewhere","M1 is taking M3 somewhere"
"10029.190000000199","","","survey-likert-extra-labels","9","50319","0.0-7.0-2.0","46117","2B","conjoined","man","","","M1 is driving M3","drive","rating_volition","{""Q0"":0}","[0]","M3 is M1's passenger","M1 is M3's passenger"
"null","Ruth and Mike are dancing with each other","","html-keyboard-response","10","52324","0.0-8.0-0.0","46117","2B","conjoined","man","","null","W2 and M4 are dancing with each other","dance3","sentence","","","",""
"4278.075000000172","","","survey-likert-extra-labels","11","56607","0.0-8.0-2.0","46117","2B","conjoined","man","","","W2 and M4 are dancing with each other","dance3","rating_volition","{""Q0"":3}","[0]","M4 wanted to dance with W2","W2 wanted to dance with M4"
"3434.8399999998946","","","survey-likert-extra-labels","12","60048","0.0-8.0-3.0-0.0","46117","2B","conjoined","man","","","W2 and M4 are dancing with each other","dance3","rating_causation","{""Q0"":3}","[0]","M4 asked W2 to dance","W2 asked M4 to dance"
"null","Mike and Luke are playing with each other","","html-keyboard-response","13","62051","0.0-9.0-0.0","46117","2B","conjoined","man","","null","M4 and M2 are playing with each other","play2","sentence","","","",""
"2794.6899999997186","","","survey-likert-extra-labels","14","64849","0.0-9.0-1.0-0.0","46117","2B","conjoined","man","","","M4 and M2 are playing with each other","play2","rating_causation","{""Q0"":3}","[0]","M4 asked to play with M2","M2 asked to play with M4"
"1956.460000000341","","","survey-likert-extra-labels","15","66811","0.0-9.0-2.0","46117","2B","conjoined","man","","","M4 and M2 are playing with each other","play2","rating_volition","{""Q0"":3}","[0]","M4 wanted to play with M2","M2 wanted to play with M4"
"null","Ruth and Mike are talking to each other","","html-keyboard-response","16","68815","0.0-10.0-0.0","46117","2B","conjoined","man","","null","W2 and M4 are talking to each other","talk3","sentence","","","",""
"2363.469999999317","","","survey-likert-extra-labels","17","71182","0.0-10.0-2.0","46117","2B","conjoined","man","","","W2 and M4 are talking to each other","talk3","rating_volition","{""Q0"":3}","[0]","M4 wanted to talk to W2","W2 wanted to talk to M4"
"2773.6500000000815","","","survey-likert-extra-labels","18","73960","0.0-10.0-3.0-0.0","46117","2B","conjoined","man","","","W2 and M4 are talking to each other","talk3","rating_causation","{""Q0"":3}","[0]","M4 started a conversation with W2","W2 started a conversation with M4"
