"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","condition","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"1574.6349999999438","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","1577","0.0-0.0","12086","4B","conjoined","man","","","","","","","","",""
"27743.674999999712","","","external-html","1","30370","0.0-1.0","12086","4B","conjoined","man","consent.html","","","","","","","",""
"16301.19999999988","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","46672","0.0-2.0","12086","4B","conjoined","man","","","","","","","","",""
"4740.479999999938","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","52414","0.0-3.0","12086","4B","conjoined","man","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","55417","0.0-4.0","12086","4B","conjoined","man","","null","","","","","","",""
"16473.19999999991","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","71890","0.0-5.0","12086","4B","conjoined","man","","","","","","","","",""
"6653.0499999998865","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","79545","0.0-6.0","12086","4B","conjoined","man","","","","","","","","",""
"null","Luke is posing for Mike","","html-keyboard-response","7","82564","0.0-7.0-0.0","12086","4B","conjoined","man","","null","M2 is posing for M4","pose","sentence","","","",""
"9508.504999999786","","","survey-likert-extra-labels","8","92074","0.0-7.0-2.0","12086","4B","conjoined","man","","","M2 is posing for M4","pose","rating_volition","{""Q0"":0}","[0]","M2 is modelling for M4","M4 is modelling for M2"
"10784.789999999703","","","survey-likert-extra-labels","9","102862","0.0-7.0-3.0-0.0","12086","4B","conjoined","man","","","M2 is posing for M4","pose","rating_causation","{""Q0"":5}","[0]","M2 is photographing M4","M4 is photographing M2"
"null","Luke and Mike are playing with each other","","html-keyboard-response","10","104870","0.0-8.0-0.0","12086","4B","conjoined","man","","null","M2 and M4 are playing with each other","play2","sentence","","","",""
"10389.020000000077","","","survey-likert-extra-labels","11","115260","0.0-8.0-1.0-0.0","12086","4B","conjoined","man","","","M2 and M4 are playing with each other","play2","rating_causation","{""Q0"":3}","[0]","M4 asked to play with M2","M2 asked to play with M4"
"4874.394999999829","","","survey-likert-extra-labels","12","120138","0.0-8.0-2.0","12086","4B","conjoined","man","","","M2 and M4 are playing with each other","play2","rating_volition","{""Q0"":3}","[0]","M4 wanted to play with M2","M2 wanted to play with M4"
"null","Ruth is carrying Jane","","html-keyboard-response","13","122148","0.0-9.0-0.0","12086","4B","conjoined","man","","null","W2 is carrying W4","carry","sentence","","","",""
"6958.520000000135","","","survey-likert-extra-labels","14","129107","0.0-9.0-2.0","12086","4B","conjoined","man","","","W2 is carrying W4","carry","rating_volition","{""Q0"":1}","[0]","W2 is transporting W4","W4 is transporting W2"
"6448.394999999902","","","survey-likert-extra-labels","15","135560","0.0-9.0-3.0-0.0","12086","4B","conjoined","man","","","W2 is carrying W4","carry","rating_causation","{""Q0"":5}","[0]","W2 is being moved by W4","W4 is being moved by W2"
"null","Fred and Beth are marrying each other","","html-keyboard-response","16","137563","0.0-10.0-0.0","12086","4B","conjoined","man","","null","M1 and W3 are marrying each other","marry4","sentence","","","",""
"8262.610000000219","","","survey-likert-extra-labels","17","145827","0.0-10.0-1.0-0.0","12086","4B","conjoined","man","","","M1 and W3 are marrying each other","marry4","rating_causation","{""Q0"":3}","[0]","M1 asked to marry W3","W3 asked to marry M1"
"3774.269999999902","","","survey-likert-extra-labels","18","149605","0.0-10.0-2.0","12086","4B","conjoined","man","","","M1 and W3 are marrying each other","marry4","rating_volition","{""Q0"":3}","[0]","M1 wanted to marry W3","W3 wanted to marry M1"
"null","Luke and Mike are fighting each other","","html-keyboard-response","19","151619","0.0-11.0-0.0","12086","4B","conjoined","man","","null","M2 and M4 are fighting each other","fight2","sentence","","","",""
"5619.650000000111","","","survey-likert-extra-labels","20","157240","0.0-11.0-2.0","12086","4B","conjoined","man","","","M2 and M4 are fighting each other","fight2","rating_volition","{""Q0"":3}","[0]","M4 wanted to fight M2","M2 wanted to fight M4"
"4117.299999999901","","","survey-likert-extra-labels","21","161361","0.0-11.0-3.0-0.0","12086","4B","conjoined","man","","","M2 and M4 are fighting each other","fight2","rating_causation","{""Q0"":3}","[0]","M4 started the fight with M2","M2 started the fight with M4"
"null","Mike and Luke are marrying each other","","html-keyboard-response","22","163375","0.0-12.0-0.0","12086","4B","conjoined","man","","null","M4 and M2 are marrying each other","marry2","sentence","","","",""
"3828.260000000242","","","survey-likert-extra-labels","23","167204","0.0-12.0-2.0","12086","4B","conjoined","man","","","M4 and M2 are marrying each other","marry2","rating_volition","{""Q0"":3}","[0]","M4 wanted to marry M2","M2 wanted to marry M4"
"3383.079999999609","","","survey-likert-extra-labels","24","170591","0.0-12.0-3.0-0.0","12086","4B","conjoined","man","","","M4 and M2 are marrying each other","marry2","rating_causation","{""Q0"":3}","[0]","M4 asked to marry M2","M2 asked to marry M4"
"null","Ruth is teaching Mike","","html-keyboard-response","25","172604","0.0-13.0-0.0","12086","4B","conjoined","man","","null","W2 is teaching M4","teach","sentence","","","",""
"4485.174999999814","","","survey-likert-extra-labels","26","177090","0.0-13.0-2.0","12086","4B","conjoined","man","","","W2 is teaching M4","teach","rating_volition","{""Q0"":0}","[0]","W2 is educating M4","M4 is educating W2"
"3897.249999999971","","","survey-likert-extra-labels","27","180991","0.0-13.0-3.0-0.0","12086","4B","conjoined","man","","","W2 is teaching M4","teach","rating_causation","{""Q0"":6}","[0]","W2 is learning from M4","M4 is learning from W2"
"null","Ruth and Mike are shouting at each other","","html-keyboard-response","28","183004","0.0-14.0-0.0","12086","4B","conjoined","man","","null","W2 and M4 are shouting at each other","shout4","sentence","","","",""
"4109.840000000084","","","survey-likert-extra-labels","29","187115","0.0-14.0-2.0","12086","4B","conjoined","man","","","W2 and M4 are shouting at each other","shout4","rating_volition","{""Q0"":3}","[0]","M4 wanted to shout at W2","W2 wanted to shout at M4"
