"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","condition","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"1777","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","1780","0.0-0.0","995","2A","conjoined","man","","","","","","","","",""
"8241","","","external-html","1","11090","0.0-1.0","995","2A","conjoined","man","consent.html","","","","","","","",""
"11204","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","22296","0.0-2.0","995","2A","conjoined","man","","","","","","","","",""
"3257","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","26562","0.0-3.0","995","2A","conjoined","man","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","29590","0.0-4.0","995","2A","conjoined","man","","null","","","","","","",""
"14496","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","44089","0.0-5.0","995","2A","conjoined","man","","","","","","","","",""
"2116","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","47211","0.0-6.0","995","2A","conjoined","man","","","","","","","","",""
"null","Mike and Beth are kissing each other","","html-keyboard-response","7","50230","0.0-7.0-0.0","995","2A","conjoined","man","","null","M2 and W4 are kissing each other","kiss3","sentence","","","",""
"14231","","","survey-likert-extra-labels","8","64471","0.0-7.0-1.0-0.0","995","2A","conjoined","man","","","M2 and W4 are kissing each other","kiss3","rating_causation","{""Q0"":3}","[0]","W4 asked to kiss M2","M2 asked to kiss W4"
"7847","","","survey-likert-extra-labels","9","72321","0.0-7.0-2.0","995","2A","conjoined","man","","","M2 and W4 are kissing each other","kiss3","rating_volition","{""Q0"":3}","[0]","W4 wanted to kiss M2","M2 wanted to kiss W4"
"null","Kate and Luke are marrying each other","","html-keyboard-response","10","74342","0.0-8.0-0.0","995","2A","conjoined","man","","null","W3 and M1 are marrying each other","marry4","sentence","","","",""
"7699","","","survey-likert-extra-labels","11","82047","0.0-8.0-1.0-0.0","995","2A","conjoined","man","","","W3 and M1 are marrying each other","marry4","rating_causation","{""Q0"":3}","[0]","M1 asked to marry W3","W3 asked to marry M1"
"8773","","","survey-likert-extra-labels","12","90829","0.0-8.0-2.0","995","2A","conjoined","man","","","W3 and M1 are marrying each other","marry4","rating_volition","{""Q0"":3}","[0]","M1 wanted to marry W3","W3 wanted to marry M1"
"null","Jane and Beth are touching each other","","html-keyboard-response","13","92840","0.0-9.0-0.0","995","2A","conjoined","man","","null","W2 and W4 are touching each other","touch1","sentence","","","",""
"5296","","","survey-likert-extra-labels","14","98139","0.0-9.0-1.0-0.0","995","2A","conjoined","man","","","W2 and W4 are touching each other","touch1","rating_causation","{""Q0"":3}","[0]","W4 asked to touch W2","W2 asked to touch W4"
"3788","","","survey-likert-extra-labels","15","101931","0.0-9.0-2.0","995","2A","conjoined","man","","","W2 and W4 are touching each other","touch1","rating_volition","{""Q0"":3}","[0]","W4 wanted to touch W2","W2 wanted to touch W4"
"null","Luke and Kate are fighting each other","","html-keyboard-response","16","103951","0.0-10.0-0.0","995","2A","conjoined","man","","null","M1 and W3 are fighting each other","fight3","sentence","","","",""
"5955","","","survey-likert-extra-labels","17","109909","0.0-10.0-2.0","995","2A","conjoined","man","","","M1 and W3 are fighting each other","fight3","rating_volition","{""Q0"":3}","[0]","M1 wanted to fight W3","W3 wanted to fight M1"
"7078","","","survey-likert-extra-labels","18","116991","0.0-10.0-3.0-0.0","995","2A","conjoined","man","","","M1 and W3 are fighting each other","fight3","rating_causation","{""Q0"":3}","[0]","M1 started the fight with W3","W3 started the fight with M1"
"null","Jane is carrying Beth","","html-keyboard-response","19","119011","0.0-11.0-0.0","995","2A","conjoined","man","","null","W2 is carrying W4","carry","sentence","","","",""
"10199","","","survey-likert-extra-labels","20","129216","0.0-11.0-1.0-0.0","995","2A","conjoined","man","","","W2 is carrying W4","carry","rating_causation","{""Q0"":6}","[0]","W2 is being moved by W4","W4 is being moved by W2"
"7698","","","survey-likert-extra-labels","21","136918","0.0-11.0-2.0","995","2A","conjoined","man","","","W2 is carrying W4","carry","rating_volition","{""Q0"":0}","[0]","W2 is transporting W4","W4 is transporting W2"
"null","Luke and Fred are dancing with each other","","html-keyboard-response","22","138927","0.0-12.0-0.0","995","2A","conjoined","man","","null","M1 and M3 are dancing with each other","dance2","sentence","","","",""
"4429","","","survey-likert-extra-labels","23","143359","0.0-12.0-2.0","995","2A","conjoined","man","","","M1 and M3 are dancing with each other","dance2","rating_volition","{""Q0"":3}","[0]","M3 wanted to dance with M1","M1 wanted to dance with M3"
"4755","","","survey-likert-extra-labels","24","148119","0.0-12.0-3.0-0.0","995","2A","conjoined","man","","","M1 and M3 are dancing with each other","dance2","rating_causation","{""Q0"":3}","[0]","M3 asked M1 to dance","M1 asked M3 to dance"
"null","Dave and Jane are arguing with each other","","html-keyboard-response","25","150141","0.0-13.0-0.0","995","2A","conjoined","man","","null","M4 and W2 are arguing with each other","argue3","sentence","","","",""
"3579","","","survey-likert-extra-labels","26","153725","0.0-13.0-2.0","995","2A","conjoined","man","","","M4 and W2 are arguing with each other","argue3","rating_volition","{""Q0"":3}","[0]","M4 wanted to argue with W2","W2 wanted to argue with M4"
"4392","","","survey-likert-extra-labels","27","158121","0.0-13.0-3.0-0.0","995","2A","conjoined","man","","","M4 and W2 are arguing with each other","argue3","rating_causation","{""Q0"":3}","[0]","M4 started an argument with W2","W2 started an argument with M4"
"null","Fred is hiring Ruth","","html-keyboard-response","28","160130","0.0-14.0-0.0","995","2A","conjoined","man","","null","M3 is hiring W1","hire","sentence","","","",""
"5791","","","survey-likert-extra-labels","29","165923","0.0-14.0-1.0-0.0","995","2A","conjoined","man","","","M3 is hiring W1","hire","rating_causation","{""Q0"":6}","[0]","M3 will work for W1","W1 will work for M3"
"6389","","","survey-likert-extra-labels","30","172316","0.0-14.0-2.0","995","2A","conjoined","man","","","M3 is hiring W1","hire","rating_volition","{""Q0"":0}","[0]","M3 is employing W1","W1 is employing M3"
"null","Mike and Beth are talking to each other","","html-keyboard-response","31","174331","0.0-15.0-0.0","995","2A","conjoined","man","","null","M2 and W4 are talking to each other","talk4","sentence","","","",""
"4099","","","survey-likert-extra-labels","32","178435","0.0-15.0-1.0-0.0","995","2A","conjoined","man","","","M2 and W4 are talking to each other","talk4","rating_causation","{""Q0"":3}","[0]","W4 started a conversation with M2","M2 started a conversation with W4"
"3495","","","survey-likert-extra-labels","33","181934","0.0-15.0-2.0","995","2A","conjoined","man","","","M2 and W4 are talking to each other","talk4","rating_volition","{""Q0"":3}","[0]","W4 wanted to talk to M2","M2 wanted to talk to W4"
"null","Mike is reminding Beth","","html-keyboard-response","34","183952","0.0-16.0-0.0","995","2A","conjoined","man","","null","M2 is reminding W4","remind","sentence","","","",""
"5630","","","survey-likert-extra-labels","35","189587","0.0-16.0-1.0-0.0","995","2A","conjoined","man","","","M2 is reminding W4","remind","rating_causation","{""Q0"":0}","[0]","M2 is remembering","W4 is remembering"
"6633","","","survey-likert-extra-labels","36","196223","0.0-16.0-2.0","995","2A","conjoined","man","","","M2 is reminding W4","remind","rating_volition","{""Q0"":0}","[0]","M2 is telling W4 again","W4 is telling M2 again"
