"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","condition","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"7893.400000000838","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","7918","0.0-0.0","76568","2A","conjoined","man","","","","","","","","",""
"25236.09999999826","","","external-html","1","34281","0.0-1.0","76568","2A","conjoined","man","consent.html","","","","","","","",""
"2887.300000002142","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","37179","0.0-2.0","76568","2A","conjoined","man","","","","","","","","",""
"2149.600000000646","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","40340","0.0-3.0","76568","2A","conjoined","man","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","43355","0.0-4.0","76568","2A","conjoined","man","","null","","","","","","",""
"44996.69999999969","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","88366","0.0-5.0","76568","2A","conjoined","man","","","","","","","","",""
"2607.1000000010827","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","91985","0.0-6.0","76568","2A","conjoined","man","","","","","","","","",""
"null","Dave and Jane are arguing with each other","","html-keyboard-response","7","94999","0.0-7.0-0.0","76568","2A","conjoined","man","","null","M4 and W2 are arguing with each other","argue3","sentence","","","",""
"7082.200000000739","","","survey-likert-extra-labels","8","102195","0.0-7.0-2.0","76568","2A","conjoined","man","","","M4 and W2 are arguing with each other","argue3","rating_volition","{""Q0"":3}","[0]","M4 wanted to argue with W2","W2 wanted to argue with M4"
"4381.600000000617","","","survey-likert-extra-labels","9","106592","0.0-7.0-3.0-0.0","76568","2A","conjoined","man","","","M4 and W2 are arguing with each other","argue3","rating_causation","{""Q0"":3}","[0]","M4 started an argument with W2","W2 started an argument with M4"
"null","Ruth and Kate are kissing each other","","html-keyboard-response","10","108609","0.0-8.0-0.0","76568","2A","conjoined","man","","null","W1 and W3 are kissing each other","kiss1","sentence","","","",""
"2513.599999998405","","","survey-likert-extra-labels","11","111135","0.0-8.0-1.0-0.0","76568","2A","conjoined","man","","","W1 and W3 are kissing each other","kiss1","rating_causation","{""Q0"":3}","[0]","W3 asked to kiss W1","W1 asked to kiss W3"
"4205.400000002555","","","survey-likert-extra-labels","12","115362","0.0-8.0-2.0","76568","2A","conjoined","man","","","W1 and W3 are kissing each other","kiss1","rating_volition","{""Q0"":3}","[0]","W3 wanted to kiss W1","W1 wanted to kiss W3"
"null","Ruth is chasing Kate","","html-keyboard-response","13","117370","0.0-9.0-0.0","76568","2A","conjoined","man","","null","W1 is chasing W3","chase","sentence","","","",""
"10077.60000000053","","","survey-likert-extra-labels","14","127456","0.0-9.0-2.0","76568","2A","conjoined","man","","","W1 is chasing W3","chase","rating_volition","{""Q0"":0}","[0]","W1 is behind W3","W3 is behind W1"
"23878.399999997782","","","survey-likert-extra-labels","15","151359","0.0-9.0-3.0-0.0","76568","2A","conjoined","man","","","W1 is chasing W3","chase","rating_causation","{""Q0"":6}","[0]","W1 is running away from W3","W3 is running away from W1"
"null","Mike and Dave are marrying each other","","html-keyboard-response","16","153377","0.0-10.0-0.0","76568","2A","conjoined","man","","null","M2 and M4 are marrying each other","marry2","sentence","","","",""
"3187.3000000014144","","","survey-likert-extra-labels","17","156575","0.0-10.0-1.0-0.0","76568","2A","conjoined","man","","","M2 and M4 are marrying each other","marry2","rating_causation","{""Q0"":3}","[0]","M4 asked to marry M2","M2 asked to marry M4"
"3558.100000002014","","","survey-likert-extra-labels","18","160155","0.0-10.0-2.0","76568","2A","conjoined","man","","","M2 and M4 are marrying each other","marry2","rating_volition","{""Q0"":3}","[0]","M4 wanted to marry M2","M2 wanted to marry M4"
"null","Ruth and Kate are talking to each other","","html-keyboard-response","19","162171","0.0-11.0-0.0","76568","2A","conjoined","man","","null","W1 and W3 are talking to each other","talk1","sentence","","","",""
"3457.0999999996275","","","survey-likert-extra-labels","20","165638","0.0-11.0-2.0","76568","2A","conjoined","man","","","W1 and W3 are talking to each other","talk1","rating_volition","{""Q0"":3}","[0]","W3 wanted to talk to W1","W1 wanted to talk to W3"
"3189.800000000105","","","survey-likert-extra-labels","21","168853","0.0-11.0-3.0-0.0","76568","2A","conjoined","man","","","W1 and W3 are talking to each other","talk1","rating_causation","{""Q0"":3}","[0]","W3 started a conversation with W1","W1 started a conversation with W3"
"null","Dave and Mike are playing with each other","","html-keyboard-response","22","170865","0.0-12.0-0.0","76568","2A","conjoined","man","","null","M4 and M2 are playing with each other","play2","sentence","","","",""
"3222.1000000026834","","","survey-likert-extra-labels","23","174099","0.0-12.0-1.0-0.0","76568","2A","conjoined","man","","","M4 and M2 are playing with each other","play2","rating_causation","{""Q0"":3}","[0]","M4 asked to play with M2","M2 asked to play with M4"
"4368.999999998778","","","survey-likert-extra-labels","24","178491","0.0-12.0-2.0","76568","2A","conjoined","man","","","M4 and M2 are playing with each other","play2","rating_volition","{""Q0"":3}","[0]","M4 wanted to play with M2","M2 wanted to play with M4"
"null","Ruth and Fred are playing with each other","","html-keyboard-response","25","180507","0.0-13.0-0.0","76568","2A","conjoined","man","","null","W1 and M3 are playing with each other","play3","sentence","","","",""
"2003.8000000022294","","","survey-likert-extra-labels","26","182522","0.0-13.0-2.0","76568","2A","conjoined","man","","","W1 and M3 are playing with each other","play3","rating_volition","{""Q0"":3}","[0]","W1 wanted to play with M3","M3 wanted to play with W1"
"2938.899999997375","","","survey-likert-extra-labels","27","185479","0.0-13.0-3.0-0.0","76568","2A","conjoined","man","","","W1 and M3 are playing with each other","play3","rating_causation","{""Q0"":3}","[0]","W1 asked to play with M3","M3 asked to play with W1"
"null","Fred and Luke are arguing with each other","","html-keyboard-response","28","187488","0.0-14.0-0.0","76568","2A","conjoined","man","","null","M3 and M1 are arguing with each other","argue2","sentence","","","",""
"1808.2000000031258","","","survey-likert-extra-labels","29","189306","0.0-14.0-1.0-0.0","76568","2A","conjoined","man","","","M3 and M1 are arguing with each other","argue2","rating_causation","{""Q0"":3}","[0]","M3 started an argument with M1","M1 started an argument with M3"
"3561.9000000006054","","","survey-likert-extra-labels","30","192887","0.0-14.0-2.0","76568","2A","conjoined","man","","","M3 and M1 are arguing with each other","argue2","rating_volition","{""Q0"":3}","[0]","M3 wanted to argue with M1","M1 wanted to argue with M3"
"null","Mike is posing for Dave","","html-keyboard-response","31","194897","0.0-15.0-0.0","76568","2A","conjoined","man","","null","M2 is posing for M4","pose","sentence","","","",""
"8146.099999998114","","","survey-likert-extra-labels","32","203052","0.0-15.0-2.0","76568","2A","conjoined","man","","","M2 is posing for M4","pose","rating_volition","{""Q0"":0}","[0]","M2 is modelling for M4","M4 is modelling for M2"
"11019.29999999993","","","survey-likert-extra-labels","33","214097","0.0-15.0-3.0-0.0","76568","2A","conjoined","man","","","M2 is posing for M4","pose","rating_causation","{""Q0"":6}","[0]","M2 is photographing M4","M4 is photographing M2"
"null","Jane and Dave are dancing with each other","","html-keyboard-response","34","216115","0.0-16.0-0.0","76568","2A","conjoined","man","","null","W2 and M4 are dancing with each other","dance3","sentence","","","",""
"2859.599999999773","","","survey-likert-extra-labels","35","218980","0.0-16.0-1.0-0.0","76568","2A","conjoined","man","","","W2 and M4 are dancing with each other","dance3","rating_causation","{""Q0"":3}","[0]","M4 asked W2 to dance","W2 asked M4 to dance"
"3256.600000000617","","","survey-likert-extra-labels","36","222246","0.0-16.0-2.0","76568","2A","conjoined","man","","","W2 and M4 are dancing with each other","dance3","rating_volition","{""Q0"":3}","[0]","M4 wanted to dance with W2","W2 wanted to dance with M4"
"null","Luke and Fred are talking to each other","","html-keyboard-response","37","224262","0.0-17.0-0.0","76568","2A","conjoined","man","","null","M1 and M3 are talking to each other","talk2","sentence","","","",""
"1468.299999996816","","","survey-likert-extra-labels","38","225736","0.0-17.0-1.0-0.0","76568","2A","conjoined","man","","","M1 and M3 are talking to each other","talk2","rating_causation","{""Q0"":3}","[0]","M3 started a conversation with M1","M1 started a conversation with M3"
"2331.3000000016473","","","survey-likert-extra-labels","39","228076","0.0-17.0-2.0","76568","2A","conjoined","man","","","M1 and M3 are talking to each other","talk2","rating_volition","{""Q0"":3}","[0]","M3 wanted to talk to M1","M1 wanted to talk to M3"
"null","Mike and Beth are dancing with each other","","html-keyboard-response","40","230084","0.0-18.0-0.0","76568","2A","conjoined","man","","null","M2 and W4 are dancing with each other","dance4","sentence","","","",""
"1471.9000000004598","","","survey-likert-extra-labels","41","231562","0.0-18.0-2.0","76568","2A","conjoined","man","","","M2 and W4 are dancing with each other","dance4","rating_volition","{""Q0"":3}","[0]","W4 wanted to dance with M2","M2 wanted to dance with W4"
"2353.1000000002678","","","survey-likert-extra-labels","42","233924","0.0-18.0-3.0-0.0","76568","2A","conjoined","man","","","M2 and W4 are dancing with each other","dance4","rating_causation","{""Q0"":3}","[0]","W4 asked M2 to dance","M2 asked W4 to dance"
