"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","condition","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"2161.2849999801256","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","2164","0.0-0.0","15859","3B","conjoined","woman","","","","","","","","",""
"25791.49000000325","","","external-html","1","29014","0.0-1.0","15859","3B","conjoined","woman","consent.html","","","","","","","",""
"24107.675000006566","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","53124","0.0-2.0","15859","3B","conjoined","woman","","","","","","","","",""
"3368.9350000058766","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","57498","0.0-3.0","15859","3B","conjoined","woman","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","60522","0.0-4.0","15859","3B","conjoined","woman","","null","","","","","","",""
"14614.509999984875","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","75139","0.0-5.0","15859","3B","conjoined","woman","","","","","","","","",""
"2545.799999992596","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","78689","0.0-6.0","15859","3B","conjoined","woman","","","","","","","","",""
"null","Mike and Luke are flirting with each other","","html-keyboard-response","7","81706","0.0-7.0-0.0","15859","3B","conjoined","woman","","null","M4 and M2 are flirting with each other","flirt2","sentence","","","",""
"9526.84499998577","","","survey-likert-extra-labels","8","91237","0.0-7.0-1.0-0.0","15859","3B","conjoined","woman","","","M4 and M2 are flirting with each other","flirt2","rating_causation","{""Q0"":3}","[0]","M2 started flirting with M4 first","M4 started flirting with M2 first"
"4526.599999982864","","","survey-likert-extra-labels","9","95768","0.0-7.0-2.0","15859","3B","conjoined","woman","","","M4 and M2 are flirting with each other","flirt2","rating_volition","{""Q0"":3}","[0]","M2 wanted to flirt with M4","M4 wanted to flirt with M2"
"null","Fred is driving Dave","","html-keyboard-response","10","97774","0.0-8.0-0.0","15859","3B","conjoined","woman","","null","M1 is driving M3","drive","sentence","","","",""
"9527.979999984382","","","survey-likert-extra-labels","11","107304","0.0-8.0-2.0","15859","3B","conjoined","woman","","","M1 is driving M3","drive","rating_volition","{""Q0"":0}","[0]","M3 is M1's passenger","M1 is M3's passenger"
"7316.445000004023","","","survey-likert-extra-labels","12","114624","0.0-8.0-3.0-0.0","15859","3B","conjoined","woman","","","M1 is driving M3","drive","rating_causation","{""Q0"":6}","[0]","M3 is taking M1 somewhere","M1 is taking M3 somewhere"
"null","Jane and Luke are shouting at each other","","html-keyboard-response","13","116628","0.0-9.0-0.0","15859","3B","conjoined","woman","","null","W4 and M2 are shouting at each other","shout3","sentence","","","",""
"3346.6450000123587","","","survey-likert-extra-labels","14","119978","0.0-9.0-2.0","15859","3B","conjoined","woman","","","W4 and M2 are shouting at each other","shout3","rating_volition","{""Q0"":3}","[0]","M2 wanted to shout at W4","W4 wanted to shout at M2"
"2987.7100000157952","","","survey-likert-extra-labels","15","122968","0.0-9.0-3.0-0.0","15859","3B","conjoined","woman","","","W4 and M2 are shouting at each other","shout3","rating_causation","{""Q0"":3}","[0]","M2 shouted at W4 first","W4 shouted at M2 first"
"null","Fred and Beth are touching each other","","html-keyboard-response","16","124977","0.0-10.0-0.0","15859","3B","conjoined","woman","","null","M1 and W3 are touching each other","touch3","sentence","","","",""
