"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","condition","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"1220","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","1230","0.0-0.0","36469","2B","conjoined","man","","","","","","","","",""
"4828","","","external-html","1","7100","0.0-1.0","36469","2B","conjoined","man","consent.html","","","","","","","",""
"4922","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","12028","0.0-2.0","36469","2B","conjoined","man","","","","","","","","",""
"1752","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","14784","0.0-3.0","36469","2B","conjoined","man","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","17789","0.0-4.0","36469","2B","conjoined","man","","null","","","","","","",""
"8466","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","26258","0.0-5.0","36469","2B","conjoined","man","","","","","","","","",""
"1925","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","29187","0.0-6.0","36469","2B","conjoined","man","","","","","","","","",""
"null","Dave and Fred are arguing with each other","","html-keyboard-response","7","32192","0.0-7.0-0.0","36469","2B","conjoined","man","","null","M3 and M1 are arguing with each other","argue2","sentence","","","",""
"3342","","","survey-likert-extra-labels","8","35541","0.0-7.0-1.0-0.0","36469","2B","conjoined","man","","","M3 and M1 are arguing with each other","argue2","rating_causation","{""Q0"":3}","[0]","M3 started an argument with M1","M1 started an argument with M3"
"4726","","","survey-likert-extra-labels","9","40278","0.0-7.0-2.0","36469","2B","conjoined","man","","","M3 and M1 are arguing with each other","argue2","rating_volition","{""Q0"":3}","[0]","M3 wanted to argue with M1","M1 wanted to argue with M3"
"null","Beth and Fred are marrying each other","","html-keyboard-response","10","42284","0.0-8.0-0.0","36469","2B","conjoined","man","","null","W3 and M1 are marrying each other","marry4","sentence","","","",""
"4014","","","survey-likert-extra-labels","11","46301","0.0-8.0-1.0-0.0","36469","2B","conjoined","man","","","W3 and M1 are marrying each other","marry4","rating_causation","{""Q0"":1}","[0]","M1 asked to marry W3","W3 asked to marry M1"
"4553","","","survey-likert-extra-labels","12","50872","0.0-8.0-2.0","36469","2B","conjoined","man","","","W3 and M1 are marrying each other","marry4","rating_volition","{""Q0"":3}","[0]","M1 wanted to marry W3","W3 wanted to marry M1"
"null","Fred and Beth are playing with each other","","html-keyboard-response","13","52876","0.0-9.0-0.0","36469","2B","conjoined","man","","null","M1 and W3 are playing with each other","play4","sentence","","","",""
"3039","","","survey-likert-extra-labels","14","55919","0.0-9.0-1.0-0.0","36469","2B","conjoined","man","","","M1 and W3 are playing with each other","play4","rating_causation","{""Q0"":5}","[0]","M1 asked to play with W3","W3 asked to play with M1"
"3363","","","survey-likert-extra-labels","15","59292","0.0-9.0-2.0","36469","2B","conjoined","man","","","M1 and W3 are playing with each other","play4","rating_volition","{""Q0"":3}","[0]","M1 wanted to play with W3","W3 wanted to play with M1"
"null","Mike and Luke are playing with each other","","html-keyboard-response","16","61304","0.0-10.0-0.0","36469","2B","conjoined","man","","null","M4 and M2 are playing with each other","play2","sentence","","","",""
"1665","","","survey-likert-extra-labels","17","62973","0.0-10.0-2.0","36469","2B","conjoined","man","","","M4 and M2 are playing with each other","play2","rating_volition","{""Q0"":3}","[0]","M4 wanted to play with M2","M2 wanted to play with M4"
"1131","","","survey-likert-extra-labels","18","64116","0.0-10.0-3.0-0.0","36469","2B","conjoined","man","","","M4 and M2 are playing with each other","play2","rating_causation","{""Q0"":3}","[0]","M4 asked to play with M2","M2 asked to play with M4"
"null","Beth and Kate are shouting at each other","","html-keyboard-response","19","66125","0.0-11.0-0.0","36469","2B","conjoined","man","","null","W3 and W1 are shouting at each other","shout1","sentence","","","",""
"3211","","","survey-likert-extra-labels","20","69341","0.0-11.0-1.0-0.0","36469","2B","conjoined","man","","","W3 and W1 are shouting at each other","shout1","rating_causation","{""Q0"":3}","[0]","W3 shouted at W1 first","W1 shouted at W3 first"
"1608","","","survey-likert-extra-labels","21","70965","0.0-11.0-2.0","36469","2B","conjoined","man","","","W3 and W1 are shouting at each other","shout1","rating_volition","{""Q0"":3}","[0]","W3 wanted to shout at W1","W1 wanted to shout at W3"
"null","Kate is chasing Beth","","html-keyboard-response","22","72977","0.0-12.0-0.0","36469","2B","conjoined","man","","null","W1 is chasing W3","chase","sentence","","","",""
"3737","","","survey-likert-extra-labels","23","76724","0.0-12.0-2.0","36469","2B","conjoined","man","","","W1 is chasing W3","chase","rating_volition","{""Q0"":0}","[0]","W1 is behind W3","W3 is behind W1"
"5493","","","survey-likert-extra-labels","24","82235","0.0-12.0-3.0-0.0","36469","2B","conjoined","man","","","W1 is chasing W3","chase","rating_causation","{""Q0"":6}","[0]","W1 is running away from W3","W3 is running away from W1"
"null","Dave and Kate are touching each other","","html-keyboard-response","25","84241","0.0-13.0-0.0","36469","2B","conjoined","man","","null","M3 and W1 are touching each other","touch4","sentence","","","",""
"2932","","","survey-likert-extra-labels","26","87177","0.0-13.0-1.0-0.0","36469","2B","conjoined","man","","","M3 and W1 are touching each other","touch4","rating_causation","{""Q0"":3}","[0]","W1 asked to touch M3","M3 asked to touch W1"
"1742","","","survey-likert-extra-labels","27","88925","0.0-13.0-2.0","36469","2B","conjoined","man","","","M3 and W1 are touching each other","touch4","rating_volition","{""Q0"":3}","[0]","W1 wanted to touch M3","M3 wanted to touch W1"
"null","Kate and Beth are dancing with each other","","html-keyboard-response","28","90938","0.0-14.0-0.0","36469","2B","conjoined","man","","null","W1 and W3 are dancing with each other","dance1","sentence","","","",""
"3031","","","survey-likert-extra-labels","29","93972","0.0-14.0-2.0","36469","2B","conjoined","man","","","W1 and W3 are dancing with each other","dance1","rating_volition","{""Q0"":3}","[0]","W3 wanted to dance with W1","W1 wanted to dance with W3"
"1128","","","survey-likert-extra-labels","30","95118","0.0-14.0-3.0-0.0","36469","2B","conjoined","man","","","W1 and W3 are dancing with each other","dance1","rating_causation","{""Q0"":3}","[0]","W3 asked W1 to dance","W1 asked W3 to dance"
"null","Mike and Ruth are arguing with each other","","html-keyboard-response","31","97128","0.0-15.0-0.0","36469","2B","conjoined","man","","null","M4 and W2 are arguing with each other","argue3","sentence","","","",""
"3241","","","survey-likert-extra-labels","32","100379","0.0-15.0-2.0","36469","2B","conjoined","man","","","M4 and W2 are arguing with each other","argue3","rating_volition","{""Q0"":3}","[0]","M4 wanted to argue with W2","W2 wanted to argue with M4"
"2256","","","survey-likert-extra-labels","33","102650","0.0-15.0-3.0-0.0","36469","2B","conjoined","man","","","M4 and W2 are arguing with each other","argue3","rating_causation","{""Q0"":3}","[0]","M4 started an argument with W2","W2 started an argument with M4"
"null","Ruth and Jane are flirting with each other","","html-keyboard-response","34","104655","0.0-16.0-0.0","36469","2B","conjoined","man","","null","W2 and W4 are flirting with each other","flirt1","sentence","","","",""
"24448","","","survey-likert-extra-labels","35","129108","0.0-16.0-1.0-0.0","36469","2B","conjoined","man","","","W2 and W4 are flirting with each other","flirt1","rating_causation","{""Q0"":3}","[0]","W4 started flirting with W2 first","W2 started flirting with W4 first"
"1003","","","survey-likert-extra-labels","36","130124","0.0-16.0-2.0","36469","2B","conjoined","man","","","W2 and W4 are flirting with each other","flirt1","rating_volition","{""Q0"":3}","[0]","W4 wanted to flirt with W2","W2 wanted to flirt with W4"
"null","Jane and Ruth are playing with each other","","html-keyboard-response","37","132134","0.0-17.0-0.0","36469","2B","conjoined","man","","null","W4 and W2 are playing with each other","play1","sentence","","","",""
"1993","","","survey-likert-extra-labels","38","134132","0.0-17.0-2.0","36469","2B","conjoined","man","","","W4 and W2 are playing with each other","play1","rating_volition","{""Q0"":3}","[0]","W4 wanted to play with W2","W2 wanted to play with W4"
"2411","","","survey-likert-extra-labels","39","136559","0.0-17.0-3.0-0.0","36469","2B","conjoined","man","","","W4 and W2 are playing with each other","play1","rating_causation","{""Q0"":3}","[0]","W4 asked to play with W2","W2 asked to play with W4"
"null","Beth is feeding Fred","","html-keyboard-response","40","138573","0.0-18.0-0.0","36469","2B","conjoined","man","","null","W3 is feeding M1","feed","sentence","","","",""
"4730","","","survey-likert-extra-labels","41","143317","0.0-18.0-1.0-0.0","36469","2B","conjoined","man","","","W3 is feeding M1","feed","rating_causation","{""Q0"":6}","[0]","W3 is eating M1's food","M1 is eating W3's food"
"2374","","","survey-likert-extra-labels","42","145700","0.0-18.0-2.0","36469","2B","conjoined","man","","","W3 is feeding M1","feed","rating_volition","{""Q0"":0}","[0]","W3 is giving M1 food","M1 is giving W3 food"
"null","Luke and Jane are talking to each other","","html-keyboard-response","43","147714","0.0-19.0-0.0","36469","2B","conjoined","man","","null","M2 and W4 are talking to each other","talk4","sentence","","","",""
"5021","","","survey-likert-extra-labels","44","152740","0.0-19.0-2.0","36469","2B","conjoined","man","","","M2 and W4 are talking to each other","talk4","rating_volition","{""Q0"":3}","[0]","W4 wanted to talk to M2","M2 wanted to talk to W4"
"1295","","","survey-likert-extra-labels","45","154045","0.0-19.0-3.0-0.0","36469","2B","conjoined","man","","","M2 and W4 are talking to each other","talk4","rating_causation","{""Q0"":3}","[0]","W4 started a conversation with M2","M2 started a conversation with W4"
"null","Luke and Mike are flirting with each other","","html-keyboard-response","46","156052","0.0-20.0-0.0","36469","2B","conjoined","man","","null","M2 and M4 are flirting with each other","flirt2","sentence","","","",""
"1266","","","survey-likert-extra-labels","47","157323","0.0-20.0-2.0","36469","2B","conjoined","man","","","M2 and M4 are flirting with each other","flirt2","rating_volition","{""Q0"":3}","[0]","M4 wanted to flirt with M2","M2 wanted to flirt with M4"
"1013","","","survey-likert-extra-labels","48","158348","0.0-20.0-3.0-0.0","36469","2B","conjoined","man","","","M2 and M4 are flirting with each other","flirt2","rating_causation","{""Q0"":3}","[0]","M4 started flirting with M2 first","M2 started flirting with M4 first"
"null","Fred and Dave are dancing with each other","","html-keyboard-response","49","160354","0.0-21.0-0.0","36469","2B","conjoined","man","","null","M1 and M3 are dancing with each other","dance2","sentence","","","",""
"2141","","","survey-likert-extra-labels","50","162500","0.0-21.0-2.0","36469","2B","conjoined","man","","","M1 and M3 are dancing with each other","dance2","rating_volition","{""Q0"":3}","[0]","M3 wanted to dance with M1","M1 wanted to dance with M3"
"816","","","survey-likert-extra-labels","51","163325","0.0-21.0-3.0-0.0","36469","2B","conjoined","man","","","M1 and M3 are dancing with each other","dance2","rating_causation","{""Q0"":3}","[0]","M3 asked M1 to dance","M1 asked M3 to dance"
"null","Dave and Fred are shouting at each other","","html-keyboard-response","52","165337","0.0-22.0-0.0","36469","2B","conjoined","man","","null","M3 and M1 are shouting at each other","shout2","sentence","","","",""
"1171","","","survey-likert-extra-labels","53","166510","0.0-22.0-2.0","36469","2B","conjoined","man","","","M3 and M1 are shouting at each other","shout2","rating_volition","{""Q0"":3}","[0]","M3 wanted to shout at M1","M1 wanted to shout at M3"
"905","","","survey-likert-extra-labels","54","167430","0.0-22.0-3.0-0.0","36469","2B","conjoined","man","","","M3 and M1 are shouting at each other","shout2","rating_causation","{""Q0"":3}","[0]","M3 shouted at M1 first","M1 shouted at M3 first"
"null","Kate and Beth are kissing each other","","html-keyboard-response","55","169437","0.0-23.0-0.0","36469","2B","conjoined","man","","null","W1 and W3 are kissing each other","kiss1","sentence","","","",""
"1205","","","survey-likert-extra-labels","56","170647","0.0-23.0-1.0-0.0","36469","2B","conjoined","man","","","W1 and W3 are kissing each other","kiss1","rating_causation","{""Q0"":3}","[0]","W3 asked to kiss W1","W1 asked to kiss W3"
"823","","","survey-likert-extra-labels","57","171483","0.0-23.0-2.0","36469","2B","conjoined","man","","","W1 and W3 are kissing each other","kiss1","rating_volition","{""Q0"":3}","[0]","W3 wanted to kiss W1","W1 wanted to kiss W3"
"null","Dave is hiring Kate","","html-keyboard-response","58","173488","0.0-24.0-0.0","36469","2B","conjoined","man","","null","M3 is hiring W1","hire","sentence","","","",""
"3294","","","survey-likert-extra-labels","59","176787","0.0-24.0-2.0","36469","2B","conjoined","man","","","M3 is hiring W1","hire","rating_volition","{""Q0"":0}","[0]","M3 is employing W1","W1 is employing M3"
"3385","","","survey-likert-extra-labels","60","180185","0.0-24.0-3.0-0.0","36469","2B","conjoined","man","","","M3 is hiring W1","hire","rating_causation","{""Q0"":6}","[0]","M3 will work for W1","W1 will work for M3"
"null","Ruth is carrying Jane","","html-keyboard-response","61","182200","0.0-25.0-0.0","36469","2B","conjoined","man","","null","W2 is carrying W4","carry","sentence","","","",""
"7391","","","survey-likert-extra-labels","62","189594","0.0-25.0-1.0-0.0","36469","2B","conjoined","man","","","W2 is carrying W4","carry","rating_causation","{""Q0"":6}","[0]","W2 is being moved by W4","W4 is being moved by W2"
"6632","","","survey-likert-extra-labels","63","196242","0.0-25.0-2.0","36469","2B","conjoined","man","","","W2 is carrying W4","carry","rating_volition","{""Q0"":0}","[0]","W2 is transporting W4","W4 is transporting W2"
"null","Dave and Kate are flirting with each other","","html-keyboard-response","64","198246","0.0-26.0-0.0","36469","2B","conjoined","man","","null","M3 and W1 are flirting with each other","flirt4","sentence","","","",""
"2121","","","survey-likert-extra-labels","65","200375","0.0-26.0-1.0-0.0","36469","2B","conjoined","man","","","M3 and W1 are flirting with each other","flirt4","rating_causation","{""Q0"":3}","[0]","W1 started flirting with M3 first","M3 started flirting with W1 first"
"2082","","","survey-likert-extra-labels","66","202467","0.0-26.0-2.0","36469","2B","conjoined","man","","","M3 and W1 are flirting with each other","flirt4","rating_volition","{""Q0"":3}","[0]","W1 wanted to flirt with M3","M3 wanted to flirt with W1"
"null","Fred and Dave are kissing each other","","html-keyboard-response","67","204476","0.0-27.0-0.0","36469","2B","conjoined","man","","null","M1 and M3 are kissing each other","kiss2","sentence","","","",""
"1206","","","survey-likert-extra-labels","68","205692","0.0-27.0-2.0","36469","2B","conjoined","man","","","M1 and M3 are kissing each other","kiss2","rating_volition","{""Q0"":3}","[0]","M3 wanted to kiss M1","M1 wanted to kiss M3"
"1028","","","survey-likert-extra-labels","69","206737","0.0-27.0-3.0-0.0","36469","2B","conjoined","man","","","M1 and M3 are kissing each other","kiss2","rating_causation","{""Q0"":3}","[0]","M3 asked to kiss M1","M1 asked to kiss M3"
"null","Luke is reminding Jane","","html-keyboard-response","70","208743","0.0-28.0-0.0","36469","2B","conjoined","man","","null","M2 is reminding W4","remind","sentence","","","",""
"4071","","","survey-likert-extra-labels","71","212825","0.0-28.0-1.0-0.0","36469","2B","conjoined","man","","","M2 is reminding W4","remind","rating_causation","{""Q0"":0}","[0]","M2 is remembering","W4 is remembering"
"4706","","","survey-likert-extra-labels","72","217540","0.0-28.0-2.0","36469","2B","conjoined","man","","","M2 is reminding W4","remind","rating_volition","{""Q0"":0}","[0]","M2 is telling W4 again","W4 is telling M2 again"
"null","Ruth and Jane are touching each other","","html-keyboard-response","73","219553","0.0-29.0-0.0","36469","2B","conjoined","man","","null","W2 and W4 are touching each other","touch1","sentence","","","",""
"2893","","","survey-likert-extra-labels","74","222450","0.0-29.0-1.0-0.0","36469","2B","conjoined","man","","","W2 and W4 are touching each other","touch1","rating_causation","{""Q0"":3}","[0]","W4 asked to touch W2","W2 asked to touch W4"
"1096","","","survey-likert-extra-labels","75","223566","0.0-29.0-2.0","36469","2B","conjoined","man","","","W2 and W4 are touching each other","touch1","rating_volition","{""Q0"":3}","[0]","W4 wanted to touch W2","W2 wanted to touch W4"
"null","Kate and Beth are talking to each other","","html-keyboard-response","76","225574","0.0-30.0-0.0","36469","2B","conjoined","man","","null","W1 and W3 are talking to each other","talk1","sentence","","","",""
"2582","","","survey-likert-extra-labels","77","228161","0.0-30.0-1.0-0.0","36469","2B","conjoined","man","","","W1 and W3 are talking to each other","talk1","rating_causation","{""Q0"":3}","[0]","W3 started a conversation with W1","W1 started a conversation with W3"
"1020","","","survey-likert-extra-labels","78","229187","0.0-30.0-2.0","36469","2B","conjoined","man","","","W1 and W3 are talking to each other","talk1","rating_volition","{""Q0"":3}","[0]","W3 wanted to talk to W1","W1 wanted to talk to W3"
"null","Ruth and Mike are kissing each other","","html-keyboard-response","79","231197","0.0-31.0-0.0","36469","2B","conjoined","man","","null","W2 and M4 are kissing each other","kiss4","sentence","","","",""
"1966","","","survey-likert-extra-labels","80","233167","0.0-31.0-2.0","36469","2B","conjoined","man","","","W2 and M4 are kissing each other","kiss4","rating_volition","{""Q0"":3}","[0]","M4 wanted to kiss W2","W2 wanted to kiss M4"
"1183","","","survey-likert-extra-labels","81","234362","0.0-31.0-3.0-0.0","36469","2B","conjoined","man","","","W2 and M4 are kissing each other","kiss4","rating_causation","{""Q0"":3}","[0]","M4 asked to kiss W2","W2 asked to kiss M4"
"null","Mike and Ruth are shouting at each other","","html-keyboard-response","82","236375","0.0-32.0-0.0","36469","2B","conjoined","man","","null","M4 and W2 are shouting at each other","shout4","sentence","","","",""
"1217","","","survey-likert-extra-labels","83","237595","0.0-32.0-2.0","36469","2B","conjoined","man","","","M4 and W2 are shouting at each other","shout4","rating_volition","{""Q0"":3}","[0]","M4 wanted to shout at W2","W2 wanted to shout at M4"
"1171","","","survey-likert-extra-labels","84","238782","0.0-32.0-3.0-0.0","36469","2B","conjoined","man","","","M4 and W2 are shouting at each other","shout4","rating_causation","{""Q0"":3}","[0]","M4 shouted at W2 first","W2 shouted at M4 first"
"null","Ruth and Mike are talking to each other","","html-keyboard-response","85","240787","0.0-33.0-0.0","36469","2B","conjoined","man","","null","W2 and M4 are talking to each other","talk3","sentence","","","",""
"3732","","","survey-likert-extra-labels","86","244522","0.0-33.0-2.0","36469","2B","conjoined","man","","","W2 and M4 are talking to each other","talk3","rating_volition","{""Q0"":3}","[0]","M4 wanted to talk to W2","W2 wanted to talk to M4"
"1013","","","survey-likert-extra-labels","87","245549","0.0-33.0-3.0-0.0","36469","2B","conjoined","man","","","W2 and M4 are talking to each other","talk3","rating_causation","{""Q0"":3}","[0]","M4 started a conversation with W2","W2 started a conversation with M4"
"null","Ruth and Jane are marrying each other","","html-keyboard-response","88","247556","0.0-34.0-0.0","36469","2B","conjoined","man","","null","W2 and W4 are marrying each other","marry1","sentence","","","",""
"1563","","","survey-likert-extra-labels","89","249122","0.0-34.0-2.0","36469","2B","conjoined","man","","","W2 and W4 are marrying each other","marry1","rating_volition","{""Q0"":3}","[0]","W4 wanted to marry W2","W2 wanted to marry W4"
"1306","","","survey-likert-extra-labels","90","250435","0.0-34.0-3.0-0.0","36469","2B","conjoined","man","","","W2 and W4 are marrying each other","marry1","rating_causation","{""Q0"":3}","[0]","W4 asked to marry W2","W2 asked to marry W4"
"null","Jane and Ruth are fighting each other","","html-keyboard-response","91","252442","0.0-35.0-0.0","36469","2B","conjoined","man","","null","W4 and W2 are fighting each other","fight1","sentence","","","",""
"1788","","","survey-likert-extra-labels","92","254236","0.0-35.0-2.0","36469","2B","conjoined","man","","","W4 and W2 are fighting each other","fight1","rating_volition","{""Q0"":3}","[0]","W4 wanted to fight W2","W2 wanted to fight W4"
"1708","","","survey-likert-extra-labels","93","255954","0.0-35.0-3.0-0.0","36469","2B","conjoined","man","","","W4 and W2 are fighting each other","fight1","rating_causation","{""Q0"":3}","[0]","W4 started the fight with W2","W2 started the fight with W4"
"null","Beth and Kate are arguing with each other","","html-keyboard-response","94","257966","0.0-36.0-0.0","36469","2B","conjoined","man","","null","W3 and W1 are arguing with each other","argue1","sentence","","","",""
"1553","","","survey-likert-extra-labels","95","259523","0.0-36.0-1.0-0.0","36469","2B","conjoined","man","","","W3 and W1 are arguing with each other","argue1","rating_causation","{""Q0"":3}","[0]","W3 started an argument with W1","W1 started an argument with W3"
"955","","","survey-likert-extra-labels","96","260490","0.0-36.0-2.0","36469","2B","conjoined","man","","","W3 and W1 are arguing with each other","argue1","rating_volition","{""Q0"":3}","[0]","W3 wanted to argue with W1","W1 wanted to argue with W3"
"null","Fred and Dave are talking to each other","","html-keyboard-response","97","262506","0.0-37.0-0.0","36469","2B","conjoined","man","","null","M1 and M3 are talking to each other","talk2","sentence","","","",""
"1138","","","survey-likert-extra-labels","98","263650","0.0-37.0-1.0-0.0","36469","2B","conjoined","man","","","M1 and M3 are talking to each other","talk2","rating_causation","{""Q0"":3}","[0]","M3 started a conversation with M1","M1 started a conversation with M3"
"3048","","","survey-likert-extra-labels","99","266717","0.0-37.0-2.0","36469","2B","conjoined","man","","","M1 and M3 are talking to each other","talk2","rating_volition","{""Q0"":3}","[0]","M3 wanted to talk to M1","M1 wanted to talk to M3"
"null","Dave and Kate are marrying each other","","html-keyboard-response","100","268723","0.0-38.0-0.0","36469","2B","conjoined","man","","null","M3 and W1 are marrying each other","marry3","sentence","","","",""
"1281","","","survey-likert-extra-labels","101","270012","0.0-38.0-1.0-0.0","36469","2B","conjoined","man","","","M3 and W1 are marrying each other","marry3","rating_causation","{""Q0"":3}","[0]","W1 asked to marry M3","M3 asked to marry W1"
"1951","","","survey-likert-extra-labels","102","271971","0.0-38.0-2.0","36469","2B","conjoined","man","","","M3 and W1 are marrying each other","marry3","rating_volition","{""Q0"":3}","[0]","W1 wanted to marry M3","M3 wanted to marry W1"
"null","Ruth is teaching Mike","","html-keyboard-response","103","273984","0.0-39.0-0.0","36469","2B","conjoined","man","","null","W2 is teaching M4","teach","sentence","","","",""
"5023","","","survey-likert-extra-labels","104","279011","0.0-39.0-2.0","36469","2B","conjoined","man","","","W2 is teaching M4","teach","rating_volition","{""Q0"":0}","[0]","W2 is educating M4","M4 is educating W2"
"3847","","","survey-likert-extra-labels","105","282867","0.0-39.0-3.0-0.0","36469","2B","conjoined","man","","","W2 is teaching M4","teach","rating_causation","{""Q0"":6}","[0]","W2 is learning from M4","M4 is learning from W2"
"null","Kate and Dave are playing with each other","","html-keyboard-response","106","284874","0.0-40.0-0.0","36469","2B","conjoined","man","","null","W1 and M3 are playing with each other","play3","sentence","","","",""
