"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","condition","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"1265","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","1269","0.0-0.0","57558","2A","conjoined","man","","","","","","","","",""
"9403","","","external-html","1","11734","0.0-1.0","57558","2A","conjoined","man","consent.html","","","","","","","",""
"1733","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","13476","0.0-2.0","57558","2A","conjoined","man","","","","","","","","",""
"2645.999999999998","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","17124","0.0-3.0","57558","2A","conjoined","man","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","20128","0.0-4.0","57558","2A","conjoined","man","","null","","","","","","",""
"10533","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","30662","0.0-5.0","57558","2A","conjoined","man","","","","","","","","",""
"1923.0000000000036","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","33586","0.0-6.0","57558","2A","conjoined","man","","","","","","","","",""
"null","Ruth and Fred are fighting each other","","html-keyboard-response","7","36590","0.0-7.0-0.0","57558","2A","conjoined","man","","null","W1 and M3 are fighting each other","fight4","sentence","","","",""
"4927","","","survey-likert-extra-labels","8","41519","0.0-7.0-1.0-0.0","57558","2A","conjoined","man","","","W1 and M3 are fighting each other","fight4","rating_causation","{""Q0"":3}","[0]","W1 started the fight with M3","M3 started the fight with W1"
"7048.000000000007","","","survey-likert-extra-labels","9","48569","0.0-7.0-2.0","57558","2A","conjoined","man","","","W1 and M3 are fighting each other","fight4","rating_volition","{""Q0"":3}","[0]","W1 wanted to fight M3","M3 wanted to fight W1"
"null","Mike and Dave are marrying each other","","html-keyboard-response","10","50572","0.0-8.0-0.0","57558","2A","conjoined","man","","null","M2 and M4 are marrying each other","marry2","sentence","","","",""
"3366","","","survey-likert-extra-labels","11","53939","0.0-8.0-1.0-0.0","57558","2A","conjoined","man","","","M2 and M4 are marrying each other","marry2","rating_causation","{""Q0"":3}","[0]","M4 asked to marry M2","M2 asked to marry M4"
"6165","","","survey-likert-extra-labels","12","60106","0.0-8.0-2.0","57558","2A","conjoined","man","","","M2 and M4 are marrying each other","marry2","rating_volition","{""Q0"":3}","[0]","M4 wanted to marry M2","M2 wanted to marry M4"
"null","Luke and Fred are kissing each other","","html-keyboard-response","13","62108","0.0-9.0-0.0","57558","2A","conjoined","man","","null","M1 and M3 are kissing each other","kiss2","sentence","","","",""
"3707","","","survey-likert-extra-labels","14","65817","0.0-9.0-1.0-0.0","57558","2A","conjoined","man","","","M1 and M3 are kissing each other","kiss2","rating_causation","{""Q0"":3}","[0]","M3 asked to kiss M1","M1 asked to kiss M3"
"3671","","","survey-likert-extra-labels","15","69490","0.0-9.0-2.0","57558","2A","conjoined","man","","","M1 and M3 are kissing each other","kiss2","rating_volition","{""Q0"":3}","[0]","M3 wanted to kiss M1","M1 wanted to kiss M3"
"null","Mike and Beth are talking to each other","","html-keyboard-response","16","71493","0.0-10.0-0.0","57558","2A","conjoined","man","","null","M2 and W4 are talking to each other","talk4","sentence","","","",""
"2747","","","survey-likert-extra-labels","17","74242","0.0-10.0-1.0-0.0","57558","2A","conjoined","man","","","M2 and W4 are talking to each other","talk4","rating_causation","{""Q0"":3}","[0]","W4 started a conversation with M2","M2 started a conversation with W4"
"2336","","","survey-likert-extra-labels","18","76579","0.0-10.0-2.0","57558","2A","conjoined","man","","","M2 and W4 are talking to each other","talk4","rating_volition","{""Q0"":3}","[0]","W4 wanted to talk to M2","M2 wanted to talk to W4"
"null","Jane is carrying Beth","","html-keyboard-response","19","78582","0.0-11.0-0.0","57558","2A","conjoined","man","","null","W2 is carrying W4","carry","sentence","","","",""
"7594","","","survey-likert-extra-labels","20","86178","0.0-11.0-1.0-0.0","57558","2A","conjoined","man","","","W2 is carrying W4","carry","rating_causation","{""Q0"":6}","[0]","W2 is being moved by W4","W4 is being moved by W2"
"3969","","","survey-likert-extra-labels","21","90149","0.0-11.0-2.0","57558","2A","conjoined","man","","","W2 is carrying W4","carry","rating_volition","{""Q0"":0}","[0]","W2 is transporting W4","W4 is transporting W2"
"null","Ruth and Kate are kissing each other","","html-keyboard-response","22","92152","0.0-12.0-0.0","57558","2A","conjoined","man","","null","W1 and W3 are kissing each other","kiss1","sentence","","","",""
"2381","","","survey-likert-extra-labels","23","94534","0.0-12.0-2.0","57558","2A","conjoined","man","","","W1 and W3 are kissing each other","kiss1","rating_volition","{""Q0"":3}","[0]","W3 wanted to kiss W1","W1 wanted to kiss W3"
"1724","","","survey-likert-extra-labels","24","96260","0.0-12.0-3.0-0.0","57558","2A","conjoined","man","","","W1 and W3 are kissing each other","kiss1","rating_causation","{""Q0"":3}","[0]","W3 asked to kiss W1","W1 asked to kiss W3"
"null","Fred and Luke are shouting at each other","","html-keyboard-response","25","98261","0.0-13.0-0.0","57558","2A","conjoined","man","","null","M3 and M1 are shouting at each other","shout2","sentence","","","",""
"1437","","","survey-likert-extra-labels","26","99700","0.0-13.0-2.0","57558","2A","conjoined","man","","","M3 and M1 are shouting at each other","shout2","rating_volition","{""Q0"":3}","[0]","M3 wanted to shout at M1","M1 wanted to shout at M3"
"1248","","","survey-likert-extra-labels","27","100949","0.0-13.0-3.0-0.0","57558","2A","conjoined","man","","","M3 and M1 are shouting at each other","shout2","rating_causation","{""Q0"":3}","[0]","M3 shouted at M1 first","M1 shouted at M3 first"
"null","Kate and Luke are touching each other","","html-keyboard-response","28","102952","0.0-14.0-0.0","57558","2A","conjoined","man","","null","W3 and M1 are touching each other","touch3","sentence","","","",""
"2049.0000000000146","","","survey-likert-extra-labels","29","105002","0.0-14.0-1.0-0.0","57558","2A","conjoined","man","","","W3 and M1 are touching each other","touch3","rating_causation","{""Q0"":3}","[0]","M1 asked to touch W3","W3 asked to touch M1"
"1153","","","survey-likert-extra-labels","30","106156","0.0-14.0-2.0","57558","2A","conjoined","man","","","W3 and M1 are touching each other","touch3","rating_volition","{""Q0"":3}","[0]","M1 wanted to touch W3","W3 wanted to touch M1"
"null","Ruth and Kate are talking to each other","","html-keyboard-response","31","108159","0.0-15.0-0.0","57558","2A","conjoined","man","","null","W1 and W3 are talking to each other","talk1","sentence","","","",""
"1372","","","survey-likert-extra-labels","32","109532","0.0-15.0-1.0-0.0","57558","2A","conjoined","man","","","W1 and W3 are talking to each other","talk1","rating_causation","{""Q0"":3}","[0]","W3 started a conversation with W1","W1 started a conversation with W3"
"1383","","","survey-likert-extra-labels","33","110918","0.0-15.0-2.0","57558","2A","conjoined","man","","","W1 and W3 are talking to each other","talk1","rating_volition","{""Q0"":3}","[0]","W3 wanted to talk to W1","W1 wanted to talk to W3"
"null","Fred and Ruth are marrying each other","","html-keyboard-response","34","112920","0.0-16.0-0.0","57558","2A","conjoined","man","","null","M3 and W1 are marrying each other","marry3","sentence","","","",""
"1604.0000000000146","","","survey-likert-extra-labels","35","114526","0.0-16.0-2.0","57558","2A","conjoined","man","","","M3 and W1 are marrying each other","marry3","rating_volition","{""Q0"":3}","[0]","W1 wanted to marry M3","M3 wanted to marry W1"
"1242","","","survey-likert-extra-labels","36","115770","0.0-16.0-3.0-0.0","57558","2A","conjoined","man","","","M3 and W1 are marrying each other","marry3","rating_causation","{""Q0"":3}","[0]","W1 asked to marry M3","M3 asked to marry W1"
"null","Ruth is chasing Kate","","html-keyboard-response","37","117773","0.0-17.0-0.0","57558","2A","conjoined","man","","null","W1 is chasing W3","chase","sentence","","","",""
"5256","","","survey-likert-extra-labels","38","123030","0.0-17.0-1.0-0.0","57558","2A","conjoined","man","","","W1 is chasing W3","chase","rating_causation","{""Q0"":0}","[0]","W1 is running away from W3","W3 is running away from W1"
"3399","","","survey-likert-extra-labels","39","126431","0.0-17.0-2.0","57558","2A","conjoined","man","","","W1 is chasing W3","chase","rating_volition","{""Q0"":0}","[0]","W1 is behind W3","W3 is behind W1"
"null","Mike is posing for Dave","","html-keyboard-response","40","128433","0.0-18.0-0.0","57558","2A","conjoined","man","","null","M2 is posing for M4","pose","sentence","","","",""
"6275.000000000015","","","survey-likert-extra-labels","41","134711","0.0-18.0-1.0-0.0","57558","2A","conjoined","man","","","M2 is posing for M4","pose","rating_causation","{""Q0"":6}","[0]","M2 is photographing M4","M4 is photographing M2"
"3188","","","survey-likert-extra-labels","42","137901","0.0-18.0-2.0","57558","2A","conjoined","man","","","M2 is posing for M4","pose","rating_volition","{""Q0"":6}","[0]","M2 is modelling for M4","M4 is modelling for M2"
"null","Kate is feeding Luke","","html-keyboard-response","43","139903","0.0-19.0-0.0","57558","2A","conjoined","man","","null","W3 is feeding M1","feed","sentence","","","",""
"5363","","","survey-likert-extra-labels","44","145269","0.0-19.0-1.0-0.0","57558","2A","conjoined","man","","","W3 is feeding M1","feed","rating_causation","{""Q0"":6}","[0]","W3 is eating M1's food","M1 is eating W3's food"
"3838","","","survey-likert-extra-labels","45","149109","0.0-19.0-2.0","57558","2A","conjoined","man","","","W3 is feeding M1","feed","rating_volition","{""Q0"":0}","[0]","W3 is giving M1 food","M1 is giving W3 food"
"null","Kate and Ruth are arguing with each other","","html-keyboard-response","46","151111","0.0-20.0-0.0","57558","2A","conjoined","man","","null","W3 and W1 are arguing with each other","argue1","sentence","","","",""
"1856","","","survey-likert-extra-labels","47","152969","0.0-20.0-1.0-0.0","57558","2A","conjoined","man","","","W3 and W1 are arguing with each other","argue1","rating_causation","{""Q0"":3}","[0]","W3 started an argument with W1","W1 started an argument with W3"
"1268","","","survey-likert-extra-labels","48","154239","0.0-20.0-2.0","57558","2A","conjoined","man","","","W3 and W1 are arguing with each other","argue1","rating_volition","{""Q0"":3}","[0]","W3 wanted to argue with W1","W1 wanted to argue with W3"
"null","Luke and Fred are dancing with each other","","html-keyboard-response","49","156241","0.0-21.0-0.0","57558","2A","conjoined","man","","null","M1 and M3 are dancing with each other","dance2","sentence","","","",""
"1598","","","survey-likert-extra-labels","50","157841","0.0-21.0-2.0","57558","2A","conjoined","man","","","M1 and M3 are dancing with each other","dance2","rating_volition","{""Q0"":3}","[0]","M3 wanted to dance with M1","M1 wanted to dance with M3"
"1268","","","survey-likert-extra-labels","51","159111","0.0-21.0-3.0-0.0","57558","2A","conjoined","man","","","M1 and M3 are dancing with each other","dance2","rating_causation","{""Q0"":3}","[0]","M3 asked M1 to dance","M1 asked M3 to dance"
"null","Jane and Beth are marrying each other","","html-keyboard-response","52","161114","0.0-22.0-0.0","57558","2A","conjoined","man","","null","W2 and W4 are marrying each other","marry1","sentence","","","",""
"2182","","","survey-likert-extra-labels","53","163297","0.0-22.0-2.0","57558","2A","conjoined","man","","","W2 and W4 are marrying each other","marry1","rating_volition","{""Q0"":3}","[0]","W4 wanted to marry W2","W2 wanted to marry W4"
"1401","","","survey-likert-extra-labels","54","164700","0.0-22.0-3.0-0.0","57558","2A","conjoined","man","","","W2 and W4 are marrying each other","marry1","rating_causation","{""Q0"":3}","[0]","W4 asked to marry W2","W2 asked to marry W4"
"null","Kate and Luke are flirting with each other","","html-keyboard-response","55","166703","0.0-23.0-0.0","57558","2A","conjoined","man","","null","W3 and M1 are flirting with each other","flirt3","sentence","","","",""
"4851","","","survey-likert-extra-labels","56","171555","0.0-23.0-1.0-0.0","57558","2A","conjoined","man","","","W3 and M1 are flirting with each other","flirt3","rating_causation","{""Q0"":3}","[0]","M1 started flirting with W3 first","W3 started flirting with M1 first"
"1718.999999999971","","","survey-likert-extra-labels","57","173275","0.0-23.0-2.0","57558","2A","conjoined","man","","","W3 and M1 are flirting with each other","flirt3","rating_volition","{""Q0"":3}","[0]","M1 wanted to flirt with W3","W3 wanted to flirt with M1"
"null","Luke and Fred are talking to each other","","html-keyboard-response","58","175278","0.0-24.0-0.0","57558","2A","conjoined","man","","null","M1 and M3 are talking to each other","talk2","sentence","","","",""
"2710","","","survey-likert-extra-labels","59","177990","0.0-24.0-2.0","57558","2A","conjoined","man","","","M1 and M3 are talking to each other","talk2","rating_volition","{""Q0"":3}","[0]","M3 wanted to talk to M1","M1 wanted to talk to M3"
"1700.999999999971","","","survey-likert-extra-labels","60","179693","0.0-24.0-3.0-0.0","57558","2A","conjoined","man","","","M1 and M3 are talking to each other","talk2","rating_causation","{""Q0"":3}","[0]","M3 started a conversation with M1","M1 started a conversation with M3"
