"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","condition","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"2485","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","2490","0.0-0.0","76255","3A","conjoined","man","","","","","","","","",""
"25699","","","external-html","1","29244","0.0-1.0","76255","3A","conjoined","man","consent.html","","","","","","","",""
"11148","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","40398","0.0-2.0","76255","3A","conjoined","man","","","","","","","","",""
"2688","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","44105","0.0-3.0","76255","3A","conjoined","man","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","47129","0.0-4.0","76255","3A","conjoined","man","","null","","","","","","",""
"11472","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","58603","0.0-5.0","76255","3A","conjoined","man","","","","","","","","",""
"1730","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","61350","0.0-6.0","76255","3A","conjoined","man","","","","","","","","",""
"null","Mike and Dave are fighting each other","","html-keyboard-response","7","64372","0.0-7.0-0.0","76255","3A","conjoined","man","","null","M2 and M4 are fighting each other","fight2","sentence","","","",""
"8338","","","survey-likert-extra-labels","8","72716","0.0-7.0-1.0-0.0","76255","3A","conjoined","man","","","M2 and M4 are fighting each other","fight2","rating_causation","{""Q0"":3}","[0]","M2 started the fight with M4","M4 started the fight with M2"
"4590","","","survey-likert-extra-labels","9","77319","0.0-7.0-2.0","76255","3A","conjoined","man","","","M2 and M4 are fighting each other","fight2","rating_volition","{""Q0"":3}","[0]","M2 wanted to fight M4","M4 wanted to fight M2"
"null","Kate and Luke are marrying each other","","html-keyboard-response","10","79337","0.0-8.0-0.0","76255","3A","conjoined","man","","null","W3 and M1 are marrying each other","marry4","sentence","","","",""
"11539","","","survey-likert-extra-labels","11","90880","0.0-8.0-2.0","76255","3A","conjoined","man","","","W3 and M1 are marrying each other","marry4","rating_volition","{""Q0"":2}","[0]","W3 wanted to marry M1","M1 wanted to marry W3"
"4808","","","survey-likert-extra-labels","12","95697","0.0-8.0-3.0-0.0","76255","3A","conjoined","man","","","W3 and M1 are marrying each other","marry4","rating_causation","{""Q0"":2}","[0]","W3 asked to marry M1","M1 asked to marry W3"
"null","Jane and Dave are kissing each other","","html-keyboard-response","13","97714","0.0-9.0-0.0","76255","3A","conjoined","man","","null","W2 and M4 are kissing each other","kiss4","sentence","","","",""
"10391","","","survey-likert-extra-labels","14","108109","0.0-9.0-1.0-0.0","76255","3A","conjoined","man","","","W2 and M4 are kissing each other","kiss4","rating_causation","{""Q0"":1}","[0]","W2 asked to kiss M4","M4 asked to kiss W2"
"5325","","","survey-likert-extra-labels","15","113441","0.0-9.0-2.0","76255","3A","conjoined","man","","","W2 and M4 are kissing each other","kiss4","rating_volition","{""Q0"":1}","[0]","W2 wanted to kiss M4","M4 wanted to kiss W2"
"null","Kate and Ruth are shouting at each other","","html-keyboard-response","16","115453","0.0-10.0-0.0","76255","3A","conjoined","man","","null","W3 and W1 are shouting at each other","shout1","sentence","","","",""
"6433","","","survey-likert-extra-labels","17","121890","0.0-10.0-1.0-0.0","76255","3A","conjoined","man","","","W3 and W1 are shouting at each other","shout1","rating_causation","{""Q0"":4}","[0]","W1 shouted at W3 first","W3 shouted at W1 first"
"4641","","","survey-likert-extra-labels","18","126541","0.0-10.0-2.0","76255","3A","conjoined","man","","","W3 and W1 are shouting at each other","shout1","rating_volition","{""Q0"":4}","[0]","W1 wanted to shout at W3","W3 wanted to shout at W1"
"null","Dave and Jane are talking to each other","","html-keyboard-response","19","128558","0.0-11.0-0.0","76255","3A","conjoined","man","","null","M4 and W2 are talking to each other","talk3","sentence","","","",""
"7881","","","survey-likert-extra-labels","20","136444","0.0-11.0-2.0","76255","3A","conjoined","man","","","M4 and W2 are talking to each other","talk3","rating_volition","{""Q0"":0}","[0]","W2 wanted to talk to M4","M4 wanted to talk to W2"
"6770","","","survey-likert-extra-labels","21","143228","0.0-11.0-3.0-0.0","76255","3A","conjoined","man","","","M4 and W2 are talking to each other","talk3","rating_causation","{""Q0"":0}","[0]","W2 started a conversation with M4","M4 started a conversation with W2"
"null","Dave and Mike are touching each other","","html-keyboard-response","22","145246","0.0-12.0-0.0","76255","3A","conjoined","man","","null","M4 and M2 are touching each other","touch2","sentence","","","",""
"4956","","","survey-likert-extra-labels","23","150208","0.0-12.0-2.0","76255","3A","conjoined","man","","","M4 and M2 are touching each other","touch2","rating_volition","{""Q0"":1}","[0]","M2 wanted to touch M4","M4 wanted to touch M2"
"6565","","","survey-likert-extra-labels","24","156785","0.0-12.0-3.0-0.0","76255","3A","conjoined","man","","","M4 and M2 are touching each other","touch2","rating_causation","{""Q0"":2}","[0]","M2 asked to touch M4","M4 asked to touch M2"
"null","Beth and Jane are flirting with each other","","html-keyboard-response","25","158804","0.0-13.0-0.0","76255","3A","conjoined","man","","null","W4 and W2 are flirting with each other","flirt1","sentence","","","",""
"14821","","","survey-likert-extra-labels","26","173630","0.0-13.0-1.0-0.0","76255","3A","conjoined","man","","","W4 and W2 are flirting with each other","flirt1","rating_causation","{""Q0"":1}","[0]","W2 started flirting with W4 first","W4 started flirting with W2 first"
"4530","","","survey-likert-extra-labels","27","178171","0.0-13.0-2.0","76255","3A","conjoined","man","","","W4 and W2 are flirting with each other","flirt1","rating_volition","{""Q0"":0}","[0]","W2 wanted to flirt with W4","W4 wanted to flirt with W2"
"null","Fred and Luke are dancing with each other","","html-keyboard-response","28","180196","0.0-14.0-0.0","76255","3A","conjoined","man","","null","M3 and M1 are dancing with each other","dance2","sentence","","","",""
"9499","","","survey-likert-extra-labels","29","189701","0.0-14.0-2.0","76255","3A","conjoined","man","","","M3 and M1 are dancing with each other","dance2","rating_volition","{""Q0"":5}","[0]","M1 wanted to dance with M3","M3 wanted to dance with M1"
"8276","","","survey-likert-extra-labels","30","197990","0.0-14.0-3.0-0.0","76255","3A","conjoined","man","","","M3 and M1 are dancing with each other","dance2","rating_causation","{""Q0"":6}","[0]","M1 asked M3 to dance","M3 asked M1 to dance"
"null","Jane and Beth are fighting each other","","html-keyboard-response","31","199998","0.0-15.0-0.0","76255","3A","conjoined","man","","null","W2 and W4 are fighting each other","fight1","sentence","","","",""
"13770","","","survey-likert-extra-labels","32","213774","0.0-15.0-2.0","76255","3A","conjoined","man","","","W2 and W4 are fighting each other","fight1","rating_volition","{""Q0"":5}","[0]","W2 wanted to fight W4","W4 wanted to fight W2"
"6059","","","survey-likert-extra-labels","33","219842","0.0-15.0-3.0-0.0","76255","3A","conjoined","man","","","W2 and W4 are fighting each other","fight1","rating_causation","{""Q0"":5}","[0]","W2 started the fight with W4","W4 started the fight with W2"
"null","Luke and Kate are flirting with each other","","html-keyboard-response","34","221860","0.0-16.0-0.0","76255","3A","conjoined","man","","null","M1 and W3 are flirting with each other","flirt3","sentence","","","",""
"3761","","","survey-likert-extra-labels","35","225625","0.0-16.0-2.0","76255","3A","conjoined","man","","","M1 and W3 are flirting with each other","flirt3","rating_volition","{""Q0"":1}","[0]","W3 wanted to flirt with M1","M1 wanted to flirt with W3"
"4597","","","survey-likert-extra-labels","36","230230","0.0-16.0-3.0-0.0","76255","3A","conjoined","man","","","M1 and W3 are flirting with each other","flirt3","rating_causation","{""Q0"":5}","[0]","W3 started flirting with M1 first","M1 started flirting with W3 first"
"null","Mike and Beth are arguing with each other","","html-keyboard-response","37","232243","0.0-17.0-0.0","76255","3A","conjoined","man","","null","M2 and W4 are arguing with each other","argue4","sentence","","","",""
"5322","","","survey-likert-extra-labels","38","237570","0.0-17.0-2.0","76255","3A","conjoined","man","","","M2 and W4 are arguing with each other","argue4","rating_volition","{""Q0"":5}","[0]","M2 wanted to argue with W4","W4 wanted to argue with M2"
"6220","","","survey-likert-extra-labels","39","243805","0.0-17.0-3.0-0.0","76255","3A","conjoined","man","","","M2 and W4 are arguing with each other","argue4","rating_causation","{""Q0"":5}","[0]","M2 started an argument with W4","W4 started an argument with M2"
"null","Beth and Mike are dancing with each other","","html-keyboard-response","40","245818","0.0-18.0-0.0","76255","3A","conjoined","man","","null","W4 and M2 are dancing with each other","dance4","sentence","","","",""
"15364","","","survey-likert-extra-labels","41","261189","0.0-18.0-2.0","76255","3A","conjoined","man","","","W4 and M2 are dancing with each other","dance4","rating_volition","{""Q0"":4}","[0]","M2 wanted to dance with W4","W4 wanted to dance with M2"
"6065","","","survey-likert-extra-labels","42","267263","0.0-18.0-3.0-0.0","76255","3A","conjoined","man","","","W4 and M2 are dancing with each other","dance4","rating_causation","{""Q0"":1}","[0]","M2 asked W4 to dance","W4 asked M2 to dance"
