"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","condition","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"1429","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","1434","0.0-0.0","68129","3A","conjoined","woman","","","","","","","","",""
"28519","","","external-html","1","30986","0.0-1.0","68129","3A","conjoined","woman","consent.html","","","","","","","",""
"3743","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","34731","0.0-2.0","68129","3A","conjoined","woman","","","","","","","","",""
"2428","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","38161","0.0-3.0","68129","3A","conjoined","woman","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","41164","0.0-4.0","68129","3A","conjoined","woman","","null","","","","","","",""
"5217","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","46382","0.0-5.0","68129","3A","conjoined","woman","","","","","","","","",""
"3935.0000000000073","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","51318","0.0-6.0","68129","3A","conjoined","woman","","","","","","","","",""
"null","Dave and Mike are playing with each other","","html-keyboard-response","7","54321","0.0-7.0-0.0","68129","3A","conjoined","woman","","null","M4 and M2 are playing with each other","play2","sentence","","","",""
"10495","","","survey-likert-extra-labels","8","64819","0.0-7.0-1.0-0.0","68129","3A","conjoined","woman","","","M4 and M2 are playing with each other","play2","rating_causation","{""Q0"":3}","[0]","M2 asked to play with M4","M4 asked to play with M2"
"3999","","","survey-likert-extra-labels","9","68821","0.0-7.0-2.0","68129","3A","conjoined","woman","","","M4 and M2 are playing with each other","play2","rating_volition","{""Q0"":3}","[0]","M2 wanted to play with M4","M4 wanted to play with M2"
"null","Dave and Mike are flirting with each other","","html-keyboard-response","10","70825","0.0-8.0-0.0","68129","3A","conjoined","woman","","null","M4 and M2 are flirting with each other","flirt2","sentence","","","",""
"4896","","","survey-likert-extra-labels","11","75724","0.0-8.0-1.0-0.0","68129","3A","conjoined","woman","","","M4 and M2 are flirting with each other","flirt2","rating_causation","{""Q0"":3}","[0]","M2 started flirting with M4 first","M4 started flirting with M2 first"
"4071","","","survey-likert-extra-labels","12","79797","0.0-8.0-2.0","68129","3A","conjoined","woman","","","M4 and M2 are flirting with each other","flirt2","rating_volition","{""Q0"":3}","[0]","M2 wanted to flirt with M4","M4 wanted to flirt with M2"
"null","Dave and Jane are dancing with each other","","html-keyboard-response","13","81800","0.0-9.0-0.0","68129","3A","conjoined","woman","","null","M4 and W2 are dancing with each other","dance3","sentence","","","",""
"4908.999999999985","","","survey-likert-extra-labels","14","86711","0.0-9.0-2.0","68129","3A","conjoined","woman","","","M4 and W2 are dancing with each other","dance3","rating_volition","{""Q0"":3}","[0]","W2 wanted to dance with M4","M4 wanted to dance with W2"
"2898","","","survey-likert-extra-labels","15","89613","0.0-9.0-3.0-0.0","68129","3A","conjoined","woman","","","M4 and W2 are dancing with each other","dance3","rating_causation","{""Q0"":3}","[0]","W2 asked M4 to dance","M4 asked W2 to dance"
"null","Beth and Jane are flirting with each other","","html-keyboard-response","16","91616","0.0-10.0-0.0","68129","3A","conjoined","woman","","null","W4 and W2 are flirting with each other","flirt1","sentence","","","",""
"3810","","","survey-likert-extra-labels","17","95428","0.0-10.0-1.0-0.0","68129","3A","conjoined","woman","","","W4 and W2 are flirting with each other","flirt1","rating_causation","{""Q0"":3}","[0]","W2 started flirting with W4 first","W4 started flirting with W2 first"
"2552","","","survey-likert-extra-labels","18","97983","0.0-10.0-2.0","68129","3A","conjoined","woman","","","W4 and W2 are flirting with each other","flirt1","rating_volition","{""Q0"":3}","[0]","W2 wanted to flirt with W4","W4 wanted to flirt with W2"
"null","Mike is reminding Beth","","html-keyboard-response","19","99986","0.0-11.0-0.0","68129","3A","conjoined","woman","","null","M2 is reminding W4","remind","sentence","","","",""
"5877","","","survey-likert-extra-labels","20","105865","0.0-11.0-1.0-0.0","68129","3A","conjoined","woman","","","M2 is reminding W4","remind","rating_causation","{""Q0"":6}","[0]","M2 is remembering","W4 is remembering"
"4962","","","survey-likert-extra-labels","21","110830","0.0-11.0-2.0","68129","3A","conjoined","woman","","","M2 is reminding W4","remind","rating_volition","{""Q0"":0}","[0]","M2 is telling W4 again","W4 is telling M2 again"
"null","Jane is carrying Beth","","html-keyboard-response","22","112833","0.0-12.0-0.0","68129","3A","conjoined","woman","","null","W2 is carrying W4","carry","sentence","","","",""
"3660","","","survey-likert-extra-labels","23","116494","0.0-12.0-2.0","68129","3A","conjoined","woman","","","W2 is carrying W4","carry","rating_volition","{""Q0"":0}","[0]","W2 is transporting W4","W4 is transporting W2"
"4257","","","survey-likert-extra-labels","24","120754","0.0-12.0-3.0-0.0","68129","3A","conjoined","woman","","","W2 is carrying W4","carry","rating_causation","{""Q0"":6}","[0]","W2 is being moved by W4","W4 is being moved by W2"
"null","Luke and Kate are playing with each other","","html-keyboard-response","25","122757","0.0-13.0-0.0","68129","3A","conjoined","woman","","null","M1 and W3 are playing with each other","play4","sentence","","","",""
"2074","","","survey-likert-extra-labels","26","124833","0.0-13.0-1.0-0.0","68129","3A","conjoined","woman","","","M1 and W3 are playing with each other","play4","rating_causation","{""Q0"":3}","[0]","W3 asked to play with M1","M1 asked to play with W3"
"2598","","","survey-likert-extra-labels","27","127434","0.0-13.0-2.0","68129","3A","conjoined","woman","","","M1 and W3 are playing with each other","play4","rating_volition","{""Q0"":3}","[0]","W3 wanted to play with M1","M1 wanted to play with W3"
"null","Kate and Ruth are talking to each other","","html-keyboard-response","28","129438","0.0-14.0-0.0","68129","3A","conjoined","woman","","null","W3 and W1 are talking to each other","talk1","sentence","","","",""
"2217","","","survey-likert-extra-labels","29","131656","0.0-14.0-1.0-0.0","68129","3A","conjoined","woman","","","W3 and W1 are talking to each other","talk1","rating_causation","{""Q0"":3}","[0]","W1 started a conversation with W3","W3 started a conversation with W1"
"2305","","","survey-likert-extra-labels","30","133964","0.0-14.0-2.0","68129","3A","conjoined","woman","","","W3 and W1 are talking to each other","talk1","rating_volition","{""Q0"":3}","[0]","W1 wanted to talk to W3","W3 wanted to talk to W1"
