"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","condition","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"2201.0000000000005","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","2207","0.0-0.0","73134","2B","conjoined","woman","","","","","","","","",""
"29011","","","external-html","1","32268","0.0-1.0","73134","2B","conjoined","woman","consent.html","","","","","","","",""
"16046","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","48314","0.0-2.0","73134","2B","conjoined","woman","","","","","","","","",""
"2934","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","52250","0.0-3.0","73134","2B","conjoined","woman","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","55254","0.0-4.0","73134","2B","conjoined","woman","","null","","","","","","",""
"17411","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","72666","0.0-5.0","73134","2B","conjoined","woman","","","","","","","","",""
"3633","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","77302","0.0-6.0","73134","2B","conjoined","woman","","","","","","","","",""
"null","Dave and Fred are arguing with each other","","html-keyboard-response","7","80306","0.0-7.0-0.0","73134","2B","conjoined","woman","","null","M3 and M1 are arguing with each other","argue2","sentence","","","",""
"5657","","","survey-likert-extra-labels","8","85966","0.0-7.0-2.0","73134","2B","conjoined","woman","","","M3 and M1 are arguing with each other","argue2","rating_volition","{""Q0"":3}","[0]","M3 wanted to argue with M1","M1 wanted to argue with M3"
"3801","","","survey-likert-extra-labels","9","89770","0.0-7.0-3.0-0.0","73134","2B","conjoined","woman","","","M3 and M1 are arguing with each other","argue2","rating_causation","{""Q0"":3}","[0]","M3 started an argument with M1","M1 started an argument with M3"
"null","Luke and Jane are talking to each other","","html-keyboard-response","10","91772","0.0-8.0-0.0","73134","2B","conjoined","woman","","null","M2 and W4 are talking to each other","talk4","sentence","","","",""
"3885.9999999999854","","","survey-likert-extra-labels","11","95660","0.0-8.0-2.0","73134","2B","conjoined","woman","","","M2 and W4 are talking to each other","talk4","rating_volition","{""Q0"":3}","[0]","W4 wanted to talk to M2","M2 wanted to talk to W4"
"3358.0000000000146","","","survey-likert-extra-labels","12","99021","0.0-8.0-3.0-0.0","73134","2B","conjoined","woman","","","M2 and W4 are talking to each other","talk4","rating_causation","{""Q0"":3}","[0]","W4 started a conversation with M2","M2 started a conversation with W4"
"null","Mike and Ruth are shouting at each other","","html-keyboard-response","13","101027","0.0-9.0-0.0","73134","2B","conjoined","woman","","null","M4 and W2 are shouting at each other","shout4","sentence","","","",""
"3159","","","survey-likert-extra-labels","14","104188","0.0-9.0-2.0","73134","2B","conjoined","woman","","","M4 and W2 are shouting at each other","shout4","rating_volition","{""Q0"":3}","[0]","M4 wanted to shout at W2","W2 wanted to shout at M4"
"2775","","","survey-likert-extra-labels","15","106967","0.0-9.0-3.0-0.0","73134","2B","conjoined","woman","","","M4 and W2 are shouting at each other","shout4","rating_causation","{""Q0"":3}","[0]","M4 shouted at W2 first","W2 shouted at M4 first"
"null","Fred and Beth are fighting each other","","html-keyboard-response","16","108970","0.0-10.0-0.0","73134","2B","conjoined","woman","","null","M1 and W3 are fighting each other","fight3","sentence","","","",""
"1787.0000000000146","","","survey-likert-extra-labels","17","110759","0.0-10.0-2.0","73134","2B","conjoined","woman","","","M1 and W3 are fighting each other","fight3","rating_volition","{""Q0"":3}","[0]","M1 wanted to fight W3","W3 wanted to fight M1"
"2301","","","survey-likert-extra-labels","18","113062","0.0-10.0-3.0-0.0","73134","2B","conjoined","woman","","","M1 and W3 are fighting each other","fight3","rating_causation","{""Q0"":3}","[0]","M1 started the fight with W3","W3 started the fight with M1"
"null","Kate and Dave are fighting each other","","html-keyboard-response","19","115065","0.0-11.0-0.0","73134","2B","conjoined","woman","","null","W1 and M3 are fighting each other","fight4","sentence","","","",""
"2729.0000000000146","","","survey-likert-extra-labels","20","117798","0.0-11.0-1.0-0.0","73134","2B","conjoined","woman","","","W1 and M3 are fighting each other","fight4","rating_causation","{""Q0"":3}","[0]","W1 started the fight with M3","M3 started the fight with W1"
"2023.9999999999854","","","survey-likert-extra-labels","21","119825","0.0-11.0-2.0","73134","2B","conjoined","woman","","","W1 and M3 are fighting each other","fight4","rating_volition","{""Q0"":3}","[0]","W1 wanted to fight M3","M3 wanted to fight W1"
"null","Fred and Dave are kissing each other","","html-keyboard-response","22","121828","0.0-12.0-0.0","73134","2B","conjoined","woman","","null","M1 and M3 are kissing each other","kiss2","sentence","","","",""
"3022","","","survey-likert-extra-labels","23","124852","0.0-12.0-2.0","73134","2B","conjoined","woman","","","M1 and M3 are kissing each other","kiss2","rating_volition","{""Q0"":3}","[0]","M3 wanted to kiss M1","M1 wanted to kiss M3"
"3272","","","survey-likert-extra-labels","24","128127","0.0-12.0-3.0-0.0","73134","2B","conjoined","woman","","","M1 and M3 are kissing each other","kiss2","rating_causation","{""Q0"":3}","[0]","M3 asked to kiss M1","M1 asked to kiss M3"
"null","Fred and Beth are playing with each other","","html-keyboard-response","25","130130","0.0-13.0-0.0","73134","2B","conjoined","woman","","null","M1 and W3 are playing with each other","play4","sentence","","","",""
"1659","","","survey-likert-extra-labels","26","131792","0.0-13.0-1.0-0.0","73134","2B","conjoined","woman","","","M1 and W3 are playing with each other","play4","rating_causation","{""Q0"":3}","[0]","M1 asked to play with W3","W3 asked to play with M1"
"2427","","","survey-likert-extra-labels","27","134222","0.0-13.0-2.0","73134","2B","conjoined","woman","","","M1 and W3 are playing with each other","play4","rating_volition","{""Q0"":3}","[0]","M1 wanted to play with W3","W3 wanted to play with M1"
"null","Ruth is carrying Jane","","html-keyboard-response","28","136225","0.0-14.0-0.0","73134","2B","conjoined","woman","","null","W2 is carrying W4","carry","sentence","","","",""
"9348","","","survey-likert-extra-labels","29","145575","0.0-14.0-1.0-0.0","73134","2B","conjoined","woman","","","W2 is carrying W4","carry","rating_causation","{""Q0"":6}","[0]","W2 is being moved by W4","W4 is being moved by W2"
"5823","","","survey-likert-extra-labels","30","151401","0.0-14.0-2.0","73134","2B","conjoined","woman","","","W2 is carrying W4","carry","rating_volition","{""Q0"":0}","[0]","W2 is transporting W4","W4 is transporting W2"
"null","Dave is hiring Kate","","html-keyboard-response","31","153404","0.0-15.0-0.0","73134","2B","conjoined","woman","","null","M3 is hiring W1","hire","sentence","","","",""
"4200","","","survey-likert-extra-labels","32","157606","0.0-15.0-1.0-0.0","73134","2B","conjoined","woman","","","M3 is hiring W1","hire","rating_causation","{""Q0"":6}","[0]","M3 will work for W1","W1 will work for M3"
"5126","","","survey-likert-extra-labels","33","162735","0.0-15.0-2.0","73134","2B","conjoined","woman","","","M3 is hiring W1","hire","rating_volition","{""Q0"":0}","[0]","M3 is employing W1","W1 is employing M3"
"null","Luke is posing for Mike","","html-keyboard-response","34","164739","0.0-16.0-0.0","73134","2B","conjoined","woman","","null","M2 is posing for M4","pose","sentence","","","",""
"7491","","","survey-likert-extra-labels","35","172232","0.0-16.0-2.0","73134","2B","conjoined","woman","","","M2 is posing for M4","pose","rating_volition","{""Q0"":1}","[0]","M2 is modelling for M4","M4 is modelling for M2"
"13928","","","survey-likert-extra-labels","36","186163","0.0-16.0-3.0-0.0","73134","2B","conjoined","woman","","","M2 is posing for M4","pose","rating_causation","{""Q0"":2}","[0]","M2 is photographing M4","M4 is photographing M2"
"null","Fred and Dave are talking to each other","","html-keyboard-response","37","188164","0.0-17.0-0.0","73134","2B","conjoined","woman","","null","M1 and M3 are talking to each other","talk2","sentence","","","",""
"4400","","","survey-likert-extra-labels","38","192567","0.0-17.0-1.0-0.0","73134","2B","conjoined","woman","","","M1 and M3 are talking to each other","talk2","rating_causation","{""Q0"":3}","[0]","M3 started a conversation with M1","M1 started a conversation with M3"
"2252","","","survey-likert-extra-labels","39","194821","0.0-17.0-2.0","73134","2B","conjoined","woman","","","M1 and M3 are talking to each other","talk2","rating_volition","{""Q0"":3}","[0]","M3 wanted to talk to M1","M1 wanted to talk to M3"
