"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","condition","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"1785.1900000241585","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","1787","0.0-0.0","73893","2B","conjoined","woman","","","","","","","","",""
"17961.28500002669","","","external-html","1","20786","0.0-1.0","73893","2B","conjoined","woman","consent.html","","","","","","","",""
"12122.604999982286","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","32910","0.0-2.0","73893","2B","conjoined","woman","","","","","","","","",""
"2237.26500000339","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","36149","0.0-3.0","73893","2B","conjoined","woman","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","39181","0.0-4.0","73893","2B","conjoined","woman","","null","","","","","","",""
"11044.199999945704","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","50227","0.0-5.0","73893","2B","conjoined","woman","","","","","","","","",""
"2629.160000011325","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","53872","0.0-6.0","73893","2B","conjoined","woman","","","","","","","","",""
"null","Kate and Dave are playing with each other","","html-keyboard-response","7","56898","0.0-7.0-0.0","73893","2B","conjoined","woman","","null","W1 and M3 are playing with each other","play3","sentence","","","",""
"6879.454999987502","","","survey-likert-extra-labels","8","63784","0.0-7.0-1.0-0.0","73893","2B","conjoined","woman","","","W1 and M3 are playing with each other","play3","rating_causation","{""Q0"":3}","[0]","W1 asked to play with M3","M3 asked to play with W1"
"5159.830000018701","","","survey-likert-extra-labels","9","68953","0.0-7.0-2.0","73893","2B","conjoined","woman","","","W1 and M3 are playing with each other","play3","rating_volition","{""Q0"":3}","[0]","W1 wanted to play with M3","M3 wanted to play with W1"
"null","Luke is reminding Jane","","html-keyboard-response","10","70976","0.0-8.0-0.0","73893","2B","conjoined","woman","","null","M2 is reminding W4","remind","sentence","","","",""
"6989.735000010114","","","survey-likert-extra-labels","11","77970","0.0-8.0-1.0-0.0","73893","2B","conjoined","woman","","","M2 is reminding W4","remind","rating_causation","{""Q0"":0}","[0]","M2 is remembering","W4 is remembering"
"6989.820000017062","","","survey-likert-extra-labels","12","84979","0.0-8.0-2.0","73893","2B","conjoined","woman","","","M2 is reminding W4","remind","rating_volition","{""Q0"":0}","[0]","M2 is telling W4 again","W4 is telling M2 again"
"null","Fred and Dave are talking to each other","","html-keyboard-response","13","86999","0.0-9.0-0.0","73893","2B","conjoined","woman","","null","M1 and M3 are talking to each other","talk2","sentence","","","",""
