"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","condition","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"2061.6300001274794","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","2063","0.0-0.0","99047","3A","conjoined","woman","","","","","","","","",""
"22379.600000102073","","","external-html","1","25474","0.0-1.0","99047","3A","conjoined","woman","consent.html","","","","","","","",""
"2654.080000007525","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","28129","0.0-2.0","99047","3A","conjoined","woman","","","","","","","","",""
"2081.3299999572337","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","31212","0.0-3.0","99047","3A","conjoined","woman","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","34219","0.0-4.0","99047","3A","conjoined","woman","","null","","","","","","",""
"17040.24500004016","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","51259","0.0-5.0","99047","3A","conjoined","woman","","","","","","","","",""
"1763.3799999020994","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","54027","0.0-6.0","99047","3A","conjoined","woman","","","","","","","","",""
"null","Beth and Mike are dancing with each other","","html-keyboard-response","7","57036","0.0-7.0-0.0","99047","3A","conjoined","woman","","null","W4 and M2 are dancing with each other","dance4","sentence","","","",""
"8847.575000021607","","","survey-likert-extra-labels","8","65885","0.0-7.0-1.0-0.0","99047","3A","conjoined","woman","","","W4 and M2 are dancing with each other","dance4","rating_causation","{""Q0"":3}","[0]","M2 asked W4 to dance","W4 asked M2 to dance"
"6939.555000048131","","","survey-likert-extra-labels","9","72826","0.0-7.0-2.0","99047","3A","conjoined","woman","","","W4 and M2 are dancing with each other","dance4","rating_volition","{""Q0"":3}","[0]","M2 wanted to dance with W4","W4 wanted to dance with M2"
"null","Mike and Beth are arguing with each other","","html-keyboard-response","10","74828","0.0-8.0-0.0","99047","3A","conjoined","woman","","null","M2 and W4 are arguing with each other","argue4","sentence","","","",""
"5793.44499995932","","","survey-likert-extra-labels","11","80622","0.0-8.0-2.0","99047","3A","conjoined","woman","","","M2 and W4 are arguing with each other","argue4","rating_volition","{""Q0"":3}","[0]","M2 wanted to argue with W4","W4 wanted to argue with M2"
"5275.154999922961","","","survey-likert-extra-labels","12","85898","0.0-8.0-3.0-0.0","99047","3A","conjoined","woman","","","M2 and W4 are arguing with each other","argue4","rating_causation","{""Q0"":3}","[0]","M2 started an argument with W4","W4 started an argument with M2"
"null","Mike and Dave are marrying each other","","html-keyboard-response","13","87900","0.0-9.0-0.0","99047","3A","conjoined","woman","","null","M2 and M4 are marrying each other","marry2","sentence","","","",""
"4646.8950000125915","","","survey-likert-extra-labels","14","92547","0.0-9.0-2.0","99047","3A","conjoined","woman","","","M2 and M4 are marrying each other","marry2","rating_volition","{""Q0"":3}","[0]","M2 wanted to marry M4","M4 wanted to marry M2"
"7693.535000085831","","","survey-likert-extra-labels","15","100242","0.0-9.0-3.0-0.0","99047","3A","conjoined","woman","","","M2 and M4 are marrying each other","marry2","rating_causation","{""Q0"":3}","[0]","M2 asked to marry M4","M4 asked to marry M2"
"null","Kate and Luke are fighting each other","","html-keyboard-response","16","102247","0.0-10.0-0.0","99047","3A","conjoined","woman","","null","W3 and M1 are fighting each other","fight3","sentence","","","",""
"3551.410000072792","","","survey-likert-extra-labels","17","105800","0.0-10.0-2.0","99047","3A","conjoined","woman","","","W3 and M1 are fighting each other","fight3","rating_volition","{""Q0"":3}","[0]","W3 wanted to fight M1","M1 wanted to fight W3"
"5557.110000168905","","","survey-likert-extra-labels","18","111358","0.0-10.0-3.0-0.0","99047","3A","conjoined","woman","","","W3 and M1 are fighting each other","fight3","rating_causation","{""Q0"":3}","[0]","W3 started the fight with M1","M1 started the fight with W3"
