"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","condition","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"1659","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","1663","0.0-0.0","90923","3B","conjoined","woman","","","","","","","","",""
"22964","","","external-html","1","25669","0.0-1.0","90923","3B","conjoined","woman","consent.html","","","","","","","",""
"10900","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","36571","0.0-2.0","90923","3B","conjoined","woman","","","","","","","","",""
"2321","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","39895","0.0-3.0","90923","3B","conjoined","woman","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","42897","0.0-4.0","90923","3B","conjoined","woman","","null","","","","","","",""
"14592","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","57491","0.0-5.0","90923","3B","conjoined","woman","","","","","","","","",""
"1977.9999999999927","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","60471","0.0-6.0","90923","3B","conjoined","woman","","","","","","","","",""
"null","Ruth and Mike are arguing with each other","","html-keyboard-response","7","63475","0.0-7.0-0.0","90923","3B","conjoined","woman","","null","W2 and M4 are arguing with each other","argue3","sentence","","","",""
"5714","","","survey-likert-extra-labels","8","69192","0.0-7.0-2.0","90923","3B","conjoined","woman","","","W2 and M4 are arguing with each other","argue3","rating_volition","{""Q0"":3}","[0]","W2 wanted to argue with M4","M4 wanted to argue with W2"
"7133","","","survey-likert-extra-labels","9","76327","0.0-7.0-3.0-0.0","90923","3B","conjoined","woman","","","W2 and M4 are arguing with each other","argue3","rating_causation","{""Q0"":3}","[0]","W2 started an argument with M4","M4 started an argument with W2"
"null","Dave is hiring Kate","","html-keyboard-response","10","78330","0.0-8.0-0.0","90923","3B","conjoined","woman","","null","M3 is hiring W1","hire","sentence","","","",""
"6837","","","survey-likert-extra-labels","11","85169","0.0-8.0-2.0","90923","3B","conjoined","woman","","","M3 is hiring W1","hire","rating_volition","{""Q0"":0}","[0]","M3 is employing W1","W1 is employing M3"
"9889","","","survey-likert-extra-labels","12","95058","0.0-8.0-3.0-0.0","90923","3B","conjoined","woman","","","M3 is hiring W1","hire","rating_causation","{""Q0"":5}","[0]","M3 will work for W1","W1 will work for M3"
"null","Mike and Ruth are dancing with each other","","html-keyboard-response","13","97061","0.0-9.0-0.0","90923","3B","conjoined","woman","","null","M4 and W2 are dancing with each other","dance3","sentence","","","",""
"4810","","","survey-likert-extra-labels","14","101873","0.0-9.0-2.0","90923","3B","conjoined","woman","","","M4 and W2 are dancing with each other","dance3","rating_volition","{""Q0"":3}","[0]","W2 wanted to dance with M4","M4 wanted to dance with W2"
"5421.000000000015","","","survey-likert-extra-labels","15","107296","0.0-9.0-3.0-0.0","90923","3B","conjoined","woman","","","M4 and W2 are dancing with each other","dance3","rating_causation","{""Q0"":3}","[0]","W2 asked M4 to dance","M4 asked W2 to dance"
"null","Jane and Luke are talking to each other","","html-keyboard-response","16","109298","0.0-10.0-0.0","90923","3B","conjoined","woman","","null","W4 and M2 are talking to each other","talk4","sentence","","","",""
"4274.999999999985","","","survey-likert-extra-labels","17","113574","0.0-10.0-1.0-0.0","90923","3B","conjoined","woman","","","W4 and M2 are talking to each other","talk4","rating_causation","{""Q0"":3}","[0]","M2 started a conversation with W4","W4 started a conversation with M2"
"4490","","","survey-likert-extra-labels","18","118065","0.0-10.0-2.0","90923","3B","conjoined","woman","","","W4 and M2 are talking to each other","talk4","rating_volition","{""Q0"":3}","[0]","M2 wanted to talk to W4","W4 wanted to talk to M2"
"null","Fred and Beth are touching each other","","html-keyboard-response","19","120067","0.0-11.0-0.0","90923","3B","conjoined","woman","","null","M1 and W3 are touching each other","touch3","sentence","","","",""
"5652","","","survey-likert-extra-labels","20","125720","0.0-11.0-1.0-0.0","90923","3B","conjoined","woman","","","M1 and W3 are touching each other","touch3","rating_causation","{""Q0"":3}","[0]","W3 asked to touch M1","M1 asked to touch W3"
"5466","","","survey-likert-extra-labels","21","131188","0.0-11.0-2.0","90923","3B","conjoined","woman","","","M1 and W3 are touching each other","touch3","rating_volition","{""Q0"":3}","[0]","W3 wanted to touch M1","M1 wanted to touch W3"
"null","Luke and Jane are kissing each other","","html-keyboard-response","22","133190","0.0-12.0-0.0","90923","3B","conjoined","woman","","null","M2 and W4 are kissing each other","kiss3","sentence","","","",""
"4618","","","survey-likert-extra-labels","23","137810","0.0-12.0-1.0-0.0","90923","3B","conjoined","woman","","","M2 and W4 are kissing each other","kiss3","rating_causation","{""Q0"":3}","[0]","M2 asked to kiss W4","W4 asked to kiss M2"
"5738","","","survey-likert-extra-labels","24","143550","0.0-12.0-2.0","90923","3B","conjoined","woman","","","M2 and W4 are kissing each other","kiss3","rating_volition","{""Q0"":3}","[0]","M2 wanted to kiss W4","W4 wanted to kiss M2"
"null","Ruth and Jane are fighting each other","","html-keyboard-response","25","145552","0.0-13.0-0.0","90923","3B","conjoined","woman","","null","W2 and W4 are fighting each other","fight1","sentence","","","",""
"3302","","","survey-likert-extra-labels","26","148856","0.0-13.0-1.0-0.0","90923","3B","conjoined","woman","","","W2 and W4 are fighting each other","fight1","rating_causation","{""Q0"":3}","[0]","W2 started the fight with W4","W4 started the fight with W2"
"3146.000000000029","","","survey-likert-extra-labels","27","152004","0.0-13.0-2.0","90923","3B","conjoined","woman","","","W2 and W4 are fighting each other","fight1","rating_volition","{""Q0"":3}","[0]","W2 wanted to fight W4","W4 wanted to fight W2"
"null","Beth and Fred are fighting each other","","html-keyboard-response","28","154006","0.0-14.0-0.0","90923","3B","conjoined","woman","","null","W3 and M1 are fighting each other","fight3","sentence","","","",""
"3441","","","survey-likert-extra-labels","29","157448","0.0-14.0-1.0-0.0","90923","3B","conjoined","woman","","","W3 and M1 are fighting each other","fight3","rating_causation","{""Q0"":3}","[0]","W3 started the fight with M1","M1 started the fight with W3"
"3867","","","survey-likert-extra-labels","30","161317","0.0-14.0-2.0","90923","3B","conjoined","woman","","","W3 and M1 are fighting each other","fight3","rating_volition","{""Q0"":3}","[0]","W3 wanted to fight M1","M1 wanted to fight W3"
"null","Dave and Fred are shouting at each other","","html-keyboard-response","31","163319","0.0-15.0-0.0","90923","3B","conjoined","woman","","null","M3 and M1 are shouting at each other","shout2","sentence","","","",""
"3373","","","survey-likert-extra-labels","32","166694","0.0-15.0-2.0","90923","3B","conjoined","woman","","","M3 and M1 are shouting at each other","shout2","rating_volition","{""Q0"":3}","[0]","M1 wanted to shout at M3","M3 wanted to shout at M1"
"3407","","","survey-likert-extra-labels","33","170102","0.0-15.0-3.0-0.0","90923","3B","conjoined","woman","","","M3 and M1 are shouting at each other","shout2","rating_causation","{""Q0"":3}","[0]","M1 shouted at M3 first","M3 shouted at M1 first"
"null","Beth and Kate are dancing with each other","","html-keyboard-response","34","172105","0.0-16.0-0.0","90923","3B","conjoined","woman","","null","W3 and W1 are dancing with each other","dance1","sentence","","","",""
