"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","condition","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"1589.0499999950407","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","1592","0.0-0.0","28698","1B","conjoined","woman","","","","","","","","",""
"10794.664999993984","","","external-html","1","13454","0.0-1.0","28698","1B","conjoined","woman","consent.html","","","","","","","",""
"84638.09000000765","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","98093","0.0-2.0","28698","1B","conjoined","woman","","","","","","","","",""
"1652.3350000061328","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","100747","0.0-3.0","28698","1B","conjoined","woman","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","103773","0.0-4.0","28698","1B","conjoined","woman","","null","","","","","","",""
"9223.790000003646","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","113000","0.0-5.0","28698","1B","conjoined","woman","","","","","","","","",""
"1383.8600000017323","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","115389","0.0-6.0","28698","1B","conjoined","woman","","","","","","","","",""
"null","Beth and Fred are playing with each other","","html-keyboard-response","7","118399","0.0-7.0-0.0","28698","1B","conjoined","woman","","null","W3 and M1 are playing with each other","play4","sentence","","","",""
"4134.285000007367","","","survey-likert-extra-labels","8","122536","0.0-7.0-1.0-0.0","28698","1B","conjoined","woman","","","W3 and M1 are playing with each other","play4","rating_causation","{""Q0"":3}","[0]","W3 asked to play with M1","M1 asked to play with W3"
"3801.2049999961164","","","survey-likert-extra-labels","9","126339","0.0-7.0-2.0","28698","1B","conjoined","woman","","","W3 and M1 are playing with each other","play4","rating_volition","{""Q0"":3}","[0]","W3 wanted to play with M1","M1 wanted to play with W3"
"null","Ruth and Jane are flirting with each other","","html-keyboard-response","10","128341","0.0-8.0-0.0","28698","1B","conjoined","woman","","null","W2 and W4 are flirting with each other","flirt1","sentence","","","",""
"2408.8300000003073","","","survey-likert-extra-labels","11","130751","0.0-8.0-2.0","28698","1B","conjoined","woman","","","W2 and W4 are flirting with each other","flirt1","rating_volition","{""Q0"":3}","[0]","W2 wanted to flirt with W4","W4 wanted to flirt with W2"
"3484.635000000708","","","survey-likert-extra-labels","12","134238","0.0-8.0-3.0-0.0","28698","1B","conjoined","woman","","","W2 and W4 are flirting with each other","flirt1","rating_causation","{""Q0"":3}","[0]","W2 started flirting with W4 first","W4 started flirting with W2 first"
"null","Fred and Dave are shouting at each other","","html-keyboard-response","13","136244","0.0-9.0-0.0","28698","1B","conjoined","woman","","null","M1 and M3 are shouting at each other","shout2","sentence","","","",""
"2291.594999987865","","","survey-likert-extra-labels","14","138537","0.0-9.0-2.0","28698","1B","conjoined","woman","","","M1 and M3 are shouting at each other","shout2","rating_volition","{""Q0"":3}","[0]","M1 wanted to shout at M3","M3 wanted to shout at M1"
"1386.3500000006752","","","survey-likert-extra-labels","15","139925","0.0-9.0-3.0-0.0","28698","1B","conjoined","woman","","","M1 and M3 are shouting at each other","shout2","rating_causation","{""Q0"":3}","[0]","M1 shouted at M3 first","M3 shouted at M1 first"
"null","Jane and Luke are kissing each other","","html-keyboard-response","16","141931","0.0-10.0-0.0","28698","1B","conjoined","woman","","null","W4 and M2 are kissing each other","kiss3","sentence","","","",""
"2270.505000007688","","","survey-likert-extra-labels","17","144203","0.0-10.0-1.0-0.0","28698","1B","conjoined","woman","","","W4 and M2 are kissing each other","kiss3","rating_causation","{""Q0"":3}","[0]","M2 asked to kiss W4","W4 asked to kiss M2"
"1536.3799999904586","","","survey-likert-extra-labels","18","145741","0.0-10.0-2.0","28698","1B","conjoined","woman","","","W4 and M2 are kissing each other","kiss3","rating_volition","{""Q0"":3}","[0]","M2 wanted to kiss W4","W4 wanted to kiss M2"
"null","Mike and Luke are marrying each other","","html-keyboard-response","19","147757","0.0-11.0-0.0","28698","1B","conjoined","woman","","null","M4 and M2 are marrying each other","marry2","sentence","","","",""
"3043.1399999943096","","","survey-likert-extra-labels","20","150801","0.0-11.0-2.0","28698","1B","conjoined","woman","","","M4 and M2 are marrying each other","marry2","rating_volition","{""Q0"":3}","[0]","M2 wanted to marry M4","M4 wanted to marry M2"
"1920.109999991837","","","survey-likert-extra-labels","21","152723","0.0-11.0-3.0-0.0","28698","1B","conjoined","woman","","","M4 and M2 are marrying each other","marry2","rating_causation","{""Q0"":3}","[0]","M2 asked to marry M4","M4 asked to marry M2"
"null","Dave and Kate are touching each other","","html-keyboard-response","22","154725","0.0-12.0-0.0","28698","1B","conjoined","woman","","null","M3 and W1 are touching each other","touch4","sentence","","","",""
"2039.150000011432","","","survey-likert-extra-labels","23","156765","0.0-12.0-2.0","28698","1B","conjoined","woman","","","M3 and W1 are touching each other","touch4","rating_volition","{""Q0"":3}","[0]","M3 wanted to touch W1","W1 wanted to touch M3"
"1652.604999995674","","","survey-likert-extra-labels","24","158420","0.0-12.0-3.0-0.0","28698","1B","conjoined","woman","","","M3 and W1 are touching each other","touch4","rating_causation","{""Q0"":3}","[0]","M3 asked to touch W1","W1 asked to touch M3"
"null","Kate and Dave are fighting each other","","html-keyboard-response","25","160422","0.0-13.0-0.0","28698","1B","conjoined","woman","","null","W1 and M3 are fighting each other","fight4","sentence","","","",""
"1370.840000003227","","","survey-likert-extra-labels","26","161794","0.0-13.0-2.0","28698","1B","conjoined","woman","","","W1 and M3 are fighting each other","fight4","rating_volition","{""Q0"":3}","[0]","M3 wanted to fight W1","W1 wanted to fight M3"
"3046.454999988782","","","survey-likert-extra-labels","27","164842","0.0-13.0-3.0-0.0","28698","1B","conjoined","woman","","","W1 and M3 are fighting each other","fight4","rating_causation","{""Q0"":3}","[0]","M3 started the fight with W1","W1 started the fight with M3"
"null","Beth is feeding Fred","","html-keyboard-response","28","166845","0.0-14.0-0.0","28698","1B","conjoined","woman","","null","W3 is feeding M1","feed","sentence","","","",""
"7377.569999996922","","","survey-likert-extra-labels","29","174224","0.0-14.0-2.0","28698","1B","conjoined","woman","","","W3 is feeding M1","feed","rating_volition","{""Q0"":0}","[0]","W3 is giving M1 food","M1 is giving W3 food"
"5487.885000009555","","","survey-likert-extra-labels","30","179714","0.0-14.0-3.0-0.0","28698","1B","conjoined","woman","","","W3 is feeding M1","feed","rating_causation","{""Q0"":6}","[0]","W3 is eating M1's food","M1 is eating W3's food"
"null","Luke is reminding Jane","","html-keyboard-response","31","181723","0.0-15.0-0.0","28698","1B","conjoined","woman","","null","M2 is reminding W4","remind","sentence","","","",""
"4569.7349999973085","","","survey-likert-extra-labels","32","186294","0.0-15.0-2.0","28698","1B","conjoined","woman","","","M2 is reminding W4","remind","rating_volition","{""Q0"":0}","[0]","M2 is telling W4 again","W4 is telling M2 again"
"11469.884999998612","","","survey-likert-extra-labels","33","197766","0.0-15.0-3.0-0.0","28698","1B","conjoined","woman","","","M2 is reminding W4","remind","rating_causation","{""Q0"":0}","[0]","M2 is remembering","W4 is remembering"
"null","Beth and Kate are kissing each other","","html-keyboard-response","34","199780","0.0-16.0-0.0","28698","1B","conjoined","woman","","null","W3 and W1 are kissing each other","kiss1","sentence","","","",""
"2038.1950000009965","","","survey-likert-extra-labels","35","201820","0.0-16.0-1.0-0.0","28698","1B","conjoined","woman","","","W3 and W1 are kissing each other","kiss1","rating_causation","{""Q0"":3}","[0]","W1 asked to kiss W3","W3 asked to kiss W1"
"2244.3249999923864","","","survey-likert-extra-labels","36","204066","0.0-16.0-2.0","28698","1B","conjoined","woman","","","W3 and W1 are kissing each other","kiss1","rating_volition","{""Q0"":3}","[0]","W1 wanted to kiss W3","W3 wanted to kiss W1"
"null","Mike and Ruth are kissing each other","","html-keyboard-response","37","206078","0.0-17.0-0.0","28698","1B","conjoined","woman","","null","M4 and W2 are kissing each other","kiss4","sentence","","","",""
"2049.989999999525","","","survey-likert-extra-labels","38","208130","0.0-17.0-1.0-0.0","28698","1B","conjoined","woman","","","M4 and W2 are kissing each other","kiss4","rating_causation","{""Q0"":3}","[0]","W2 asked to kiss M4","M4 asked to kiss W2"
"1760.710000002291","","","survey-likert-extra-labels","39","209892","0.0-17.0-2.0","28698","1B","conjoined","woman","","","M4 and W2 are kissing each other","kiss4","rating_volition","{""Q0"":3}","[0]","W2 wanted to kiss M4","M4 wanted to kiss W2"
"null","Fred is driving Dave","","html-keyboard-response","40","211901","0.0-18.0-0.0","28698","1B","conjoined","woman","","null","M1 is driving M3","drive","sentence","","","",""
