"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","condition","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"2952.23999999871","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","2956","0.0-0.0","19861","3A","conjoined","man","","","","","","","","",""
"60601.45499999999","","","external-html","1","64625","0.0-1.0","19861","3A","conjoined","man","consent.html","","","","","","","",""
"14343.409999999494","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","78972","0.0-2.0","19861","3A","conjoined","man","","","","","","","","",""
"53943.984999999884","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","133919","0.0-3.0","19861","3A","conjoined","man","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","136925","0.0-4.0","19861","3A","conjoined","man","","null","","","","","","",""
"20428.730000001437","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","157356","0.0-5.0","19861","3A","conjoined","man","","","","","","","","",""
"4954.240000000951","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","163312","0.0-6.0","19861","3A","conjoined","man","","","","","","","","",""
"null","Kate and Luke are fighting each other","","html-keyboard-response","7","166330","0.0-7.0-0.0","19861","3A","conjoined","man","","null","W3 and M1 are fighting each other","fight3","sentence","","","",""
"17389.774999999645","","","survey-likert-extra-labels","8","183725","0.0-7.0-1.0-0.0","19861","3A","conjoined","man","","","W3 and M1 are fighting each other","fight3","rating_causation","{""Q0"":3}","[0]","W3 started the fight with M1","M1 started the fight with W3"
"11420.760000000882","","","survey-likert-extra-labels","9","195149","0.0-7.0-2.0","19861","3A","conjoined","man","","","W3 and M1 are fighting each other","fight3","rating_volition","{""Q0"":3}","[0]","W3 wanted to fight M1","M1 wanted to fight W3"
"null","Dave and Mike are flirting with each other","","html-keyboard-response","10","197154","0.0-8.0-0.0","19861","3A","conjoined","man","","null","M4 and M2 are flirting with each other","flirt2","sentence","","","",""
"9402.565000000322","","","survey-likert-extra-labels","11","206559","0.0-8.0-1.0-0.0","19861","3A","conjoined","man","","","M4 and M2 are flirting with each other","flirt2","rating_causation","{""Q0"":3}","[0]","M2 started flirting with M4 first","M4 started flirting with M2 first"
"5007.090000000957","","","survey-likert-extra-labels","12","211572","0.0-8.0-2.0","19861","3A","conjoined","man","","","M4 and M2 are flirting with each other","flirt2","rating_volition","{""Q0"":3}","[0]","M2 wanted to flirt with M4","M4 wanted to flirt with M2"
"null","Beth and Jane are touching each other","","html-keyboard-response","13","213576","0.0-9.0-0.0","19861","3A","conjoined","man","","null","W4 and W2 are touching each other","touch1","sentence","","","",""
"8736.02500000014","","","survey-likert-extra-labels","14","222316","0.0-9.0-2.0","19861","3A","conjoined","man","","","W4 and W2 are touching each other","touch1","rating_volition","{""Q0"":3}","[0]","W2 wanted to touch W4","W4 wanted to touch W2"
"10827.704999999667","","","survey-likert-extra-labels","15","233149","0.0-9.0-3.0-0.0","19861","3A","conjoined","man","","","W4 and W2 are touching each other","touch1","rating_causation","{""Q0"":3}","[0]","W2 asked to touch W4","W4 asked to touch W2"
"null","Dave and Jane are dancing with each other","","html-keyboard-response","16","235152","0.0-10.0-0.0","19861","3A","conjoined","man","","null","M4 and W2 are dancing with each other","dance3","sentence","","","",""
"7502.8750000001455","","","survey-likert-extra-labels","17","242657","0.0-10.0-2.0","19861","3A","conjoined","man","","","M4 and W2 are dancing with each other","dance3","rating_volition","{""Q0"":3}","[0]","W2 wanted to dance with M4","M4 wanted to dance with W2"
"9837.620000000228","","","survey-likert-extra-labels","18","252499","0.0-10.0-3.0-0.0","19861","3A","conjoined","man","","","M4 and W2 are dancing with each other","dance3","rating_causation","{""Q0"":3}","[0]","W2 asked M4 to dance","M4 asked W2 to dance"
"null","Beth and Jane are playing with each other","","html-keyboard-response","19","254502","0.0-11.0-0.0","19861","3A","conjoined","man","","null","W4 and W2 are playing with each other","play1","sentence","","","",""
"5638.710000001069","","","survey-likert-extra-labels","20","260143","0.0-11.0-1.0-0.0","19861","3A","conjoined","man","","","W4 and W2 are playing with each other","play1","rating_causation","{""Q0"":3}","[0]","W2 asked to play with W4","W4 asked to play with W2"
"6124.845000000263","","","survey-likert-extra-labels","21","266273","0.0-11.0-2.0","19861","3A","conjoined","man","","","W4 and W2 are playing with each other","play1","rating_volition","{""Q0"":3}","[0]","W2 wanted to play with W4","W4 wanted to play with W2"
"null","Luke is driving Fred","","html-keyboard-response","22","268276","0.0-12.0-0.0","19861","3A","conjoined","man","","null","M1 is driving M3","drive","sentence","","","",""
"21844.21499999921","","","survey-likert-extra-labels","23","290122","0.0-12.0-1.0-0.0","19861","3A","conjoined","man","","","M1 is driving M3","drive","rating_causation","{""Q0"":4}","[0]","M3 is taking M1 somewhere","M1 is taking M3 somewhere"
"10301.47000000038","","","survey-likert-extra-labels","24","300427","0.0-12.0-2.0","19861","3A","conjoined","man","","","M1 is driving M3","drive","rating_volition","{""Q0"":0}","[0]","M3 is M1's passenger","M1 is M3's passenger"
"null","Beth and Jane are flirting with each other","","html-keyboard-response","25","302431","0.0-13.0-0.0","19861","3A","conjoined","man","","null","W4 and W2 are flirting with each other","flirt1","sentence","","","",""
"6683.570000001055","","","survey-likert-extra-labels","26","309118","0.0-13.0-1.0-0.0","19861","3A","conjoined","man","","","W4 and W2 are flirting with each other","flirt1","rating_causation","{""Q0"":3}","[0]","W2 started flirting with W4 first","W4 started flirting with W2 first"
"6582.045000001031","","","survey-likert-extra-labels","27","315703","0.0-13.0-2.0","19861","3A","conjoined","man","","","W4 and W2 are flirting with each other","flirt1","rating_volition","{""Q0"":3}","[0]","W2 wanted to flirt with W4","W4 wanted to flirt with W2"
"null","Fred is hiring Ruth","","html-keyboard-response","28","317756","0.0-14.0-0.0","19861","3A","conjoined","man","","null","M3 is hiring W1","hire","sentence","","","",""
"110426.10000000062","","","survey-likert-extra-labels","29","428185","0.0-14.0-1.0-0.0","19861","3A","conjoined","man","","","M3 is hiring W1","hire","rating_causation","{""Q0"":5}","[0]","M3 will work for W1","W1 will work for M3"
"8469.559999999532","","","survey-likert-extra-labels","30","436658","0.0-14.0-2.0","19861","3A","conjoined","man","","","M3 is hiring W1","hire","rating_volition","{""Q0"":0}","[0]","M3 is employing W1","W1 is employing M3"
"null","Mike is reminding Beth","","html-keyboard-response","31","438662","0.0-15.0-0.0","19861","3A","conjoined","man","","null","M2 is reminding W4","remind","sentence","","","",""
"8512.164999998291","","","survey-likert-extra-labels","32","447183","0.0-15.0-1.0-0.0","19861","3A","conjoined","man","","","M2 is reminding W4","remind","rating_causation","{""Q0"":3}","[0]","M2 is remembering","W4 is remembering"
"9351.090000000142","","","survey-likert-extra-labels","33","456538","0.0-15.0-2.0","19861","3A","conjoined","man","","","M2 is reminding W4","remind","rating_volition","{""Q0"":0}","[0]","M2 is telling W4 again","W4 is telling M2 again"
"null","Luke and Fred are arguing with each other","","html-keyboard-response","34","458542","0.0-16.0-0.0","19861","3A","conjoined","man","","null","M1 and M3 are arguing with each other","argue2","sentence","","","",""
"12646.134999999078","","","survey-likert-extra-labels","35","471189","0.0-16.0-2.0","19861","3A","conjoined","man","","","M1 and M3 are arguing with each other","argue2","rating_volition","{""Q0"":3}","[0]","M1 wanted to argue with M3","M3 wanted to argue with M1"
"93251.95499999967","","","survey-likert-extra-labels","36","564444","0.0-16.0-3.0-0.0","19861","3A","conjoined","man","","","M1 and M3 are arguing with each other","argue2","rating_causation","{""Q0"":3}","[0]","M1 started an argument with M3","M3 started an argument with M1"
"null","Ruth and Fred are touching each other","","html-keyboard-response","37","566449","0.0-17.0-0.0","19861","3A","conjoined","man","","null","W1 and M3 are touching each other","touch4","sentence","","","",""
"6998.504999999539","","","survey-likert-extra-labels","38","573451","0.0-17.0-1.0-0.0","19861","3A","conjoined","man","","","W1 and M3 are touching each other","touch4","rating_causation","{""Q0"":3}","[0]","M3 asked to touch W1","W1 asked to touch M3"
"6741.24499999918","","","survey-likert-extra-labels","39","580196","0.0-17.0-2.0","19861","3A","conjoined","man","","","W1 and M3 are touching each other","touch4","rating_volition","{""Q0"":3}","[0]","M3 wanted to touch W1","W1 wanted to touch M3"
"null","Kate and Ruth are talking to each other","","html-keyboard-response","40","582199","0.0-18.0-0.0","19861","3A","conjoined","man","","null","W3 and W1 are talking to each other","talk1","sentence","","","",""
"59632.760000000475","","","survey-likert-extra-labels","41","641836","0.0-18.0-2.0","19861","3A","conjoined","man","","","W3 and W1 are talking to each other","talk1","rating_volition","{""Q0"":3}","[0]","W1 wanted to talk to W3","W3 wanted to talk to W1"
"7591.855000000563","","","survey-likert-extra-labels","42","649431","0.0-18.0-3.0-0.0","19861","3A","conjoined","man","","","W3 and W1 are talking to each other","talk1","rating_causation","{""Q0"":3}","[0]","W1 started a conversation with W3","W3 started a conversation with W1"
"null","Dave and Mike are touching each other","","html-keyboard-response","43","651434","0.0-19.0-0.0","19861","3A","conjoined","man","","null","M4 and M2 are touching each other","touch2","sentence","","","",""
"44735.13499999908","","","survey-likert-extra-labels","44","696172","0.0-19.0-1.0-0.0","19861","3A","conjoined","man","","","M4 and M2 are touching each other","touch2","rating_causation","{""Q0"":3}","[0]","M2 asked to touch M4","M4 asked to touch M2"
"3083.8600000006845","","","survey-likert-extra-labels","45","699259","0.0-19.0-2.0","19861","3A","conjoined","man","","","M4 and M2 are touching each other","touch2","rating_volition","{""Q0"":3}","[0]","M2 wanted to touch M4","M4 wanted to touch M2"
"null","Luke and Fred are kissing each other","","html-keyboard-response","46","701263","0.0-20.0-0.0","19861","3A","conjoined","man","","null","M1 and M3 are kissing each other","kiss2","sentence","","","",""
"4674.510000000708","","","survey-likert-extra-labels","47","705940","0.0-20.0-1.0-0.0","19861","3A","conjoined","man","","","M1 and M3 are kissing each other","kiss2","rating_causation","{""Q0"":3}","[0]","M1 asked to kiss M3","M3 asked to kiss M1"
"5680.425000000396","","","survey-likert-extra-labels","48","711624","0.0-20.0-2.0","19861","3A","conjoined","man","","","M1 and M3 are kissing each other","kiss2","rating_volition","{""Q0"":3}","[0]","M1 wanted to kiss M3","M3 wanted to kiss M1"
"null","Ruth and Fred are flirting with each other","","html-keyboard-response","49","713639","0.0-21.0-0.0","19861","3A","conjoined","man","","null","W1 and M3 are flirting with each other","flirt4","sentence","","","",""
"6931.264999999199","","","survey-likert-extra-labels","50","720573","0.0-21.0-2.0","19861","3A","conjoined","man","","","W1 and M3 are flirting with each other","flirt4","rating_volition","{""Q0"":3}","[0]","M3 wanted to flirt with W1","W1 wanted to flirt with M3"
"3108.974999999162","","","survey-likert-extra-labels","51","723686","0.0-21.0-3.0-0.0","19861","3A","conjoined","man","","","W1 and M3 are flirting with each other","flirt4","rating_causation","{""Q0"":3}","[0]","M3 started flirting with W1 first","W1 started flirting with M3 first"
"null","Kate and Ruth are dancing with each other","","html-keyboard-response","52","725687","0.0-22.0-0.0","19861","3A","conjoined","man","","null","W3 and W1 are dancing with each other","dance1","sentence","","","",""
"5155.650000000605","","","survey-likert-extra-labels","53","730845","0.0-22.0-1.0-0.0","19861","3A","conjoined","man","","","W3 and W1 are dancing with each other","dance1","rating_causation","{""Q0"":3}","[0]","W1 asked W3 to dance","W3 asked W1 to dance"
"5601.329999999609","","","survey-likert-extra-labels","54","736450","0.0-22.0-2.0","19861","3A","conjoined","man","","","W3 and W1 are dancing with each other","dance1","rating_volition","{""Q0"":3}","[0]","W1 wanted to dance with W3","W3 wanted to dance with W1"
"null","Ruth is chasing Kate","","html-keyboard-response","55","738464","0.0-23.0-0.0","19861","3A","conjoined","man","","null","W1 is chasing W3","chase","sentence","","","",""
"11240.649999999674","","","survey-likert-extra-labels","56","749708","0.0-23.0-1.0-0.0","19861","3A","conjoined","man","","","W1 is chasing W3","chase","rating_causation","{""Q0"":4}","[0]","W1 is running away from W3","W3 is running away from W1"
"6199.024999999907","","","survey-likert-extra-labels","57","755911","0.0-23.0-2.0","19861","3A","conjoined","man","","","W1 is chasing W3","chase","rating_volition","{""Q0"":3}","[0]","W1 is behind W3","W3 is behind W1"
"null","Mike and Dave are fighting each other","","html-keyboard-response","58","757915","0.0-24.0-0.0","19861","3A","conjoined","man","","null","M2 and M4 are fighting each other","fight2","sentence","","","",""
"7340.5300000013085","","","survey-likert-extra-labels","59","765259","0.0-24.0-1.0-0.0","19861","3A","conjoined","man","","","M2 and M4 are fighting each other","fight2","rating_causation","{""Q0"":3}","[0]","M2 started the fight with M4","M4 started the fight with M2"
"3437.2199999998556","","","survey-likert-extra-labels","60","768699","0.0-24.0-2.0","19861","3A","conjoined","man","","","M2 and M4 are fighting each other","fight2","rating_volition","{""Q0"":3}","[0]","M2 wanted to fight M4","M4 wanted to fight M2"
"null","Mike and Dave are marrying each other","","html-keyboard-response","61","770702","0.0-25.0-0.0","19861","3A","conjoined","man","","null","M2 and M4 are marrying each other","marry2","sentence","","","",""
"6814.490000000689","","","survey-likert-extra-labels","62","777519","0.0-25.0-2.0","19861","3A","conjoined","man","","","M2 and M4 are marrying each other","marry2","rating_volition","{""Q0"":3}","[0]","M2 wanted to marry M4","M4 wanted to marry M2"
"4086.2649999998976","","","survey-likert-extra-labels","63","781608","0.0-25.0-3.0-0.0","19861","3A","conjoined","man","","","M2 and M4 are marrying each other","marry2","rating_causation","{""Q0"":3}","[0]","M2 asked to marry M4","M4 asked to marry M2"
