"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","condition","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"1942.5699999846984","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","1950","0.0-0.0","76566","3B","conjoined","man","","","","","","","","",""
"38740.82000000635","","","external-html","1","41769","0.0-1.0","76566","3B","conjoined","man","consent.html","","","","","","","",""
"12000.874999997905","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","53778","0.0-2.0","76566","3B","conjoined","man","","","","","","","","",""
"3024.990000005346","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","57809","0.0-3.0","76566","3B","conjoined","man","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","60825","0.0-4.0","76566","3B","conjoined","man","","null","","","","","","",""
"22908.63999997964","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","83738","0.0-5.0","76566","3B","conjoined","man","","","","","","","","",""
"3675.8850000042003","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","88426","0.0-6.0","76566","3B","conjoined","man","","","","","","","","",""
"null","Dave and Fred are talking to each other","","html-keyboard-response","7","91463","0.0-7.0-0.0","76566","3B","conjoined","man","","null","M3 and M1 are talking to each other","talk2","sentence","","","",""
"10898.45000000787","","","survey-likert-extra-labels","8","102371","0.0-7.0-2.0","76566","3B","conjoined","man","","","M3 and M1 are talking to each other","talk2","rating_volition","{""Q0"":3}","[0]","M1 wanted to talk to M3","M3 wanted to talk to M1"
"5126.599999988684","","","survey-likert-extra-labels","9","107504","0.0-7.0-3.0-0.0","76566","3B","conjoined","man","","","M3 and M1 are talking to each other","talk2","rating_causation","{""Q0"":3}","[0]","M1 started a conversation with M3","M3 started a conversation with M1"
"null","Kate and Dave are flirting with each other","","html-keyboard-response","10","109513","0.0-8.0-0.0","76566","3B","conjoined","man","","null","W1 and M3 are flirting with each other","flirt4","sentence","","","",""
"3805.3450000006706","","","survey-likert-extra-labels","11","113335","0.0-8.0-2.0","76566","3B","conjoined","man","","","W1 and M3 are flirting with each other","flirt4","rating_volition","{""Q0"":3}","[0]","M3 wanted to flirt with W1","W1 wanted to flirt with M3"
"6683.640000002924","","","survey-likert-extra-labels","12","120027","0.0-8.0-3.0-0.0","76566","3B","conjoined","man","","","W1 and M3 are flirting with each other","flirt4","rating_causation","{""Q0"":3}","[0]","M3 started flirting with W1 first","W1 started flirting with M3 first"
"null","Jane and Luke are shouting at each other","","html-keyboard-response","13","122037","0.0-9.0-0.0","76566","3B","conjoined","man","","null","W4 and M2 are shouting at each other","shout3","sentence","","","",""
"7109.095000021625","","","survey-likert-extra-labels","14","129164","0.0-9.0-2.0","76566","3B","conjoined","man","","","W4 and M2 are shouting at each other","shout3","rating_volition","{""Q0"":3}","[0]","M2 wanted to shout at W4","W4 wanted to shout at M2"
"5467.999999993481","","","survey-likert-extra-labels","15","134638","0.0-9.0-3.0-0.0","76566","3B","conjoined","man","","","W4 and M2 are shouting at each other","shout3","rating_causation","{""Q0"":3}","[0]","M2 shouted at W4 first","W4 shouted at M2 first"
"null","Fred and Beth are touching each other","","html-keyboard-response","16","136648","0.0-10.0-0.0","76566","3B","conjoined","man","","null","M1 and W3 are touching each other","touch3","sentence","","","",""
"2793.3499999926426","","","survey-likert-extra-labels","17","139453","0.0-10.0-2.0","76566","3B","conjoined","man","","","M1 and W3 are touching each other","touch3","rating_volition","{""Q0"":3}","[0]","W3 wanted to touch M1","M1 wanted to touch W3"
"5949.429999978747","","","survey-likert-extra-labels","18","145410","0.0-10.0-3.0-0.0","76566","3B","conjoined","man","","","M1 and W3 are touching each other","touch3","rating_causation","{""Q0"":3}","[0]","W3 asked to touch M1","M1 asked to touch W3"
