"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","condition","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"5907.259999999951","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","5910","0.0-0.0","36245","3B","conjoined","man","","","","","","","","",""
"12624.359999999797","","","external-html","1","19617","0.0-1.0","36245","3B","conjoined","man","consent.html","","","","","","","",""
"1485.95000000023","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","21105","0.0-2.0","36245","3B","conjoined","man","","","","","","","","",""
"3672.5600000008853","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","25797","0.0-3.0","36245","3B","conjoined","man","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","28812","0.0-4.0","36245","3B","conjoined","man","","null","","","","","","",""
"14819.09000000087","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","43633","0.0-5.0","36245","3B","conjoined","man","","","","","","","","",""
"5493.785000000571","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","50129","0.0-6.0","36245","3B","conjoined","man","","","","","","","","",""
"null","Jane and Luke are dancing with each other","","html-keyboard-response","7","53133","0.0-7.0-0.0","36245","3B","conjoined","man","","null","W4 and M2 are dancing with each other","dance4","sentence","","","",""
"8706.125000000611","","","survey-likert-extra-labels","8","61842","0.0-7.0-2.0","36245","3B","conjoined","man","","","W4 and M2 are dancing with each other","dance4","rating_volition","{""Q0"":6}","[0]","M2 wanted to dance with W4","W4 wanted to dance with M2"
"6785.884999999325","","","survey-likert-extra-labels","9","68629","0.0-7.0-3.0-0.0","36245","3B","conjoined","man","","","W4 and M2 are dancing with each other","dance4","rating_causation","{""Q0"":6}","[0]","M2 asked W4 to dance","W4 asked M2 to dance"
"null","Jane and Luke are talking to each other","","html-keyboard-response","10","70632","0.0-8.0-0.0","36245","3B","conjoined","man","","null","W4 and M2 are talking to each other","talk4","sentence","","","",""
"13492.065000000366","","","survey-likert-extra-labels","11","84125","0.0-8.0-2.0","36245","3B","conjoined","man","","","W4 and M2 are talking to each other","talk4","rating_volition","{""Q0"":6}","[0]","M2 wanted to talk to W4","W4 wanted to talk to M2"
"7025.434999999561","","","survey-likert-extra-labels","12","91153","0.0-8.0-3.0-0.0","36245","3B","conjoined","man","","","W4 and M2 are talking to each other","talk4","rating_causation","{""Q0"":6}","[0]","M2 started a conversation with W4","W4 started a conversation with M2"
"null","Luke and Mike are marrying each other","","html-keyboard-response","13","93155","0.0-9.0-0.0","36245","3B","conjoined","man","","null","M2 and M4 are marrying each other","marry2","sentence","","","",""
"6052.7600000004895","","","survey-likert-extra-labels","14","99209","0.0-9.0-2.0","36245","3B","conjoined","man","","","M2 and M4 are marrying each other","marry2","rating_volition","{""Q0"":0}","[0]","M2 wanted to marry M4","M4 wanted to marry M2"
"3222.1100000006118","","","survey-likert-extra-labels","15","102433","0.0-9.0-3.0-0.0","36245","3B","conjoined","man","","","M2 and M4 are marrying each other","marry2","rating_causation","{""Q0"":0}","[0]","M2 asked to marry M4","M4 asked to marry M2"
"null","Beth and Fred are fighting each other","","html-keyboard-response","16","104436","0.0-10.0-0.0","36245","3B","conjoined","man","","null","W3 and M1 are fighting each other","fight3","sentence","","","",""
"6232.675000001109","","","survey-likert-extra-labels","17","110670","0.0-10.0-1.0-0.0","36245","3B","conjoined","man","","","W3 and M1 are fighting each other","fight3","rating_causation","{""Q0"":0}","[0]","W3 started the fight with M1","M1 started the fight with W3"
"3886.6849999994884","","","survey-likert-extra-labels","18","114559","0.0-10.0-2.0","36245","3B","conjoined","man","","","W3 and M1 are fighting each other","fight3","rating_volition","{""Q0"":0}","[0]","W3 wanted to fight M1","M1 wanted to fight W3"
"null","Jane and Ruth are touching each other","","html-keyboard-response","19","116560","0.0-11.0-0.0","36245","3B","conjoined","man","","null","W4 and W2 are touching each other","touch1","sentence","","","",""
"4732.239999999365","","","survey-likert-extra-labels","20","121294","0.0-11.0-2.0","36245","3B","conjoined","man","","","W4 and W2 are touching each other","touch1","rating_volition","{""Q0"":6}","[0]","W2 wanted to touch W4","W4 wanted to touch W2"
"5053.630000000339","","","survey-likert-extra-labels","21","126350","0.0-11.0-3.0-0.0","36245","3B","conjoined","man","","","W4 and W2 are touching each other","touch1","rating_causation","{""Q0"":6}","[0]","W2 asked to touch W4","W4 asked to touch W2"
"null","Ruth is teaching Mike","","html-keyboard-response","22","128352","0.0-12.0-0.0","36245","3B","conjoined","man","","null","W2 is teaching M4","teach","sentence","","","",""
"6548.554999999396","","","survey-likert-extra-labels","23","134902","0.0-12.0-1.0-0.0","36245","3B","conjoined","man","","","W2 is teaching M4","teach","rating_causation","{""Q0"":6}","[0]","W2 is learning from M4","M4 is learning from W2"
"3522.1099999998696","","","survey-likert-extra-labels","24","138426","0.0-12.0-2.0","36245","3B","conjoined","man","","","W2 is teaching M4","teach","rating_volition","{""Q0"":0}","[0]","W2 is educating M4","M4 is educating W2"
"null","Dave and Kate are fighting each other","","html-keyboard-response","25","140428","0.0-13.0-0.0","36245","3B","conjoined","man","","null","M3 and W1 are fighting each other","fight4","sentence","","","",""
"5272.484999999491","","","survey-likert-extra-labels","26","145702","0.0-13.0-1.0-0.0","36245","3B","conjoined","man","","","M3 and W1 are fighting each other","fight4","rating_causation","{""Q0"":0}","[0]","M3 started the fight with W1","W1 started the fight with M3"
"4093.4299999990035","","","survey-likert-extra-labels","27","149798","0.0-13.0-2.0","36245","3B","conjoined","man","","","M3 and W1 are fighting each other","fight4","rating_volition","{""Q0"":0}","[0]","M3 wanted to fight W1","W1 wanted to fight M3"
"null","Ruth and Jane are marrying each other","","html-keyboard-response","28","151800","0.0-14.0-0.0","36245","3B","conjoined","man","","null","W2 and W4 are marrying each other","marry1","sentence","","","",""
"17132.44499999928","","","survey-likert-extra-labels","29","168934","0.0-14.0-2.0","36245","3B","conjoined","man","","","W2 and W4 are marrying each other","marry1","rating_volition","{""Q0"":6}","[0]","W2 wanted to marry W4","W4 wanted to marry W2"
"4189.359999998502","","","survey-likert-extra-labels","30","173125","0.0-14.0-3.0-0.0","36245","3B","conjoined","man","","","W2 and W4 are marrying each other","marry1","rating_causation","{""Q0"":0}","[0]","W2 asked to marry W4","W4 asked to marry W2"
"null","Kate and Beth are kissing each other","","html-keyboard-response","31","175127","0.0-15.0-0.0","36245","3B","conjoined","man","","null","W1 and W3 are kissing each other","kiss1","sentence","","","",""
"7668.870000001334","","","survey-likert-extra-labels","32","182797","0.0-15.0-2.0","36245","3B","conjoined","man","","","W1 and W3 are kissing each other","kiss1","rating_volition","{""Q0"":6}","[0]","W1 wanted to kiss W3","W3 wanted to kiss W1"
"2638.1400000009453","","","survey-likert-extra-labels","33","185437","0.0-15.0-3.0-0.0","36245","3B","conjoined","man","","","W1 and W3 are kissing each other","kiss1","rating_causation","{""Q0"":0}","[0]","W1 asked to kiss W3","W3 asked to kiss W1"
"null","Luke is reminding Jane","","html-keyboard-response","34","187440","0.0-16.0-0.0","36245","3B","conjoined","man","","null","M2 is reminding W4","remind","sentence","","","",""
"9644.24499999953","","","survey-likert-extra-labels","35","197085","0.0-16.0-1.0-0.0","36245","3B","conjoined","man","","","M2 is reminding W4","remind","rating_causation","{""Q0"":6}","[0]","M2 is remembering","W4 is remembering"
"1998.344999999972","","","survey-likert-extra-labels","36","199086","0.0-16.0-2.0","36245","3B","conjoined","man","","","M2 is reminding W4","remind","rating_volition","{""Q0"":0}","[0]","M2 is telling W4 again","W4 is telling M2 again"
"null","Kate and Beth are arguing with each other","","html-keyboard-response","37","201087","0.0-17.0-0.0","36245","3B","conjoined","man","","null","W1 and W3 are arguing with each other","argue1","sentence","","","",""
"5556.5600000009","","","survey-likert-extra-labels","38","206645","0.0-17.0-2.0","36245","3B","conjoined","man","","","W1 and W3 are arguing with each other","argue1","rating_volition","{""Q0"":6}","[0]","W1 wanted to argue with W3","W3 wanted to argue with W1"
"14333.709999998973","","","survey-likert-extra-labels","39","220981","0.0-17.0-3.0-0.0","36245","3B","conjoined","man","","","W1 and W3 are arguing with each other","argue1","rating_causation","{""Q0"":0}","[0]","W1 started an argument with W3","W3 started an argument with W1"
"null","Fred is driving Dave","","html-keyboard-response","40","222983","0.0-18.0-0.0","36245","3B","conjoined","man","","null","M1 is driving M3","drive","sentence","","","",""
"12688.630000000529","","","survey-likert-extra-labels","41","235673","0.0-18.0-1.0-0.0","36245","3B","conjoined","man","","","M1 is driving M3","drive","rating_causation","{""Q0"":6}","[0]","M3 is taking M1 somewhere","M1 is taking M3 somewhere"
"3054.079999999871","","","survey-likert-extra-labels","42","238729","0.0-18.0-2.0","36245","3B","conjoined","man","","","M1 is driving M3","drive","rating_volition","{""Q0"":0}","[0]","M3 is M1's passenger","M1 is M3's passenger"
"null","Dave is hiring Kate","","html-keyboard-response","43","240732","0.0-19.0-0.0","36245","3B","conjoined","man","","null","M3 is hiring W1","hire","sentence","","","",""
"4055.580000000191","","","survey-likert-extra-labels","44","244789","0.0-19.0-1.0-0.0","36245","3B","conjoined","man","","","M3 is hiring W1","hire","rating_causation","{""Q0"":6}","[0]","M3 will work for W1","W1 will work for M3"
"2833.989999999176","","","survey-likert-extra-labels","45","247625","0.0-19.0-2.0","36245","3B","conjoined","man","","","M3 is hiring W1","hire","rating_volition","{""Q0"":0}","[0]","M3 is employing W1","W1 is employing M3"
"null","Beth and Kate are dancing with each other","","html-keyboard-response","46","249629","0.0-20.0-0.0","36245","3B","conjoined","man","","null","W3 and W1 are dancing with each other","dance1","sentence","","","",""
"4650.154999999329","","","survey-likert-extra-labels","47","254281","0.0-20.0-2.0","36245","3B","conjoined","man","","","W3 and W1 are dancing with each other","dance1","rating_volition","{""Q0"":0}","[0]","W1 wanted to dance with W3","W3 wanted to dance with W1"
"2626.295000000042","","","survey-likert-extra-labels","48","256910","0.0-20.0-3.0-0.0","36245","3B","conjoined","man","","","W3 and W1 are dancing with each other","dance1","rating_causation","{""Q0"":6}","[0]","W1 asked W3 to dance","W3 asked W1 to dance"
"null","Fred and Dave are kissing each other","","html-keyboard-response","49","258911","0.0-21.0-0.0","36245","3B","conjoined","man","","null","M1 and M3 are kissing each other","kiss2","sentence","","","",""
"7208.914999999222","","","survey-likert-extra-labels","50","266121","0.0-21.0-1.0-0.0","36245","3B","conjoined","man","","","M1 and M3 are kissing each other","kiss2","rating_causation","{""Q0"":0}","[0]","M1 asked to kiss M3","M3 asked to kiss M1"
"2598.0199999994365","","","survey-likert-extra-labels","51","268721","0.0-21.0-2.0","36245","3B","conjoined","man","","","M1 and M3 are kissing each other","kiss2","rating_volition","{""Q0"":6}","[0]","M1 wanted to kiss M3","M3 wanted to kiss M1"
"null","Beth and Fred are marrying each other","","html-keyboard-response","52","270724","0.0-22.0-0.0","36245","3B","conjoined","man","","null","W3 and M1 are marrying each other","marry4","sentence","","","",""
"5428.770000000484","","","survey-likert-extra-labels","53","276154","0.0-22.0-1.0-0.0","36245","3B","conjoined","man","","","W3 and M1 are marrying each other","marry4","rating_causation","{""Q0"":0}","[0]","W3 asked to marry M1","M1 asked to marry W3"
"2725.689999999304","","","survey-likert-extra-labels","54","278881","0.0-22.0-2.0","36245","3B","conjoined","man","","","W3 and M1 are marrying each other","marry4","rating_volition","{""Q0"":6}","[0]","W3 wanted to marry M1","M1 wanted to marry W3"
"null","Mike and Luke are playing with each other","","html-keyboard-response","55","280884","0.0-23.0-0.0","36245","3B","conjoined","man","","null","M4 and M2 are playing with each other","play2","sentence","","","",""
"6635.945000000007","","","survey-likert-extra-labels","56","287522","0.0-23.0-2.0","36245","3B","conjoined","man","","","M4 and M2 are playing with each other","play2","rating_volition","{""Q0"":0}","[0]","M2 wanted to play with M4","M4 wanted to play with M2"
"2741.4949999983655","","","survey-likert-extra-labels","57","290265","0.0-23.0-3.0-0.0","36245","3B","conjoined","man","","","M4 and M2 are playing with each other","play2","rating_causation","{""Q0"":6}","[0]","M2 asked to play with M4","M4 asked to play with M2"
"null","Ruth is carrying Jane","","html-keyboard-response","58","292267","0.0-24.0-0.0","36245","3B","conjoined","man","","null","W2 is carrying W4","carry","sentence","","","",""
"4020.594999999914","","","survey-likert-extra-labels","59","296289","0.0-24.0-1.0-0.0","36245","3B","conjoined","man","","","W2 is carrying W4","carry","rating_causation","{""Q0"":6}","[0]","W2 is being moved by W4","W4 is being moved by W2"
"2674.0949999984587","","","survey-likert-extra-labels","60","298965","0.0-24.0-2.0","36245","3B","conjoined","man","","","W2 is carrying W4","carry","rating_volition","{""Q0"":0}","[0]","W2 is transporting W4","W4 is transporting W2"
"null","Luke and Mike are fighting each other","","html-keyboard-response","61","300967","0.0-25.0-0.0","36245","3B","conjoined","man","","null","M2 and M4 are fighting each other","fight2","sentence","","","",""
"3292.414999999921","","","survey-likert-extra-labels","62","304261","0.0-25.0-1.0-0.0","36245","3B","conjoined","man","","","M2 and M4 are fighting each other","fight2","rating_causation","{""Q0"":0}","[0]","M2 started the fight with M4","M4 started the fight with M2"
"2429.509999999951","","","survey-likert-extra-labels","63","306693","0.0-25.0-2.0","36245","3B","conjoined","man","","","M2 and M4 are fighting each other","fight2","rating_volition","{""Q0"":6}","[0]","M2 wanted to fight M4","M4 wanted to fight M2"
"null","Jane and Ruth are playing with each other","","html-keyboard-response","64","308695","0.0-26.0-0.0","36245","3B","conjoined","man","","null","W4 and W2 are playing with each other","play1","sentence","","","",""
"6365.244999999064","","","survey-likert-extra-labels","65","315062","0.0-26.0-2.0","36245","3B","conjoined","man","","","W4 and W2 are playing with each other","play1","rating_volition","{""Q0"":0}","[0]","W2 wanted to play with W4","W4 wanted to play with W2"
"1622.2999999991152","","","survey-likert-extra-labels","66","316686","0.0-26.0-3.0-0.0","36245","3B","conjoined","man","","","W4 and W2 are playing with each other","play1","rating_causation","{""Q0"":6}","[0]","W2 asked to play with W4","W4 asked to play with W2"
"null","Beth and Kate are talking to each other","","html-keyboard-response","67","318688","0.0-27.0-0.0","36245","3B","conjoined","man","","null","W3 and W1 are talking to each other","talk1","sentence","","","",""
"4883.710000000079","","","survey-likert-extra-labels","68","323573","0.0-27.0-2.0","36245","3B","conjoined","man","","","W3 and W1 are talking to each other","talk1","rating_volition","{""Q0"":0}","[0]","W1 wanted to talk to W3","W3 wanted to talk to W1"
"1955.2750000002561","","","survey-likert-extra-labels","69","325533","0.0-27.0-3.0-0.0","36245","3B","conjoined","man","","","W3 and W1 are talking to each other","talk1","rating_causation","{""Q0"":6}","[0]","W1 started a conversation with W3","W3 started a conversation with W1"
"null","Fred and Dave are arguing with each other","","html-keyboard-response","70","327535","0.0-28.0-0.0","36245","3B","conjoined","man","","null","M1 and M3 are arguing with each other","argue2","sentence","","","",""
"3409.090000001015","","","survey-likert-extra-labels","71","330945","0.0-28.0-2.0","36245","3B","conjoined","man","","","M1 and M3 are arguing with each other","argue2","rating_volition","{""Q0"":6}","[0]","M1 wanted to argue with M3","M3 wanted to argue with M1"
"2437.7750000003143","","","survey-likert-extra-labels","72","333385","0.0-28.0-3.0-0.0","36245","3B","conjoined","man","","","M1 and M3 are arguing with each other","argue2","rating_causation","{""Q0"":0}","[0]","M1 started an argument with M3","M3 started an argument with M1"
"null","Mike and Ruth are talking to each other","","html-keyboard-response","73","335387","0.0-29.0-0.0","36245","3B","conjoined","man","","null","M4 and W2 are talking to each other","talk3","sentence","","","",""
"6156.150000000722","","","survey-likert-extra-labels","74","341545","0.0-29.0-1.0-0.0","36245","3B","conjoined","man","","","M4 and W2 are talking to each other","talk3","rating_causation","{""Q0"":6}","[0]","W2 started a conversation with M4","M4 started a conversation with W2"
"1662.2499999993597","","","survey-likert-extra-labels","75","343209","0.0-29.0-2.0","36245","3B","conjoined","man","","","M4 and W2 are talking to each other","talk3","rating_volition","{""Q0"":0}","[0]","W2 wanted to talk to M4","M4 wanted to talk to W2"
"null","Mike and Ruth are shouting at each other","","html-keyboard-response","76","345212","0.0-30.0-0.0","36245","3B","conjoined","man","","null","M4 and W2 are shouting at each other","shout4","sentence","","","",""
"9168.335000000254","","","survey-likert-extra-labels","77","354381","0.0-30.0-2.0","36245","3B","conjoined","man","","","M4 and W2 are shouting at each other","shout4","rating_volition","{""Q0"":0}","[0]","W2 wanted to shout at M4","M4 wanted to shout at W2"
"2926.1449999994365","","","survey-likert-extra-labels","78","357310","0.0-30.0-3.0-0.0","36245","3B","conjoined","man","","","M4 and W2 are shouting at each other","shout4","rating_causation","{""Q0"":6}","[0]","W2 shouted at M4 first","M4 shouted at W2 first"
"null","Dave and Fred are shouting at each other","","html-keyboard-response","79","359313","0.0-31.0-0.0","36245","3B","conjoined","man","","null","M3 and M1 are shouting at each other","shout2","sentence","","","",""
"4983.985000000743","","","survey-likert-extra-labels","80","364298","0.0-31.0-1.0-0.0","36245","3B","conjoined","man","","","M3 and M1 are shouting at each other","shout2","rating_causation","{""Q0"":6}","[0]","M1 shouted at M3 first","M3 shouted at M1 first"
"2286.1800000009243","","","survey-likert-extra-labels","81","366586","0.0-31.0-2.0","36245","3B","conjoined","man","","","M3 and M1 are shouting at each other","shout2","rating_volition","{""Q0"":0}","[0]","M1 wanted to shout at M3","M3 wanted to shout at M1"
"null","Kate and Dave are playing with each other","","html-keyboard-response","82","368588","0.0-32.0-0.0","36245","3B","conjoined","man","","null","W1 and M3 are playing with each other","play3","sentence","","","",""
"11920.009999999776","","","survey-likert-extra-labels","83","380510","0.0-32.0-2.0","36245","3B","conjoined","man","","","W1 and M3 are playing with each other","play3","rating_volition","{""Q0"":0}","[0]","M3 wanted to play with W1","W1 wanted to play with M3"
"1589.8949999992037","","","survey-likert-extra-labels","84","382102","0.0-32.0-3.0-0.0","36245","3B","conjoined","man","","","W1 and M3 are playing with each other","play3","rating_causation","{""Q0"":6}","[0]","M3 asked to play with W1","W1 asked to play with M3"
"null","Ruth and Mike are arguing with each other","","html-keyboard-response","85","384104","0.0-33.0-0.0","36245","3B","conjoined","man","","null","W2 and M4 are arguing with each other","argue3","sentence","","","",""
"8832.425000000512","","","survey-likert-extra-labels","86","392938","0.0-33.0-1.0-0.0","36245","3B","conjoined","man","","","W2 and M4 are arguing with each other","argue3","rating_causation","{""Q0"":0}","[0]","W2 started an argument with M4","M4 started an argument with W2"
"1638.369999998773","","","survey-likert-extra-labels","87","394578","0.0-33.0-2.0","36245","3B","conjoined","man","","","W2 and M4 are arguing with each other","argue3","rating_volition","{""Q0"":6}","[0]","W2 wanted to argue with M4","M4 wanted to argue with W2"
"null","Jane and Ruth are flirting with each other","","html-keyboard-response","88","396581","0.0-34.0-0.0","36245","3B","conjoined","man","","null","W4 and W2 are flirting with each other","flirt1","sentence","","","",""
"3387.469999999681","","","survey-likert-extra-labels","89","399970","0.0-34.0-1.0-0.0","36245","3B","conjoined","man","","","W4 and W2 are flirting with each other","flirt1","rating_causation","{""Q0"":6}","[0]","W2 started flirting with W4 first","W4 started flirting with W2 first"
"1858.0899999997346","","","survey-likert-extra-labels","90","401830","0.0-34.0-2.0","36245","3B","conjoined","man","","","W4 and W2 are flirting with each other","flirt1","rating_volition","{""Q0"":0}","[0]","W2 wanted to flirt with W4","W4 wanted to flirt with W2"
"null","Dave and Kate are marrying each other","","html-keyboard-response","91","403832","0.0-35.0-0.0","36245","3B","conjoined","man","","null","M3 and W1 are marrying each other","marry3","sentence","","","",""
"3376.6699999996345","","","survey-likert-extra-labels","92","407210","0.0-35.0-1.0-0.0","36245","3B","conjoined","man","","","M3 and W1 are marrying each other","marry3","rating_causation","{""Q0"":0}","[0]","M3 asked to marry W1","W1 asked to marry M3"
"1493.759999999369","","","survey-likert-extra-labels","93","408706","0.0-35.0-2.0","36245","3B","conjoined","man","","","M3 and W1 are marrying each other","marry3","rating_volition","{""Q0"":6}","[0]","M3 wanted to marry W1","W1 wanted to marry M3"
"null","Luke and Jane are arguing with each other","","html-keyboard-response","94","410709","0.0-36.0-0.0","36245","3B","conjoined","man","","null","M2 and W4 are arguing with each other","argue4","sentence","","","",""
"4595.784999999509","","","survey-likert-extra-labels","95","415306","0.0-36.0-2.0","36245","3B","conjoined","man","","","M2 and W4 are arguing with each other","argue4","rating_volition","{""Q0"":6}","[0]","M2 wanted to argue with W4","W4 wanted to argue with M2"
"2254.659999998752","","","survey-likert-extra-labels","96","417562","0.0-36.0-3.0-0.0","36245","3B","conjoined","man","","","M2 and W4 are arguing with each other","argue4","rating_causation","{""Q0"":0}","[0]","M2 started an argument with W4","W4 started an argument with M2"
"null","Beth and Kate are shouting at each other","","html-keyboard-response","97","419564","0.0-37.0-0.0","36245","3B","conjoined","man","","null","W3 and W1 are shouting at each other","shout1","sentence","","","",""
"4108.3449999986915","","","survey-likert-extra-labels","98","423673","0.0-37.0-2.0","36245","3B","conjoined","man","","","W3 and W1 are shouting at each other","shout1","rating_volition","{""Q0"":0}","[0]","W1 wanted to shout at W3","W3 wanted to shout at W1"
"1630.5300000003772","","","survey-likert-extra-labels","99","425306","0.0-37.0-3.0-0.0","36245","3B","conjoined","man","","","W3 and W1 are shouting at each other","shout1","rating_causation","{""Q0"":6}","[0]","W1 shouted at W3 first","W3 shouted at W1 first"
"null","Kate is chasing Beth","","html-keyboard-response","100","427308","0.0-38.0-0.0","36245","3B","conjoined","man","","null","W1 is chasing W3","chase","sentence","","","",""
