"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","condition","ppt_gender","url","key_press","sentence_type","verb","test_part","responses","question_order","left_part","right_part"
"3120.589999999538","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","3126","0.0-0.0","93508","1A","conjoined","man","","","","","","","","",""
"40917.03999999936","","","external-html","1","45095","0.0-1.0","93508","1A","conjoined","man","consent.html","","","","","","","",""
"18534.72000000056","<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>","0","html-button-response","2","63633","0.0-2.0","93508","1A","conjoined","man","","","","","","","","",""
"3997.1400000003923","<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>","0","html-button-response","3","68634","0.0-3.0","93508","1A","conjoined","man","","","","","","","","",""
"null","The police officer is arresting the robber","","html-keyboard-response","4","71640","0.0-4.0","93508","1A","conjoined","man","","null","","","","","","",""
"31971.044999999314","<img src='img/Example-trial.jpg' style='height:550px;''></img>","0","html-button-response","5","103616","0.0-5.0","93508","1A","conjoined","man","","","","","","","","",""
"4897.034999999945","<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>","0","html-button-response","6","109517","0.0-6.0","93508","1A","conjoined","man","","","","","","","","",""
"null","Fred and Luke are kissing each other","","html-keyboard-response","7","112528","0.0-7.0-0.0","93508","1A","conjoined","man","","null","M3 and M1 are kissing each other","kiss2","sentence","","","",""
"10589.614999999874","","","survey-likert-extra-labels","8","123125","0.0-7.0-2.0","93508","1A","conjoined","man","","","M3 and M1 are kissing each other","kiss2","rating_volition","{""Q0"":6}","[0]","M1 wanted to kiss M3","M3 wanted to kiss M1"
"9281.270000000397","","","survey-likert-extra-labels","9","132412","0.0-7.0-3.0-0.0","93508","1A","conjoined","man","","","M3 and M1 are kissing each other","kiss2","rating_causation","{""Q0"":3}","[0]","M1 asked to kiss M3","M3 asked to kiss M1"
"null","Kate and Luke are playing with each other","","html-keyboard-response","10","134417","0.0-8.0-0.0","93508","1A","conjoined","man","","null","W3 and M1 are playing with each other","play4","sentence","","","",""
"8238.58500000005","","","survey-likert-extra-labels","11","142660","0.0-8.0-1.0-0.0","93508","1A","conjoined","man","","","W3 and M1 are playing with each other","play4","rating_causation","{""Q0"":3}","[0]","W3 asked to play with M1","M1 asked to play with W3"
