rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part
2799.2000002861023,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,2801,0.0-0.0,anomymised,65658173009eeb17459c8404,656779918cedf82cd7a4f233,36454,2,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
14863.89999961853,NA,NA,NA,NA,external-html,1,18734,0.0-1.0,anomymised,65658173009eeb17459c8404,656779918cedf82cd7a4f233,36454,2,man,consent.html,NA,NA,NA,NA,NA,NA,NA,NA
44965.59999990463,"<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,63701,0.0-2.0,anomymised,65658173009eeb17459c8404,656779918cedf82cd7a4f233,36454,2,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
2796,"<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,67499,0.0-3.0,anomymised,65658173009eeb17459c8404,656779918cedf82cd7a4f233,36454,2,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,The police officer is arresting the robber,NA,NA,NA,html-keyboard-response,4,70506,0.0-4.0,anomymised,65658173009eeb17459c8404,656779918cedf82cd7a4f233,36454,2,man,NA,null,NA,NA,NA,NA,NA,NA,NA
25693.400000095367,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,96201,0.0-5.0,anomymised,65658173009eeb17459c8404,656779918cedf82cd7a4f233,36454,2,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
2409,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,99617,0.0-6.0,anomymised,65658173009eeb17459c8404,656779918cedf82cd7a4f233,36454,2,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Beth is being kissed by Jane,NA,NA,NA,html-keyboard-response,7,102623,0.0-7.0-0.0,anomymised,65658173009eeb17459c8404,656779918cedf82cd7a4f233,36454,2,man,NA,null,W1 is being kissed by W3,kiss1,sentence,NA,NA,NA,NA
12224.799999713898,NA,NA,NA,NA,survey-likert-extra-labels,8,114852,0.0-7.0-2.0,anomymised,65658173009eeb17459c8404,656779918cedf82cd7a4f233,36454,2,man,NA,NA,W1 is being kissed by W3,kiss1,rating_volition,"{""Q0"":1}",[0],W3 wanted to kiss W1,W1 wanted to kiss W3
10513.199999809265,NA,NA,NA,NA,survey-likert-extra-labels,9,125368,0.0-7.0-3.0-0.0,anomymised,65658173009eeb17459c8404,656779918cedf82cd7a4f233,36454,2,man,NA,NA,W1 is being kissed by W3,kiss1,rating_causation,"{""Q0"":1}",[0],W3 asked to kiss W1,W1 asked to kiss W3
null,Luke is being greeted by Beth,NA,NA,NA,html-keyboard-response,10,127374,0.0-8.0-0.0,anomymised,65658173009eeb17459c8404,656779918cedf82cd7a4f233,36454,2,man,NA,null,M3 is being greeted by W1,greet3,sentence,NA,NA,NA,NA
9008.400000095367,NA,NA,NA,NA,survey-likert-extra-labels,11,136385,0.0-8.0-1.0-0.0,anomymised,65658173009eeb17459c8404,656779918cedf82cd7a4f233,36454,2,man,NA,NA,M3 is being greeted by W1,greet3,rating_causation,"{""Q0"":6}",[0],W1 started greeting M3 first,M3 started greeting W1 first
5813.599999904633,NA,NA,NA,NA,survey-likert-extra-labels,12,142201,0.0-8.0-2.0,anomymised,65658173009eeb17459c8404,656779918cedf82cd7a4f233,36454,2,man,NA,NA,M3 is being greeted by W1,greet3,rating_volition,"{""Q0"":6}",[0],W1 wanted to greet M3,M3 wanted to greet W1
null,Mike is being touched by Dave,NA,NA,NA,html-keyboard-response,13,144205,0.0-9.0-0.0,anomymised,65658173009eeb17459c8404,656779918cedf82cd7a4f233,36454,2,man,NA,null,M4 is being touched by M2,touch2,sentence,NA,NA,NA,NA
7794.599999904633,NA,NA,NA,NA,survey-likert-extra-labels,14,152001,0.0-9.0-1.0-0.0,anomymised,65658173009eeb17459c8404,656779918cedf82cd7a4f233,36454,2,man,NA,NA,M4 is being touched by M2,touch2,rating_causation,"{""Q0"":6}",[0],M4 asked to touch M2,M2 asked to touch M4
3414.2000002861023,NA,NA,NA,NA,survey-likert-extra-labels,15,155418,0.0-9.0-2.0,anomymised,65658173009eeb17459c8404,656779918cedf82cd7a4f233,36454,2,man,NA,NA,M4 is being touched by M2,touch2,rating_volition,"{""Q0"":6}",[0],M4 wanted to touch M2,M2 wanted to touch M4
null,Beth is being looked at by Jane,NA,NA,NA,html-keyboard-response,16,157426,0.0-10.0-0.0,anomymised,65658173009eeb17459c8404,656779918cedf82cd7a4f233,36454,2,man,NA,null,W1 is being looked at by W3,look1,sentence,NA,NA,NA,NA
