rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part
1264,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,1265,0.0-0.0,anomymised,6560c12449ad4f4ac5122a81,6565e3fdbdcef69dfd8880a8,5020,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
4807,NA,NA,NA,NA,external-html,1,7106,0.0-1.0,anomymised,6560c12449ad4f4ac5122a81,6565e3fdbdcef69dfd8880a8,5020,1A,man,consent.html,NA,NA,NA,NA,NA,NA,NA,NA
3253,"<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,10360,0.0-2.0,anomymised,6560c12449ad4f4ac5122a81,6565e3fdbdcef69dfd8880a8,5020,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
2106,"<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,13475,0.0-3.0,anomymised,6560c12449ad4f4ac5122a81,6565e3fdbdcef69dfd8880a8,5020,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,The police officer is arresting the robber,NA,NA,NA,html-keyboard-response,4,16500,0.0-4.0,anomymised,6560c12449ad4f4ac5122a81,6565e3fdbdcef69dfd8880a8,5020,1A,man,NA,null,NA,NA,NA,NA,NA,NA,NA
11564,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,28065,0.0-5.0,anomymised,6560c12449ad4f4ac5122a81,6565e3fdbdcef69dfd8880a8,5020,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
3055,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,32123,0.0-6.0,anomymised,6560c12449ad4f4ac5122a81,6565e3fdbdcef69dfd8880a8,5020,1A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Luke is being opposed by Fred,NA,NA,NA,html-keyboard-response,7,35146,0.0-7.0-0.0,anomymised,6560c12449ad4f4ac5122a81,6565e3fdbdcef69dfd8880a8,5020,1A,man,NA,null,M1 is being opposed by M3,oppose2,sentence,NA,NA,NA,NA
8705,NA,NA,NA,NA,survey-likert-extra-labels,8,43851,0.0-7.0-1.0-0.0,anomymised,6560c12449ad4f4ac5122a81,6565e3fdbdcef69dfd8880a8,5020,1A,man,NA,NA,M1 is being opposed by M3,oppose2,rating_causation,"{""Q0"":6}",[0],M1 started opposing M3,M3 started opposing M1
6886,NA,NA,NA,NA,survey-likert-extra-labels,9,50738,0.0-7.0-2.0,anomymised,6560c12449ad4f4ac5122a81,6565e3fdbdcef69dfd8880a8,5020,1A,man,NA,NA,M1 is being opposed by M3,oppose2,rating_volition,"{""Q0"":6}",[0],M1 wanted to oppose M3,M3 wanted to oppose M1
null,Luke is being copied by Kate,NA,NA,NA,html-keyboard-response,10,52744,0.0-8.0-0.0,anomymised,6560c12449ad4f4ac5122a81,6565e3fdbdcef69dfd8880a8,5020,1A,man,NA,null,M1 is being copied by W3,copy3,sentence,NA,NA,NA,NA
3346,NA,NA,NA,NA,survey-likert-extra-labels,11,56091,0.0-8.0-2.0,anomymised,6560c12449ad4f4ac5122a81,6565e3fdbdcef69dfd8880a8,5020,1A,man,NA,NA,M1 is being copied by W3,copy3,rating_volition,"{""Q0"":0}",[0],W3 wanted to copy M1,M1 wanted to copy W3
5282,NA,NA,NA,NA,survey-likert-extra-labels,12,61374,0.0-8.0-3.0-0.0,anomymised,6560c12449ad4f4ac5122a81,6565e3fdbdcef69dfd8880a8,5020,1A,man,NA,NA,M1 is being copied by W3,copy3,rating_causation,"{""Q0"":1}",[0],W3 started copying M1 first,M1 started copying W3 first
null,Mike is being shouted at by Beth,NA,NA,NA,html-keyboard-response,13,63385,0.0-9.0-0.0,anomymised,6560c12449ad4f4ac5122a81,6565e3fdbdcef69dfd8880a8,5020,1A,man,NA,null,M2 is being shouted at by W4,shout3,sentence,NA,NA,NA,NA
24231,NA,NA,NA,NA,survey-likert-extra-labels,14,87616,0.0-9.0-1.0-0.0,anomymised,6560c12449ad4f4ac5122a81,6565e3fdbdcef69dfd8880a8,5020,1A,man,NA,NA,M2 is being shouted at by W4,shout3,rating_causation,"{""Q0"":6}",[0],M2 shouted at W4 first,W4 shouted at M2 first
3286,NA,NA,NA,NA,survey-likert-extra-labels,15,90904,0.0-9.0-2.0,anomymised,6560c12449ad4f4ac5122a81,6565e3fdbdcef69dfd8880a8,5020,1A,man,NA,NA,M2 is being shouted at by W4,shout3,rating_volition,"{""Q0"":6}",[0],M2 wanted to shout at W4,W4 wanted to shout at M2
null,Fred is being seduced by Ruth,NA,NA,NA,html-keyboard-response,16,92915,0.0-10.0-0.0,anomymised,6560c12449ad4f4ac5122a81,6565e3fdbdcef69dfd8880a8,5020,1A,man,NA,null,M3 is being seduced by W1,seduce4,sentence,NA,NA,NA,NA
3061,NA,NA,NA,NA,survey-likert-extra-labels,17,95976,0.0-10.0-1.0-0.0,anomymised,6560c12449ad4f4ac5122a81,6565e3fdbdcef69dfd8880a8,5020,1A,man,NA,NA,M3 is being seduced by W1,seduce4,rating_causation,"{""Q0"":6}",[0],M3 started seducing W1 first,W1 started seducing M3 first
