rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part
2831.600000023842,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,2837,0.0-0.0,anomymised,656582028f794bf1617e53e2,656738fe64ac0dc6e609a0bc,64315,1,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
21107.900000035763,NA,NA,NA,NA,external-html,1,25014,0.0-1.0,anomymised,656582028f794bf1617e53e2,656738fe64ac0dc6e609a0bc,64315,1,man,consent.html,NA,NA,NA,NA,NA,NA,NA,NA
3767.199999988079,"<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,28784,0.0-2.0,anomymised,656582028f794bf1617e53e2,656738fe64ac0dc6e609a0bc,64315,1,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
2351.800000011921,"<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,32143,0.0-3.0,anomymised,656582028f794bf1617e53e2,656738fe64ac0dc6e609a0bc,64315,1,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,The police officer is arresting the robber,NA,NA,NA,html-keyboard-response,4,35148,0.0-4.0,anomymised,656582028f794bf1617e53e2,656738fe64ac0dc6e609a0bc,64315,1,man,NA,null,NA,NA,NA,NA,NA,NA,NA
6366.899999976158,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,41518,0.0-5.0,anomymised,656582028f794bf1617e53e2,656738fe64ac0dc6e609a0bc,64315,1,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
1450.699999988079,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,43972,0.0-6.0,anomymised,656582028f794bf1617e53e2,656738fe64ac0dc6e609a0bc,64315,1,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Dave is being challenged by Mike,NA,NA,NA,html-keyboard-response,7,46983,0.0-7.0-0.0,anomymised,656582028f794bf1617e53e2,656738fe64ac0dc6e609a0bc,64315,1,man,NA,null,M4 is being challenged by M2,challenge2,sentence,NA,NA,NA,NA
9193.199999988079,NA,NA,NA,NA,survey-likert-extra-labels,8,56189,0.0-7.0-1.0-0.0,anomymised,656582028f794bf1617e53e2,656738fe64ac0dc6e609a0bc,64315,1,man,NA,NA,M4 is being challenged by M2,challenge2,rating_causation,"{""Q0"":6}",[0],M4 started challenging M2 first,M2 started challenging M4 first
9801.899999976158,NA,NA,NA,NA,survey-likert-extra-labels,9,65994,0.0-7.0-2.0,anomymised,656582028f794bf1617e53e2,656738fe64ac0dc6e609a0bc,64315,1,man,NA,NA,M4 is being challenged by M2,challenge2,rating_volition,"{""Q0"":1}",[0],M4 wanted to challenge M2,M2 wanted to challenge M4
null,Beth is being shouted at by Mike,NA,NA,NA,html-keyboard-response,10,68003,0.0-8.0-0.0,anomymised,656582028f794bf1617e53e2,656738fe64ac0dc6e609a0bc,64315,1,man,NA,null,W4 is being shouted at by M2,shout3,sentence,NA,NA,NA,NA
10913.699999988079,NA,NA,NA,NA,survey-likert-extra-labels,11,78922,0.0-8.0-1.0-0.0,anomymised,656582028f794bf1617e53e2,656738fe64ac0dc6e609a0bc,64315,1,man,NA,NA,W4 is being shouted at by M2,shout3,rating_causation,"{""Q0"":3}",[0],W4 shouted at M2 first,M2 shouted at W4 first
2781.800000011921,NA,NA,NA,NA,survey-likert-extra-labels,12,81709,0.0-8.0-2.0,anomymised,656582028f794bf1617e53e2,656738fe64ac0dc6e609a0bc,64315,1,man,NA,NA,W4 is being shouted at by M2,shout3,rating_volition,"{""Q0"":3}",[0],W4 wanted to shout at M2,M2 wanted to shout at W4
null,Ruth is being seduced by Fred,NA,NA,NA,html-keyboard-response,13,83717,0.0-9.0-0.0,anomymised,656582028f794bf1617e53e2,656738fe64ac0dc6e609a0bc,64315,1,man,NA,null,W1 is being seduced by M3,seduce4,sentence,NA,NA,NA,NA
8628.899999976158,NA,NA,NA,NA,survey-likert-extra-labels,14,92351,0.0-9.0-2.0,anomymised,656582028f794bf1617e53e2,656738fe64ac0dc6e609a0bc,64315,1,man,NA,NA,W1 is being seduced by M3,seduce4,rating_volition,"{""Q0"":5}",[0],W1 wanted to seducing M3,M3 wanted to seducing W1
2863.199999988079,NA,NA,NA,NA,survey-likert-extra-labels,15,95218,0.0-9.0-3.0-0.0,anomymised,656582028f794bf1617e53e2,656738fe64ac0dc6e609a0bc,64315,1,man,NA,NA,W1 is being seduced by M3,seduce4,rating_causation,"{""Q0"":5}",[0],W1 started seducing M3 first,M3 started seducing W1 first
null,Fred is being hugged by Luke,NA,NA,NA,html-keyboard-response,16,97221,0.0-10.0-0.0,anomymised,656582028f794bf1617e53e2,656738fe64ac0dc6e609a0bc,64315,1,man,NA,null,M3 is being hugged by M1,hug2,sentence,NA,NA,NA,NA
4623.5,NA,NA,NA,NA,survey-likert-extra-labels,17,101849,0.0-10.0-2.0,anomymised,656582028f794bf1617e53e2,656738fe64ac0dc6e609a0bc,64315,1,man,NA,NA,M3 is being hugged by M1,hug2,rating_volition,"{""Q0"":5}",[0],M3 wanted to hug M1,M1 wanted to hug M3
1798.199999988079,NA,NA,NA,NA,survey-likert-extra-labels,18,103652,0.0-10.0-3.0-0.0,anomymised,656582028f794bf1617e53e2,656738fe64ac0dc6e609a0bc,64315,1,man,NA,NA,M3 is being hugged by M1,hug2,rating_causation,"{""Q0"":5}",[0],M3 asked to hug M1,M1 asked to hug M3
