rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part
2479,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,2484,0.0-0.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
14425.69999999972,NA,NA,NA,NA,external-html,1,17964,0.0-1.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,consent.html,NA,NA,NA,NA,NA,NA,NA,NA
10098.799999999814,"<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,28067,0.0-2.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
3180,"<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,32251,0.0-3.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,The police officer is arresting the robber,NA,NA,NA,html-keyboard-response,4,35257,0.0-4.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,null,NA,NA,NA,NA,NA,NA,NA
20213.799999999814,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,55475,0.0-5.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
2044.1000000000931,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,58523,0.0-6.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Ruth is being looked at by Kate,NA,NA,NA,html-keyboard-response,7,61529,0.0-7.0-0.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,null,W1 is being looked at by W3,look1,sentence,NA,NA,NA,NA
8367.399999999907,NA,NA,NA,NA,survey-likert-extra-labels,8,69902,0.0-7.0-2.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,W1 is being looked at by W3,look1,rating_volition,"{""Q0"":4}",[0],W1 wanted to look at W3,W3 wanted to look at W1
9389.900000000373,NA,NA,NA,NA,survey-likert-extra-labels,9,79302,0.0-7.0-3.0-0.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,W1 is being looked at by W3,look1,rating_causation,"{""Q0"":3}",[0],W1 looked at W3 first,W3 looked at W1 first
null,Dave is being opposed by Jane,NA,NA,NA,html-keyboard-response,10,81309,0.0-8.0-0.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,null,M4 is being opposed by W2,oppose3,sentence,NA,NA,NA,NA
10347.200000000186,NA,NA,NA,NA,survey-likert-extra-labels,11,91661,0.0-8.0-2.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,M4 is being opposed by W2,oppose3,rating_volition,"{""Q0"":2}",[0],W2 wanted to oppose M4,M4 wanted to oppose W2
7750.200000000186,NA,NA,NA,NA,survey-likert-extra-labels,12,99420,0.0-8.0-3.0-0.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,M4 is being opposed by W2,oppose3,rating_causation,"{""Q0"":2}",[0],W2 started opposing M4,M4 started opposing W2
null,Kate is being greeted by Luke,NA,NA,NA,html-keyboard-response,13,101426,0.0-9.0-0.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,null,W3 is being greeted by M1,greet4,sentence,NA,NA,NA,NA
6773.700000000186,NA,NA,NA,NA,survey-likert-extra-labels,14,108205,0.0-9.0-2.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,W3 is being greeted by M1,greet4,rating_volition,"{""Q0"":1}",[0],W3 wanted to greet M1,M1 wanted to greet W3
5535.100000000093,NA,NA,NA,NA,survey-likert-extra-labels,15,113749,0.0-9.0-3.0-0.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,W3 is being greeted by M1,greet4,rating_causation,"{""Q0"":3}",[0],W3 started greeting M1 first,M1 started greeting W3 first
null,Beth is being shouted at by Mike,NA,NA,NA,html-keyboard-response,16,115755,0.0-10.0-0.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,null,W4 is being shouted at by M2,shout3,sentence,NA,NA,NA,NA
7188.5,NA,NA,NA,NA,survey-likert-extra-labels,17,122950,0.0-10.0-1.0-0.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,W4 is being shouted at by M2,shout3,rating_causation,"{""Q0"":3}",[0],M2 shouted at W4 first,W4 shouted at M2 first
5805.699999999721,NA,NA,NA,NA,survey-likert-extra-labels,18,128765,0.0-10.0-2.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,W4 is being shouted at by M2,shout3,rating_volition,"{""Q0"":1}",[0],M2 wanted to shout at W4,W4 wanted to shout at M2
null,Ruth is chasing Kate,NA,NA,NA,html-keyboard-response,19,130771,0.0-11.0-0.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,null,W1 is chasing W3,chase,sentence,NA,NA,NA,NA
9084.899999999907,NA,NA,NA,NA,survey-likert-extra-labels,20,139861,0.0-11.0-2.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,W1 is chasing W3,chase,rating_volition,"{""Q0"":0}",[0],W1 is behind W3,W3 is behind W1
8685.799999999814,NA,NA,NA,NA,survey-likert-extra-labels,21,148556,0.0-11.0-3.0-0.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,W1 is chasing W3,chase,rating_causation,"{""Q0"":6}",[0],W1 is running away from W3,W3 is running away from W1
null,Dave is being hugged by Jane,NA,NA,NA,html-keyboard-response,22,150563,0.0-12.0-0.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,null,M4 is being hugged by W2,hug3,sentence,NA,NA,NA,NA
4429.100000000093,NA,NA,NA,NA,survey-likert-extra-labels,23,154996,0.0-12.0-2.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,M4 is being hugged by W2,hug3,rating_volition,"{""Q0"":1}",[0],W2 wanted to hug M4,M4 wanted to hug W2
5271.5999999996275,NA,NA,NA,NA,survey-likert-extra-labels,24,160278,0.0-12.0-3.0-0.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,M4 is being hugged by W2,hug3,rating_causation,"{""Q0"":3}",[0],W2 asked to hug M4,M4 asked to hug W2
null,Mike is being kissed by Beth,NA,NA,NA,html-keyboard-response,25,162286,0.0-13.0-0.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,null,M2 is being kissed by W4,kiss3,sentence,NA,NA,NA,NA
7498.299999999814,NA,NA,NA,NA,survey-likert-extra-labels,26,169787,0.0-13.0-2.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,M2 is being kissed by W4,kiss3,rating_volition,"{""Q0"":6}",[0],M2 wanted to kiss W4,W4 wanted to kiss M2
6845.299999999814,NA,NA,NA,NA,survey-likert-extra-labels,27,176637,0.0-13.0-3.0-0.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,M2 is being kissed by W4,kiss3,rating_causation,"{""Q0"":3}",[0],M2 asked to kiss W4,W4 asked to kiss M2
null,Beth is being touched by Jane,NA,NA,NA,html-keyboard-response,28,178643,0.0-14.0-0.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,null,W4 is being touched by W2,touch1,sentence,NA,NA,NA,NA
7077.799999999814,NA,NA,NA,NA,survey-likert-extra-labels,29,185725,0.0-14.0-2.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,W4 is being touched by W2,touch1,rating_volition,"{""Q0"":1}",[0],W2 wanted to touch W4,W4 wanted to touch W2
5301.399999999907,NA,NA,NA,NA,survey-likert-extra-labels,30,191034,0.0-14.0-3.0-0.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,W4 is being touched by W2,touch1,rating_causation,"{""Q0"":3}",[0],W2 asked to touch W4,W4 asked to touch W2
null,Jane is teaching Dave,NA,NA,NA,html-keyboard-response,31,193039,0.0-15.0-0.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,null,W2 is teaching M4,teach,sentence,NA,NA,NA,NA
6345.600000000093,NA,NA,NA,NA,survey-likert-extra-labels,32,199388,0.0-15.0-1.0-0.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,W2 is teaching M4,teach,rating_causation,"{""Q0"":5}",[0],W2 is learning from M4,M4 is learning from W2
6768,NA,NA,NA,NA,survey-likert-extra-labels,33,206163,0.0-15.0-2.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,W2 is teaching M4,teach,rating_volition,"{""Q0"":0}",[0],W2 is educating M4,M4 is educating W2
null,Fred is being opposed by Luke,NA,NA,NA,html-keyboard-response,34,208167,0.0-16.0-0.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,null,M3 is being opposed by M1,oppose2,sentence,NA,NA,NA,NA
7225.199999999721,NA,NA,NA,NA,survey-likert-extra-labels,35,215397,0.0-16.0-1.0-0.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,M3 is being opposed by M1,oppose2,rating_causation,"{""Q0"":2}",[0],M1 started opposing M3,M3 started opposing M1
6052,NA,NA,NA,NA,survey-likert-extra-labels,36,221456,0.0-16.0-2.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,M3 is being opposed by M1,oppose2,rating_volition,"{""Q0"":5}",[0],M1 wanted to oppose M3,M3 wanted to oppose M1
null,Luke is being seduced by Kate,NA,NA,NA,html-keyboard-response,37,223463,0.0-17.0-0.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,null,M1 is being seduced by W3,seduce3,sentence,NA,NA,NA,NA
9736.700000000186,NA,NA,NA,NA,survey-likert-extra-labels,38,233206,0.0-17.0-1.0-0.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,M1 is being seduced by W3,seduce3,rating_causation,"{""Q0"":2}",[0],W3 started seducing M1 first,M1 started seducing W3 first
6371.5,NA,NA,NA,NA,survey-likert-extra-labels,39,239586,0.0-17.0-2.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,M1 is being seduced by W3,seduce3,rating_volition,"{""Q0"":2}",[0],W3 wanted to seduce M1,M1 wanted to seduce W3
null,Beth is being seduced by Jane,NA,NA,NA,html-keyboard-response,40,241590,0.0-18.0-0.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,null,W4 is being seduced by W2,seduce1,sentence,NA,NA,NA,NA
6674.5,NA,NA,NA,NA,survey-likert-extra-labels,41,248271,0.0-18.0-1.0-0.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,W4 is being seduced by W2,seduce1,rating_causation,"{""Q0"":2}",[0],W2 started seducing W4 first,W4 started seducing W2 first
4979,NA,NA,NA,NA,survey-likert-extra-labels,42,253260,0.0-18.0-2.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,W4 is being seduced by W2,seduce1,rating_volition,"{""Q0"":2}",[0],W2 wanted to seduce W4,W4 wanted to seduce W2
null,Luke is driving Fred,NA,NA,NA,html-keyboard-response,43,255265,0.0-19.0-0.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,null,M1 is driving M3,drive,sentence,NA,NA,NA,NA
6254.399999999907,NA,NA,NA,NA,survey-likert-extra-labels,44,261524,0.0-19.0-2.0,anomymised,656582dc9140dccdaa20d120,656719103fe220aa3b2826af,7492,1C,woman,NA,NA,M1 is driving M3,drive,rating_volition,"{""Q0"":6}",[0],M1 is M3's passenger,M3 is M1's passenger
