rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part
1340.6000001430511,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,1342,0.0-0.0,anomymised,656582bcfaaa3e760f369b3c,656609abacac9dc16ef7a5ff,86627,2A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
8416.699999809265,NA,NA,NA,NA,external-html,1,10801,0.0-1.0,anomymised,656582bcfaaa3e760f369b3c,656609abacac9dc16ef7a5ff,86627,2A,woman,consent.html,NA,NA,NA,NA,NA,NA,NA,NA
11746.400000095367,"<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,22549,0.0-2.0,anomymised,656582bcfaaa3e760f369b3c,656609abacac9dc16ef7a5ff,86627,2A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
2787.9000000953674,"<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,26342,0.0-3.0,anomymised,656582bcfaaa3e760f369b3c,656609abacac9dc16ef7a5ff,86627,2A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,The police officer is arresting the robber,NA,NA,NA,html-keyboard-response,4,29360,0.0-4.0,anomymised,656582bcfaaa3e760f369b3c,656609abacac9dc16ef7a5ff,86627,2A,woman,NA,null,NA,NA,NA,NA,NA,NA,NA
8741.799999952316,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,38103,0.0-5.0,anomymised,656582bcfaaa3e760f369b3c,656609abacac9dc16ef7a5ff,86627,2A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896.6999998092651,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,41011,0.0-6.0,anomymised,656582bcfaaa3e760f369b3c,656609abacac9dc16ef7a5ff,86627,2A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Kate is being hugged by Mike,NA,NA,NA,html-keyboard-response,7,44038,0.0-7.0-0.0,anomymised,656582bcfaaa3e760f369b3c,656609abacac9dc16ef7a5ff,86627,2A,woman,NA,null,W2 is being hugged by M4,hug3,sentence,NA,NA,NA,NA
7675.400000095367,NA,NA,NA,NA,survey-likert-extra-labels,8,51715,0.0-7.0-1.0-0.0,anomymised,656582bcfaaa3e760f369b3c,656609abacac9dc16ef7a5ff,86627,2A,woman,NA,NA,W2 is being hugged by M4,hug3,rating_causation,"{""Q0"":5}",[0],W2 asked to hug M4,M4 asked to hug W2
4128.599999904633,NA,NA,NA,NA,survey-likert-extra-labels,9,55845,0.0-7.0-2.0,anomymised,656582bcfaaa3e760f369b3c,656609abacac9dc16ef7a5ff,86627,2A,woman,NA,NA,W2 is being hugged by M4,hug3,rating_volition,"{""Q0"":5}",[0],W2 wanted to hug M4,M4 wanted to hug W2
