rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part
1455,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,1457,0.0-0.0,anomymised,6565831db6b8903cc398def3,6567677d47a99a86629bc329,41757,2C,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
5146,NA,NA,NA,NA,external-html,1,7640,0.0-1.0,anomymised,6565831db6b8903cc398def3,6567677d47a99a86629bc329,41757,2C,woman,consent.html,NA,NA,NA,NA,NA,NA,NA,NA
7180.800000000745,"<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,14822,0.0-2.0,anomymised,6565831db6b8903cc398def3,6567677d47a99a86629bc329,41757,2C,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930.699999999255,"<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,17762,0.0-3.0,anomymised,6565831db6b8903cc398def3,6567677d47a99a86629bc329,41757,2C,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,The police officer is arresting the robber,NA,NA,NA,html-keyboard-response,4,20768,0.0-4.0,anomymised,6565831db6b8903cc398def3,6567677d47a99a86629bc329,41757,2C,woman,NA,null,NA,NA,NA,NA,NA,NA,NA
17324.599999997765,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,38094,0.0-5.0,anomymised,6565831db6b8903cc398def3,6567677d47a99a86629bc329,41757,2C,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
1195.1000000014901,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,40302,0.0-6.0,anomymised,6565831db6b8903cc398def3,6567677d47a99a86629bc329,41757,2C,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Kate is being greeted by Ruth,NA,NA,NA,html-keyboard-response,7,43307,0.0-7.0-0.0,anomymised,6565831db6b8903cc398def3,6567677d47a99a86629bc329,41757,2C,woman,NA,null,W2 is being greeted by W4,greet1,sentence,NA,NA,NA,NA
14554.60000000149,NA,NA,NA,NA,survey-likert-extra-labels,8,57864,0.0-7.0-2.0,anomymised,6565831db6b8903cc398def3,6567677d47a99a86629bc329,41757,2C,woman,NA,NA,W2 is being greeted by W4,greet1,rating_volition,"{""Q0"":6}",[0],W2 wanted to greet W4,W4 wanted to greet W2
5337.199999999255,NA,NA,NA,NA,survey-likert-extra-labels,9,63205,0.0-7.0-3.0-0.0,anomymised,6565831db6b8903cc398def3,6567677d47a99a86629bc329,41757,2C,woman,NA,NA,W2 is being greeted by W4,greet1,rating_causation,"{""Q0"":6}",[0],W2 started greeting W4 first,W4 started greeting W2 first
