rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part
25444.10000000894,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,25447,0.0-0.0,anomymised,65658308d20c86dae326cedf,65670353846aad7c03a58103,41669,2B,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
37579.30000001192,NA,NA,NA,NA,external-html,1,64124,0.0-1.0,anomymised,65658308d20c86dae326cedf,65670353846aad7c03a58103,41669,2B,woman,consent.html,NA,NA,NA,NA,NA,NA,NA,NA
42493.29999999702,"<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,106673,0.0-2.0,anomymised,65658308d20c86dae326cedf,65670353846aad7c03a58103,41669,2B,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
33788.5,"<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,141476,0.0-3.0,anomymised,65658308d20c86dae326cedf,65670353846aad7c03a58103,41669,2B,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,The police officer is arresting the robber,NA,NA,NA,html-keyboard-response,4,144502,0.0-4.0,anomymised,65658308d20c86dae326cedf,65670353846aad7c03a58103,41669,2B,woman,NA,null,NA,NA,NA,NA,NA,NA,NA
20642,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,165146,0.0-5.0,anomymised,65658308d20c86dae326cedf,65670353846aad7c03a58103,41669,2B,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
38976.20000000298,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,205137,0.0-6.0,anomymised,65658308d20c86dae326cedf,65670353846aad7c03a58103,41669,2B,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Dave is reminding Ruth,NA,NA,NA,html-keyboard-response,7,208179,0.0-7.0-0.0,anomymised,65658308d20c86dae326cedf,65670353846aad7c03a58103,41669,2B,woman,NA,null,M2 is reminding W4,remind,sentence,NA,NA,NA,NA
9021.09999999404,NA,NA,NA,NA,survey-likert-extra-labels,8,217207,0.0-7.0-2.0,anomymised,65658308d20c86dae326cedf,65670353846aad7c03a58103,41669,2B,woman,NA,NA,M2 is reminding W4,remind,rating_volition,"{""Q0"":1}",[0],M2 is telling W4 again,W4 is telling M2 again
13641.79999999702,NA,NA,NA,NA,survey-likert-extra-labels,9,230852,0.0-7.0-3.0-0.0,anomymised,65658308d20c86dae326cedf,65670353846aad7c03a58103,41669,2B,woman,NA,NA,M2 is reminding W4,remind,rating_causation,"{""Q0"":4}",[0],M2 is remembering,W4 is remembering
