rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part
1625.800000011921,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,1631,0.0-0.0,anomymised,65658173739efdc811fa7bc3,65676759d4d573142a3d9a33,10673,2C,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
7045.399999976158,NA,NA,NA,NA,external-html,1,9749,0.0-1.0,anomymised,65658173739efdc811fa7bc3,65676759d4d573142a3d9a33,10673,2C,man,consent.html,NA,NA,NA,NA,NA,NA,NA,NA
6837.199999988079,"<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,16588,0.0-2.0,anomymised,65658173739efdc811fa7bc3,65676759d4d573142a3d9a33,10673,2C,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
2068.900000035763,"<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,19672,0.0-3.0,anomymised,65658173739efdc811fa7bc3,65676759d4d573142a3d9a33,10673,2C,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,The police officer is arresting the robber,NA,NA,NA,html-keyboard-response,4,22677,0.0-4.0,anomymised,65658173739efdc811fa7bc3,65676759d4d573142a3d9a33,10673,2C,man,NA,null,NA,NA,NA,NA,NA,NA,NA
6558.100000023842,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,29237,0.0-5.0,anomymised,65658173739efdc811fa7bc3,65676759d4d573142a3d9a33,10673,2C,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
2799.100000023842,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,33041,0.0-6.0,anomymised,65658173739efdc811fa7bc3,65676759d4d573142a3d9a33,10673,2C,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Beth is being seduced by Luke,NA,NA,NA,html-keyboard-response,7,36075,0.0-7.0-0.0,anomymised,65658173739efdc811fa7bc3,65676759d4d573142a3d9a33,10673,2C,man,NA,null,W1 is being seduced by M3,seduce4,sentence,NA,NA,NA,NA
7674.300000011921,NA,NA,NA,NA,survey-likert-extra-labels,8,43755,0.0-7.0-1.0-0.0,anomymised,65658173739efdc811fa7bc3,65676759d4d573142a3d9a33,10673,2C,man,NA,NA,W1 is being seduced by M3,seduce4,rating_causation,"{""Q0"":0}",[0],M3 started seducing W1 first,W1 started seducing M3 first
16507.80000001192,NA,NA,NA,NA,survey-likert-extra-labels,9,60273,0.0-7.0-2.0,anomymised,65658173739efdc811fa7bc3,65676759d4d573142a3d9a33,10673,2C,man,NA,NA,W1 is being seduced by M3,seduce4,rating_volition,"{""Q0"":3}",[0],M3 wanted to seducing W1,W1 wanted to seducing M3
