rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part
2287.699999999255,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,2290,0.0-0.0,anomymised,656582f39349a91f9e20cf14,6567371ec4ea65c65161457f,36184,1,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
23462.900000000373,NA,NA,NA,NA,external-html,1,26818,0.0-1.0,anomymised,656582f39349a91f9e20cf14,6567371ec4ea65c65161457f,36184,1,woman,consent.html,NA,NA,NA,NA,NA,NA,NA,NA
25102.10000000149,"<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,51921,0.0-2.0,anomymised,656582f39349a91f9e20cf14,6567371ec4ea65c65161457f,36184,1,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
2879.0999999996275,"<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,55809,0.0-3.0,anomymised,656582f39349a91f9e20cf14,6567371ec4ea65c65161457f,36184,1,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,The police officer is arresting the robber,NA,NA,NA,html-keyboard-response,4,58832,0.0-4.0,anomymised,656582f39349a91f9e20cf14,6567371ec4ea65c65161457f,36184,1,woman,NA,null,NA,NA,NA,NA,NA,NA,NA
14815.800000000745,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,73649,0.0-5.0,anomymised,656582f39349a91f9e20cf14,6567371ec4ea65c65161457f,36184,1,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
3102.5,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,77760,0.0-6.0,anomymised,656582f39349a91f9e20cf14,6567371ec4ea65c65161457f,36184,1,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Jane is carrying Beth,NA,NA,NA,html-keyboard-response,7,80778,0.0-7.0-0.0,anomymised,656582f39349a91f9e20cf14,6567371ec4ea65c65161457f,36184,1,woman,NA,null,W2 is carrying W4,carry,sentence,NA,NA,NA,NA
14467.400000000373,NA,NA,NA,NA,survey-likert-extra-labels,8,95250,0.0-7.0-2.0,anomymised,656582f39349a91f9e20cf14,6567371ec4ea65c65161457f,36184,1,woman,NA,NA,W2 is carrying W4,carry,rating_volition,"{""Q0"":1}",[0],W2 is transporting W4,W4 is transporting W2
23325.300000000745,NA,NA,NA,NA,survey-likert-extra-labels,9,118578,0.0-7.0-3.0-0.0,anomymised,656582f39349a91f9e20cf14,6567371ec4ea65c65161457f,36184,1,woman,NA,NA,W2 is carrying W4,carry,rating_causation,"{""Q0"":6}",[0],W2 is being moved by W4,W4 is being moved by W2
null,Dave is being touched by Mike,NA,NA,NA,html-keyboard-response,10,120592,0.0-8.0-0.0,anomymised,656582f39349a91f9e20cf14,6567371ec4ea65c65161457f,36184,1,woman,NA,null,M4 is being touched by M2,touch2,sentence,NA,NA,NA,NA
16583.89999999851,NA,NA,NA,NA,survey-likert-extra-labels,11,137178,0.0-8.0-1.0-0.0,anomymised,656582f39349a91f9e20cf14,6567371ec4ea65c65161457f,36184,1,woman,NA,NA,M4 is being touched by M2,touch2,rating_causation,"{""Q0"":4}",[0],M4 asked to touch M2,M2 asked to touch M4
12549.699999999255,NA,NA,NA,NA,survey-likert-extra-labels,12,149730,0.0-8.0-2.0,anomymised,656582f39349a91f9e20cf14,6567371ec4ea65c65161457f,36184,1,woman,NA,NA,M4 is being touched by M2,touch2,rating_volition,"{""Q0"":4}",[0],M4 wanted to touch M2,M2 wanted to touch M4
null,Fred is being copied by Ruth,NA,NA,NA,html-keyboard-response,13,151732,0.0-9.0-0.0,anomymised,656582f39349a91f9e20cf14,6567371ec4ea65c65161457f,36184,1,woman,NA,null,M3 is being copied by W1,copy4,sentence,NA,NA,NA,NA
