rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part
1524.0999999046326,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,1526,0.0-0.0,anomymised,65658308d20c86dae326cedf,656703a8d9dd63c664e4d2c7,42317,2B,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
3801.2999997138977,NA,NA,NA,NA,external-html,1,6362,0.0-1.0,anomymised,65658308d20c86dae326cedf,656703a8d9dd63c664e4d2c7,42317,2B,woman,consent.html,NA,NA,NA,NA,NA,NA,NA,NA
1817.6999998092651,"<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,8180,0.0-2.0,anomymised,65658308d20c86dae326cedf,656703a8d9dd63c664e4d2c7,42317,2B,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125.2000002861023,"<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,10309,0.0-3.0,anomymised,65658308d20c86dae326cedf,656703a8d9dd63c664e4d2c7,42317,2B,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,The police officer is arresting the robber,NA,NA,NA,html-keyboard-response,4,13331,0.0-4.0,anomymised,65658308d20c86dae326cedf,656703a8d9dd63c664e4d2c7,42317,2B,woman,NA,null,NA,NA,NA,NA,NA,NA,NA
6231.699999809265,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,19564,0.0-5.0,anomymised,65658308d20c86dae326cedf,656703a8d9dd63c664e4d2c7,42317,2B,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
2694.1000003814697,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,23269,0.0-6.0,anomymised,65658308d20c86dae326cedf,656703a8d9dd63c664e4d2c7,42317,2B,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Kate is being touched by Ruth,NA,NA,NA,html-keyboard-response,7,26291,0.0-7.0-0.0,anomymised,65658308d20c86dae326cedf,656703a8d9dd63c664e4d2c7,42317,2B,woman,NA,null,W2 is being touched by W4,touch1,sentence,NA,NA,NA,NA
25230.5,NA,NA,NA,NA,survey-likert-extra-labels,8,51524,0.0-7.0-1.0-0.0,anomymised,65658308d20c86dae326cedf,656703a8d9dd63c664e4d2c7,42317,2B,woman,NA,NA,W2 is being touched by W4,touch1,rating_causation,"{""Q0"":3}",[0],W4 asked to touch W2,W2 asked to touch W4
3415.699999809265,NA,NA,NA,NA,survey-likert-extra-labels,9,54944,0.0-7.0-2.0,anomymised,65658308d20c86dae326cedf,656703a8d9dd63c664e4d2c7,42317,2B,woman,NA,NA,W2 is being touched by W4,touch1,rating_volition,"{""Q0"":3}",[0],W4 wanted to touch W2,W2 wanted to touch W4
