rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part
2117.1999999284744,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,2119,0.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
30004.100000023842,NA,NA,NA,NA,external-html,1,33165,0.0-1.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,consent.html,NA,NA,NA,NA,NA,NA,NA,NA
10478.5,"<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,43645,0.0-2.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
3264.5,"<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,47911,0.0-3.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,The police officer is arresting the robber,NA,NA,NA,html-keyboard-response,4,50918,0.0-4.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,NA,null,NA,NA,NA,NA,NA,NA,NA
12785.799999952316,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,63705,0.0-5.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
3118.7999999523163,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,67830,0.0-6.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Mike is reminding Beth,NA,NA,NA,html-keyboard-response,7,70832,0.0-7.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,NA,null,M2 is reminding W4,remind,sentence,NA,NA,NA,NA
10114.899999976158,NA,NA,NA,NA,survey-likert-extra-labels,8,80948,0.0-7.0-1.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,NA,NA,M2 is reminding W4,remind,rating_causation,"{""Q0"":4}",[0],M2 is remembering,W4 is remembering
8588,NA,NA,NA,NA,survey-likert-extra-labels,9,89539,0.0-7.0-2.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,NA,NA,M2 is reminding W4,remind,rating_volition,"{""Q0"":1}",[0],M2 is telling W4 again,W4 is telling M2 again
null,Dave is being kissed by Jane,NA,NA,NA,html-keyboard-response,10,91541,0.0-8.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,NA,null,M4 is being kissed by W2,kiss4,sentence,NA,NA,NA,NA
11185.700000047684,NA,NA,NA,NA,survey-likert-extra-labels,11,102728,0.0-8.0-1.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,NA,NA,M4 is being kissed by W2,kiss4,rating_causation,"{""Q0"":2}",[0],W2 asked to kiss M4,M4 asked to kiss W2
9155.200000047684,NA,NA,NA,NA,survey-likert-extra-labels,12,111885,0.0-8.0-2.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,NA,NA,M4 is being kissed by W2,kiss4,rating_volition,"{""Q0"":1}",[0],W2 wanted to kiss M4,M4 wanted to kiss W2
null,Ruth is being hugged by Kate,NA,NA,NA,html-keyboard-response,13,113887,0.0-9.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,NA,null,W1 is being hugged by W3,hug1,sentence,NA,NA,NA,NA
10018,NA,NA,NA,NA,survey-likert-extra-labels,14,123906,0.0-9.0-1.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,NA,NA,W1 is being hugged by W3,hug1,rating_causation,"{""Q0"":4}",[0],W1 asked to hug W3,W3 asked to hug W1
8051.600000023842,NA,NA,NA,NA,survey-likert-extra-labels,15,131959,0.0-9.0-2.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,NA,NA,W1 is being hugged by W3,hug1,rating_volition,"{""Q0"":5}",[0],W1 wanted to hug W3,W3 wanted to hug W1
null,Jane is being opposed by Dave,NA,NA,NA,html-keyboard-response,16,133964,0.0-10.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,NA,null,W2 is being opposed by M4,oppose3,sentence,NA,NA,NA,NA
8405.700000047684,NA,NA,NA,NA,survey-likert-extra-labels,17,142370,0.0-10.0-2.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,NA,NA,W2 is being opposed by M4,oppose3,rating_volition,"{""Q0"":5}",[0],W2 wanted to oppose M4,M4 wanted to oppose W2
9282.400000095367,NA,NA,NA,NA,survey-likert-extra-labels,18,151654,0.0-10.0-3.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,NA,NA,W2 is being opposed by M4,oppose3,rating_causation,"{""Q0"":6}",[0],W2 started opposing M4,M4 started opposing W2
null,Beth is being kissed by Mike,NA,NA,NA,html-keyboard-response,19,153661,0.0-11.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,NA,null,W4 is being kissed by M2,kiss3,sentence,NA,NA,NA,NA
7491.400000095367,NA,NA,NA,NA,survey-likert-extra-labels,20,161153,0.0-11.0-1.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,NA,NA,W4 is being kissed by M2,kiss3,rating_causation,"{""Q0"":1}",[0],M2 asked to kiss W4,W4 asked to kiss M2
5854.600000023842,NA,NA,NA,NA,survey-likert-extra-labels,21,167009,0.0-11.0-2.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,NA,NA,W4 is being kissed by M2,kiss3,rating_volition,"{""Q0"":1}",[0],M2 wanted to kiss W4,W4 wanted to kiss M2
null,Dave is being greeted by Mike,NA,NA,NA,html-keyboard-response,22,169014,0.0-12.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,NA,null,M4 is being greeted by M2,greet2,sentence,NA,NA,NA,NA
11212.200000047684,NA,NA,NA,NA,survey-likert-extra-labels,23,180227,0.0-12.0-1.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,NA,NA,M4 is being greeted by M2,greet2,rating_causation,"{""Q0"":1}",[0],M2 started greeting M4 first,M4 started greeting M2 first
9617.599999904633,NA,NA,NA,NA,survey-likert-extra-labels,24,189846,0.0-12.0-2.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,NA,NA,M4 is being greeted by M2,greet2,rating_volition,"{""Q0"":0}",[0],M2 wanted to greet M4,M4 wanted to greet M2
null,Beth is being looked at by Mike,NA,NA,NA,html-keyboard-response,25,191848,0.0-13.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,NA,null,W4 is being looked at by M2,look4,sentence,NA,NA,NA,NA
6419.599999904633,NA,NA,NA,NA,survey-likert-extra-labels,26,198269,0.0-13.0-1.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,NA,NA,W4 is being looked at by M2,look4,rating_causation,"{""Q0"":1}",[0],M2 looked at W4 first,W4 looked at M2 first
10450.600000023842,NA,NA,NA,NA,survey-likert-extra-labels,27,208721,0.0-13.0-2.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,NA,NA,W4 is being looked at by M2,look4,rating_volition,"{""Q0"":0}",[0],M2 wanted to look at W4,W4 wanted to look at M2
null,Ruth is being copied by Fred,NA,NA,NA,html-keyboard-response,28,210727,0.0-14.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,NA,null,W1 is being copied by M3,copy4,sentence,NA,NA,NA,NA
5667.5,NA,NA,NA,NA,survey-likert-extra-labels,29,216395,0.0-14.0-1.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e3cf991843574412fa48,47422,1A,woman,NA,NA,W1 is being copied by M3,copy4,rating_causation,"{""Q0"":1}",[0],M3 started copying W1 first,W1 started copying M3 first
