rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part
1816.800000011921,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,1824,0.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
11647,NA,NA,NA,NA,external-html,1,14599,0.0-1.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,consent.html,NA,NA,NA,NA,NA,NA,NA,NA
15839,"<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,30439,0.0-2.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935.4000000357628,"<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,33391,0.0-3.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,The police officer is arresting the robber,NA,NA,NA,html-keyboard-response,4,36422,0.0-4.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,null,NA,NA,NA,NA,NA,NA,NA
18890.899999976158,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,55314,0.0-5.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
2374.099999964237,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,58696,0.0-6.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Dave is being kissed by Jane,NA,NA,NA,html-keyboard-response,7,61706,0.0-7.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,null,M4 is being kissed by W2,kiss4,sentence,NA,NA,NA,NA
14143.300000011921,NA,NA,NA,NA,survey-likert-extra-labels,8,75853,0.0-7.0-1.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,NA,M4 is being kissed by W2,kiss4,rating_causation,"{""Q0"":2}",[0],W2 asked to kiss M4,M4 asked to kiss W2
7920.900000035763,NA,NA,NA,NA,survey-likert-extra-labels,9,83776,0.0-7.0-2.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,NA,M4 is being kissed by W2,kiss4,rating_volition,"{""Q0"":3}",[0],W2 wanted to kiss M4,M4 wanted to kiss W2
null,Fred is being touched by Ruth,NA,NA,NA,html-keyboard-response,10,85786,0.0-8.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,null,M3 is being touched by W1,touch4,sentence,NA,NA,NA,NA
8097,NA,NA,NA,NA,survey-likert-extra-labels,11,93885,0.0-8.0-2.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,NA,M3 is being touched by W1,touch4,rating_volition,"{""Q0"":4}",[0],M3 wanted to touch W1,W1 wanted to touch M3
5089,NA,NA,NA,NA,survey-likert-extra-labels,12,98976,0.0-8.0-3.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,NA,M3 is being touched by W1,touch4,rating_causation,"{""Q0"":3}",[0],M3 asked to touch W1,W1 asked to touch M3
null,Dave is being greeted by Mike,NA,NA,NA,html-keyboard-response,13,100982,0.0-9.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,null,M4 is being greeted by M2,greet2,sentence,NA,NA,NA,NA
10237.100000023842,NA,NA,NA,NA,survey-likert-extra-labels,14,111221,0.0-9.0-1.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,NA,M4 is being greeted by M2,greet2,rating_causation,"{""Q0"":1}",[0],M2 started greeting M4 first,M4 started greeting M2 first
9288.199999988079,NA,NA,NA,NA,survey-likert-extra-labels,15,120511,0.0-9.0-2.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,NA,M4 is being greeted by M2,greet2,rating_volition,"{""Q0"":2}",[0],M2 wanted to greet M4,M4 wanted to greet M2
null,Dave is being looked at by Jane,NA,NA,NA,html-keyboard-response,16,122525,0.0-10.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,null,M4 is being looked at by W2,look3,sentence,NA,NA,NA,NA
8428.199999988079,NA,NA,NA,NA,survey-likert-extra-labels,17,130955,0.0-10.0-1.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,NA,M4 is being looked at by W2,look3,rating_causation,"{""Q0"":1}",[0],W2 looked at M4 first,M4 looked at W2 first
4668.300000011921,NA,NA,NA,NA,survey-likert-extra-labels,18,135625,0.0-10.0-2.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,NA,M4 is being looked at by W2,look3,rating_volition,"{""Q0"":2}",[0],W2 wanted to look at M4,M4 wanted to look at W2
null,Kate is being touched by Luke,NA,NA,NA,html-keyboard-response,19,137641,0.0-11.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,null,W3 is being touched by M1,touch3,sentence,NA,NA,NA,NA
3622.100000023842,NA,NA,NA,NA,survey-likert-extra-labels,20,141264,0.0-11.0-2.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,NA,W3 is being touched by M1,touch3,rating_volition,"{""Q0"":2}",[0],W3 wanted to touch M1,M1 wanted to touch W3
14094.099999964237,NA,NA,NA,NA,survey-likert-extra-labels,21,155360,0.0-11.0-3.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,NA,W3 is being touched by M1,touch3,rating_causation,"{""Q0"":5}",[0],W3 asked to touch M1,M1 asked to touch W3
null,Dave is being copied by Mike,NA,NA,NA,html-keyboard-response,22,157371,0.0-12.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,null,M4 is being copied by M2,copy2,sentence,NA,NA,NA,NA
6381.199999988079,NA,NA,NA,NA,survey-likert-extra-labels,23,163754,0.0-12.0-2.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,NA,M4 is being copied by M2,copy2,rating_volition,"{""Q0"":1}",[0],M2 wanted to copy M4,M4 wanted to copy M2
4403.700000047684,NA,NA,NA,NA,survey-likert-extra-labels,24,168160,0.0-12.0-3.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,NA,M4 is being copied by M2,copy2,rating_causation,"{""Q0"":1}",[0],M2 started copying M4 first,M4 started copying M2 first
null,Kate is being kissed by Ruth,NA,NA,NA,html-keyboard-response,25,170168,0.0-13.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,null,W3 is being kissed by W1,kiss1,sentence,NA,NA,NA,NA
5999.100000023842,NA,NA,NA,NA,survey-likert-extra-labels,26,176169,0.0-13.0-2.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,NA,W3 is being kissed by W1,kiss1,rating_volition,"{""Q0"":1}",[0],W1 wanted to kiss W3,W3 wanted to kiss W1
4761.199999988079,NA,NA,NA,NA,survey-likert-extra-labels,27,180932,0.0-13.0-3.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,NA,W3 is being kissed by W1,kiss1,rating_causation,"{""Q0"":1}",[0],W1 asked to kiss W3,W3 asked to kiss W1
null,Luke is driving Fred,NA,NA,NA,html-keyboard-response,28,182934,0.0-14.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,null,M1 is driving M3,drive,sentence,NA,NA,NA,NA
36033.200000047684,NA,NA,NA,NA,survey-likert-extra-labels,29,218969,0.0-14.0-2.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,NA,M1 is driving M3,drive,rating_volition,"{""Q0"":5}",[0],M1 is M3's passenger,M3 is M1's passenger
5457.300000011921,NA,NA,NA,NA,survey-likert-extra-labels,30,224429,0.0-14.0-3.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,NA,M1 is driving M3,drive,rating_causation,"{""Q0"":0}",[0],M1 is taking M3 somewhere,M3 is taking M1 somewhere
null,Jane is being shouted at by Dave,NA,NA,NA,html-keyboard-response,31,226431,0.0-15.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,null,W2 is being shouted at by M4,shout4,sentence,NA,NA,NA,NA
7628,NA,NA,NA,NA,survey-likert-extra-labels,32,234061,0.0-15.0-1.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,NA,W2 is being shouted at by M4,shout4,rating_causation,"{""Q0"":5}",[0],W2 shouted at M4 first,M4 shouted at W2 first
4048.800000011921,NA,NA,NA,NA,survey-likert-extra-labels,33,238111,0.0-15.0-2.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,NA,W2 is being shouted at by M4,shout4,rating_volition,"{""Q0"":5}",[0],W2 wanted to shout at M4,M4 wanted to shout at W2
null,Luke is being greeted by Kate,NA,NA,NA,html-keyboard-response,34,240123,0.0-16.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,null,M1 is being greeted by W3,greet4,sentence,NA,NA,NA,NA
8956.900000035763,NA,NA,NA,NA,survey-likert-extra-labels,35,249082,0.0-16.0-1.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,NA,M1 is being greeted by W3,greet4,rating_causation,"{""Q0"":0}",[0],W3 started greeting M1 first,M1 started greeting W3 first
3521.400000035763,NA,NA,NA,NA,survey-likert-extra-labels,36,252606,0.0-16.0-2.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,NA,M1 is being greeted by W3,greet4,rating_volition,"{""Q0"":1}",[0],W3 wanted to greet M1,M1 wanted to greet W3
null,Fred is being seduced by Ruth,NA,NA,NA,html-keyboard-response,37,254610,0.0-17.0-0.0,anomymised,6560bfa89caa13ce6a65a5b5,6565e1a501248669cbc24a0b,60380,1A,woman,NA,null,M3 is being seduced by W1,seduce4,sentence,NA,NA,NA,NA
