rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part
1829,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,1837,0.0-0.0,anomymised,6565828c009eeb17459c8434,6565f642e49fcfc0a1b9c392,84077,1B,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
5231,NA,NA,NA,NA,external-html,1,8117,0.0-1.0,anomymised,6565828c009eeb17459c8434,6565f642e49fcfc0a1b9c392,84077,1B,woman,consent.html,NA,NA,NA,NA,NA,NA,NA,NA
7051,"<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,15171,0.0-2.0,anomymised,6565828c009eeb17459c8434,6565f642e49fcfc0a1b9c392,84077,1B,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
2444,"<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,18616,0.0-3.0,anomymised,6565828c009eeb17459c8434,6565f642e49fcfc0a1b9c392,84077,1B,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,The police officer is arresting the robber,NA,NA,NA,html-keyboard-response,4,21621,0.0-4.0,anomymised,6565828c009eeb17459c8434,6565f642e49fcfc0a1b9c392,84077,1B,woman,NA,null,NA,NA,NA,NA,NA,NA,NA
11561,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,33184,0.0-5.0,anomymised,6565828c009eeb17459c8434,6565f642e49fcfc0a1b9c392,84077,1B,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
1742.9999999999927,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,35930,0.0-6.0,anomymised,6565828c009eeb17459c8434,6565f642e49fcfc0a1b9c392,84077,1B,woman,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Beth is being copied by Jane,NA,NA,NA,html-keyboard-response,7,38934,0.0-7.0-0.0,anomymised,6565828c009eeb17459c8434,6565f642e49fcfc0a1b9c392,84077,1B,woman,NA,null,W4 is being copied by W2,copy1,sentence,NA,NA,NA,NA
6815.000000000007,NA,NA,NA,NA,survey-likert-extra-labels,8,45753,0.0-7.0-1.0-0.0,anomymised,6565828c009eeb17459c8434,6565f642e49fcfc0a1b9c392,84077,1B,woman,NA,NA,W4 is being copied by W2,copy1,rating_causation,"{""Q0"":6}",[0],W4 started copying W2 first,W2 started copying W4 first
13024,NA,NA,NA,NA,survey-likert-extra-labels,9,58779,0.0-7.0-2.0,anomymised,6565828c009eeb17459c8434,6565f642e49fcfc0a1b9c392,84077,1B,woman,NA,NA,W4 is being copied by W2,copy1,rating_volition,"{""Q0"":6}",[0],W4 wanted to copy W2,W2 wanted to copy W4
