rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part
1734,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,1736,0.0-0.0,anomymised,65658159d48bb6bd55b14990,6567190ed50fe0605a11e0a5,79867,1C,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
27482,NA,NA,NA,NA,external-html,1,30292,0.0-1.0,anomymised,65658159d48bb6bd55b14990,6567190ed50fe0605a11e0a5,79867,1C,man,consent.html,NA,NA,NA,NA,NA,NA,NA,NA
14000,"<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,44293,0.0-2.0,anomymised,65658159d48bb6bd55b14990,6567190ed50fe0605a11e0a5,79867,1C,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
2741,"<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,48036,0.0-3.0,anomymised,65658159d48bb6bd55b14990,6567190ed50fe0605a11e0a5,79867,1C,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,The police officer is arresting the robber,NA,NA,NA,html-keyboard-response,4,51039,0.0-4.0,anomymised,65658159d48bb6bd55b14990,6567190ed50fe0605a11e0a5,79867,1C,man,NA,null,NA,NA,NA,NA,NA,NA,NA
24875,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,75916,0.0-5.0,anomymised,65658159d48bb6bd55b14990,6567190ed50fe0605a11e0a5,79867,1C,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
4547,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,81465,0.0-6.0,anomymised,65658159d48bb6bd55b14990,6567190ed50fe0605a11e0a5,79867,1C,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Mike is reminding Beth,NA,NA,NA,html-keyboard-response,7,84469,0.0-7.0-0.0,anomymised,65658159d48bb6bd55b14990,6567190ed50fe0605a11e0a5,79867,1C,man,NA,null,M2 is reminding W4,remind,sentence,NA,NA,NA,NA
10591,NA,NA,NA,NA,survey-likert-extra-labels,8,95069,0.0-7.0-1.0-0.0,anomymised,65658159d48bb6bd55b14990,6567190ed50fe0605a11e0a5,79867,1C,man,NA,NA,M2 is reminding W4,remind,rating_causation,"{""Q0"":5}",[0],M2 is remembering,W4 is remembering
11530,NA,NA,NA,NA,survey-likert-extra-labels,9,106601,0.0-7.0-2.0,anomymised,65658159d48bb6bd55b14990,6567190ed50fe0605a11e0a5,79867,1C,man,NA,NA,M2 is reminding W4,remind,rating_volition,"{""Q0"":1}",[0],M2 is telling W4 again,W4 is telling M2 again
