rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part
4904,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,4909,0.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
13618.000000000004,NA,NA,NA,NA,external-html,1,19648,0.0-1.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,consent.html,NA,NA,NA,NA,NA,NA,NA,NA
7175,"<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,26826,0.0-2.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
3394,"<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,31223,0.0-3.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,The police officer is arresting the robber,NA,NA,NA,html-keyboard-response,4,34229,0.0-4.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,null,NA,NA,NA,NA,NA,NA,NA
23710,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,57945,0.0-5.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
3980.9999999999927,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,62930,0.0-6.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Beth is being greeted by Luke,NA,NA,NA,html-keyboard-response,7,65935,0.0-7.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,null,W1 is being greeted by M3,greet3,sentence,NA,NA,NA,NA
11406.000000000015,NA,NA,NA,NA,survey-likert-extra-labels,8,77353,0.0-7.0-1.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,W1 is being greeted by M3,greet3,rating_causation,"{""Q0"":0}",[0],M3 started greeting W1 first,W1 started greeting M3 first
10295,NA,NA,NA,NA,survey-likert-extra-labels,9,87649,0.0-7.0-2.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,W1 is being greeted by M3,greet3,rating_volition,"{""Q0"":0}",[0],M3 wanted to greet W1,W1 wanted to greet M3
null,Mike is being copied by Dave,NA,NA,NA,html-keyboard-response,10,89654,0.0-8.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,null,M4 is being copied by M2,copy2,sentence,NA,NA,NA,NA
18159,NA,NA,NA,NA,survey-likert-extra-labels,11,107816,0.0-8.0-2.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,M4 is being copied by M2,copy2,rating_volition,"{""Q0"":0}",[0],M2 wanted to copy M4,M4 wanted to copy M2
22203,NA,NA,NA,NA,survey-likert-extra-labels,12,130023,0.0-8.0-3.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,M4 is being copied by M2,copy2,rating_causation,"{""Q0"":0}",[0],M2 started copying M4 first,M4 started copying M2 first
null,Dave is being opposed by Ruth,NA,NA,NA,html-keyboard-response,13,132027,0.0-9.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,null,M2 is being opposed by W4,oppose4,sentence,NA,NA,NA,NA
8557,NA,NA,NA,NA,survey-likert-extra-labels,14,140588,0.0-9.0-2.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,M2 is being opposed by W4,oppose4,rating_volition,"{""Q0"":0}",[0],M2 wanted to oppose W4,W4 wanted to oppose M2
6137,NA,NA,NA,NA,survey-likert-extra-labels,15,146728,0.0-9.0-3.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,M2 is being opposed by W4,oppose4,rating_causation,"{""Q0"":0}",[0],M2 started opposing W4,W4 started opposing M2
null,Dave is reminding Ruth,NA,NA,NA,html-keyboard-response,16,148731,0.0-10.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,null,M2 is reminding W4,remind,sentence,NA,NA,NA,NA
11237,NA,NA,NA,NA,survey-likert-extra-labels,17,159970,0.0-10.0-2.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,M2 is reminding W4,remind,rating_volition,"{""Q0"":0}",[0],M2 is telling W4 again,W4 is telling M2 again
4059,NA,NA,NA,NA,survey-likert-extra-labels,18,164032,0.0-10.0-3.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,M2 is reminding W4,remind,rating_causation,"{""Q0"":0}",[0],M2 is remembering,W4 is remembering
null,Luke is being kissed by Fred,NA,NA,NA,html-keyboard-response,19,166035,0.0-11.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,null,M3 is being kissed by M1,kiss2,sentence,NA,NA,NA,NA
11613,NA,NA,NA,NA,survey-likert-extra-labels,20,177652,0.0-11.0-2.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,M3 is being kissed by M1,kiss2,rating_volition,"{""Q0"":0}",[0],M1 wanted to kiss M3,M3 wanted to kiss M1
3877,NA,NA,NA,NA,survey-likert-extra-labels,21,181534,0.0-11.0-3.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,M3 is being kissed by M1,kiss2,rating_causation,"{""Q0"":0}",[0],M1 asked to kiss M3,M3 asked to kiss M1
null,Jane is feeding Fred,NA,NA,NA,html-keyboard-response,22,183538,0.0-12.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,null,W3 is feeding M1,feed,sentence,NA,NA,NA,NA
11841,NA,NA,NA,NA,survey-likert-extra-labels,23,195383,0.0-12.0-2.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,W3 is feeding M1,feed,rating_volition,"{""Q0"":0}",[0],W3 cooked for M1,M1 cooked for W3
2547,NA,NA,NA,NA,survey-likert-extra-labels,24,197934,0.0-12.0-3.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,W3 is feeding M1,feed,rating_causation,"{""Q0"":0}",[0],W3 is eating M1's food,M1 is eating W3's food
null,Kate is teaching Mike,NA,NA,NA,html-keyboard-response,25,199937,0.0-13.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,null,W2 is teaching M4,teach,sentence,NA,NA,NA,NA
6869,NA,NA,NA,NA,survey-likert-extra-labels,26,206809,0.0-13.0-2.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,W2 is teaching M4,teach,rating_volition,"{""Q0"":0}",[0],W2 is educating M4,M4 is educating W2
12725,NA,NA,NA,NA,survey-likert-extra-labels,27,219537,0.0-13.0-3.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,W2 is teaching M4,teach,rating_causation,"{""Q0"":0}",[0],W2 is learning from M4,M4 is learning from W2
null,Mike is being greeted by Dave,NA,NA,NA,html-keyboard-response,28,221540,0.0-14.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,null,M4 is being greeted by M2,greet2,sentence,NA,NA,NA,NA
20589,NA,NA,NA,NA,survey-likert-extra-labels,29,242133,0.0-14.0-2.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,M4 is being greeted by M2,greet2,rating_volition,"{""Q0"":0}",[0],M2 wanted to greet M4,M4 wanted to greet M2
3194,NA,NA,NA,NA,survey-likert-extra-labels,30,245331,0.0-14.0-3.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,M4 is being greeted by M2,greet2,rating_causation,"{""Q0"":0}",[0],M2 started greeting M4 first,M4 started greeting M2 first
null,Kate is being hugged by Mike,NA,NA,NA,html-keyboard-response,31,247334,0.0-15.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,null,W2 is being hugged by M4,hug3,sentence,NA,NA,NA,NA
11812,NA,NA,NA,NA,survey-likert-extra-labels,32,259150,0.0-15.0-1.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,W2 is being hugged by M4,hug3,rating_causation,"{""Q0"":6}",[0],W2 asked to hug M4,M4 asked to hug W2
2909,NA,NA,NA,NA,survey-likert-extra-labels,33,262064,0.0-15.0-2.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,W2 is being hugged by M4,hug3,rating_volition,"{""Q0"":6}",[0],W2 wanted to hug M4,M4 wanted to hug W2
null,Jane is being kissed by Beth,NA,NA,NA,html-keyboard-response,34,264067,0.0-16.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,null,W3 is being kissed by W1,kiss1,sentence,NA,NA,NA,NA
7269,NA,NA,NA,NA,survey-likert-extra-labels,35,271340,0.0-16.0-1.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,W3 is being kissed by W1,kiss1,rating_causation,"{""Q0"":0}",[0],W1 asked to kiss W3,W3 asked to kiss W1
2071,NA,NA,NA,NA,survey-likert-extra-labels,36,273415,0.0-16.0-2.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,W3 is being kissed by W1,kiss1,rating_volition,"{""Q0"":0}",[0],W1 wanted to kiss W3,W3 wanted to kiss W1
null,Dave is being touched by Mike,NA,NA,NA,html-keyboard-response,37,275418,0.0-17.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,null,M2 is being touched by M4,touch2,sentence,NA,NA,NA,NA
13293,NA,NA,NA,NA,survey-likert-extra-labels,38,288715,0.0-17.0-1.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,M2 is being touched by M4,touch2,rating_causation,"{""Q0"":6}",[0],M2 asked to touch M4,M4 asked to touch M2
2320,NA,NA,NA,NA,survey-likert-extra-labels,39,291039,0.0-17.0-2.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,M2 is being touched by M4,touch2,rating_volition,"{""Q0"":6}",[0],M2 wanted to touch M4,M4 wanted to touch M2
null,Ruth is being greeted by Kate,NA,NA,NA,html-keyboard-response,40,293042,0.0-18.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,null,W4 is being greeted by W2,greet1,sentence,NA,NA,NA,NA
7661,NA,NA,NA,NA,survey-likert-extra-labels,41,300706,0.0-18.0-1.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,W4 is being greeted by W2,greet1,rating_causation,"{""Q0"":0}",[0],W2 started greeting W4 first,W4 started greeting W2 first
2028.9999999999418,NA,NA,NA,NA,survey-likert-extra-labels,42,302739,0.0-18.0-2.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,W4 is being greeted by W2,greet1,rating_volition,"{""Q0"":0}",[0],W2 wanted to greet W4,W4 wanted to greet W2
null,Dave is being shouted at by Ruth,NA,NA,NA,html-keyboard-response,43,304742,0.0-19.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,null,M2 is being shouted at by W4,shout3,sentence,NA,NA,NA,NA
4351.999999999942,NA,NA,NA,NA,survey-likert-extra-labels,44,309097,0.0-19.0-2.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,M2 is being shouted at by W4,shout3,rating_volition,"{""Q0"":0}",[0],M2 wanted to shout at W4,W4 wanted to shout at M2
2004,NA,NA,NA,NA,survey-likert-extra-labels,45,311105,0.0-19.0-3.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,M2 is being shouted at by W4,shout3,rating_causation,"{""Q0"":0}",[0],M2 shouted at W4 first,W4 shouted at M2 first
null,Fred is being greeted by Jane,NA,NA,NA,html-keyboard-response,46,313109,0.0-20.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,null,M1 is being greeted by W3,greet4,sentence,NA,NA,NA,NA
16342.000000000058,NA,NA,NA,NA,survey-likert-extra-labels,47,329454,0.0-20.0-1.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,M1 is being greeted by W3,greet4,rating_causation,"{""Q0"":0}",[0],W3 started greeting M1 first,M1 started greeting W3 first
3346,NA,NA,NA,NA,survey-likert-extra-labels,48,332803,0.0-20.0-2.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,M1 is being greeted by W3,greet4,rating_volition,"{""Q0"":0}",[0],W3 wanted to greet M1,M1 wanted to greet W3
null,Beth is being copied by Luke,NA,NA,NA,html-keyboard-response,49,334807,0.0-21.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,null,W1 is being copied by M3,copy4,sentence,NA,NA,NA,NA
7102,NA,NA,NA,NA,survey-likert-extra-labels,50,341911,0.0-21.0-1.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,W1 is being copied by M3,copy4,rating_causation,"{""Q0"":0}",[0],M3 started copying W1 first,W1 started copying M3 first
1697,NA,NA,NA,NA,survey-likert-extra-labels,51,343612,0.0-21.0-2.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,W1 is being copied by M3,copy4,rating_volition,"{""Q0"":0}",[0],M3 wanted to copy W1,W1 wanted to copy M3
null,Luke is being challenged by Beth,NA,NA,NA,html-keyboard-response,52,345615,0.0-22.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,null,M3 is being challenged by W1,challenge3,sentence,NA,NA,NA,NA
12383,NA,NA,NA,NA,survey-likert-extra-labels,53,358002,0.0-22.0-2.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,M3 is being challenged by W1,challenge3,rating_volition,"{""Q0"":6}",[0],M3 wanted to challenge W1,W1 wanted to challenge M3
3005,NA,NA,NA,NA,survey-likert-extra-labels,54,361011,0.0-22.0-3.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,NA,M3 is being challenged by W1,challenge3,rating_causation,"{""Q0"":6}",[0],M3 started challenging W1 first,W1 started challenging M3 first
null,Ruth is being copied by Kate,NA,NA,NA,html-keyboard-response,55,363014,0.0-23.0-0.0,anomymised,65658117cda9c2da75aaa191,656609a10fc2ad7c7b094979,60711,2A,man,NA,null,W4 is being copied by W2,copy1,sentence,NA,NA,NA,NA
