rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part
15136,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,15156,0.0-0.0,anomymised,656582028f794bf1617e53e2,656738fe7d5a246572db622d,4771,1,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
5225,NA,NA,NA,NA,external-html,1,21467,0.0-1.0,anomymised,656582028f794bf1617e53e2,656738fe7d5a246572db622d,4771,1,man,consent.html,NA,NA,NA,NA,NA,NA,NA,NA
4373,"<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,25842,0.0-2.0,anomymised,656582028f794bf1617e53e2,656738fe7d5a246572db622d,4771,1,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
3250,"<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,30101,0.0-3.0,anomymised,656582028f794bf1617e53e2,656738fe7d5a246572db622d,4771,1,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,The police officer is arresting the robber,NA,NA,NA,html-keyboard-response,4,33215,0.0-4.0,anomymised,656582028f794bf1617e53e2,656738fe7d5a246572db622d,4771,1,man,NA,null,NA,NA,NA,NA,NA,NA,NA
12051,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,45266,0.0-5.0,anomymised,656582028f794bf1617e53e2,656738fe7d5a246572db622d,4771,1,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
2452,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,48722,0.0-6.0,anomymised,656582028f794bf1617e53e2,656738fe7d5a246572db622d,4771,1,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Beth is being hugged by Mike,NA,NA,NA,html-keyboard-response,7,51730,0.0-7.0-0.0,anomymised,656582028f794bf1617e53e2,656738fe7d5a246572db622d,4771,1,man,NA,null,W4 is being hugged by M2,hug4,sentence,NA,NA,NA,NA
6279,NA,NA,NA,NA,survey-likert-extra-labels,8,58012,0.0-7.0-1.0-0.0,anomymised,656582028f794bf1617e53e2,656738fe7d5a246572db622d,4771,1,man,NA,NA,W4 is being hugged by M2,hug4,rating_causation,"{""Q0"":2}",[0],W4 asked to hug M2,M2 asked to hug W4
4702,NA,NA,NA,NA,survey-likert-extra-labels,9,62718,0.0-7.0-2.0,anomymised,656582028f794bf1617e53e2,656738fe7d5a246572db622d,4771,1,man,NA,NA,W4 is being hugged by M2,hug4,rating_volition,"{""Q0"":5}",[0],W4 wanted to hug M2,M2 wanted to hug W4
null,Beth is being touched by Jane,NA,NA,NA,html-keyboard-response,10,64736,0.0-8.0-0.0,anomymised,656582028f794bf1617e53e2,656738fe7d5a246572db622d,4771,1,man,NA,null,W4 is being touched by W2,touch1,sentence,NA,NA,NA,NA
