rt,stimulus,button_pressed,choices,ChosenStimulus,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,subject,list,ppt_gender,url,key_press,sentence_type,verb,test_part,responses,question_order,left_part,right_part
1982,Welcome to the experiment. Press Continue to begin.,0,Continue,Continue,html-button-response,0,1984,0.0-0.0,anomymised,656582028f794bf1617e53e2,65673917bf6d3d9b358affcd,52974,1,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
26357,NA,NA,NA,NA,external-html,1,29570,0.0-1.0,anomymised,656582028f794bf1617e53e2,65673917bf6d3d9b358affcd,52974,1,man,consent.html,NA,NA,NA,NA,NA,NA,NA,NA
6748,"<p>Welcome.</p><p>In this experiment we will ask you to imagine some situations.</p><p>Each trial starts with a description of an event.</p><p>Then you will see alternative descriptions of that event, and you will rate on a scale how best they match the original description.</p><p>You will give your answer by clicking a button on a rating scale.</p><p>To do this task, you will have to use your imagination to visualise these events.</p><br><p>Ready?</p>",0,Continue,Continue,html-button-response,2,36321,0.0-2.0,anomymised,656582028f794bf1617e53e2,65673917bf6d3d9b358affcd,52974,1,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
1676,"<p>Before the experiment starts, you will watch an example trial. Press 'Continue'.</p>",0,Continue,Continue,html-button-response,3,39013,0.0-3.0,anomymised,656582028f794bf1617e53e2,65673917bf6d3d9b358affcd,52974,1,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,The police officer is arresting the robber,NA,NA,NA,html-keyboard-response,4,42023,0.0-4.0,anomymised,656582028f794bf1617e53e2,65673917bf6d3d9b358affcd,52974,1,man,NA,null,NA,NA,NA,NA,NA,NA,NA
11087,<img src='img/Example-trial.jpg' style='height:550px;''></img>,0,Continue,Continue,html-button-response,5,53112,0.0-5.0,anomymised,656582028f794bf1617e53e2,65673917bf6d3d9b358affcd,52974,1,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
1650,<p>Ready to start the experiment?</p><br><p><strong>Remember to give an answer by clicking a button on the rating scale.</strong></p><p>Press 'Continue' to begin.</p>,0,Continue,Continue,html-button-response,6,55773,0.0-6.0,anomymised,656582028f794bf1617e53e2,65673917bf6d3d9b358affcd,52974,1,man,NA,NA,NA,NA,NA,NA,NA,NA,NA
null,Ruth is being kissed by Kate,NA,NA,NA,html-keyboard-response,7,58787,0.0-7.0-0.0,anomymised,656582028f794bf1617e53e2,65673917bf6d3d9b358affcd,52974,1,man,NA,null,W1 is being kissed by W3,kiss1,sentence,NA,NA,NA,NA
11048,NA,NA,NA,NA,survey-likert-extra-labels,8,69838,0.0-7.0-1.0-0.0,anomymised,656582028f794bf1617e53e2,65673917bf6d3d9b358affcd,52974,1,man,NA,NA,W1 is being kissed by W3,kiss1,rating_causation,"{""Q0"":1}",[0],W3 asked to kiss W1,W1 asked to kiss W3
5682,NA,NA,NA,NA,survey-likert-extra-labels,9,75523,0.0-7.0-2.0,anomymised,656582028f794bf1617e53e2,65673917bf6d3d9b358affcd,52974,1,man,NA,NA,W1 is being kissed by W3,kiss1,rating_volition,"{""Q0"":0}",[0],W3 wanted to kiss W1,W1 wanted to kiss W3
null,Luke is being touched by Kate,NA,NA,NA,html-keyboard-response,10,77531,0.0-8.0-0.0,anomymised,656582028f794bf1617e53e2,65673917bf6d3d9b358affcd,52974,1,man,NA,null,M1 is being touched by W3,touch3,sentence,NA,NA,NA,NA
10491,NA,NA,NA,NA,survey-likert-extra-labels,11,88024,0.0-8.0-1.0-0.0,anomymised,656582028f794bf1617e53e2,65673917bf6d3d9b358affcd,52974,1,man,NA,NA,M1 is being touched by W3,touch3,rating_causation,"{""Q0"":5}",[0],M1 asked to touch W3,W3 asked to touch M1
4359,NA,NA,NA,NA,survey-likert-extra-labels,12,92387,0.0-8.0-2.0,anomymised,656582028f794bf1617e53e2,65673917bf6d3d9b358affcd,52974,1,man,NA,NA,M1 is being touched by W3,touch3,rating_volition,"{""Q0"":6}",[0],M1 wanted to touch W3,W3 wanted to touch M1
null,Fred is being hugged by Luke,NA,NA,NA,html-keyboard-response,13,94394,0.0-9.0-0.0,anomymised,656582028f794bf1617e53e2,65673917bf6d3d9b358affcd,52974,1,man,NA,null,M3 is being hugged by M1,hug2,sentence,NA,NA,NA,NA
1513825,NA,NA,NA,NA,survey-likert-extra-labels,14,1608215,0.0-9.0-1.0-0.0,anomymised,656582028f794bf1617e53e2,65673917bf6d3d9b358affcd,52974,1,man,NA,NA,M3 is being hugged by M1,hug2,rating_causation,"{""Q0"":5}",[0],M3 asked to hug M1,M1 asked to hug M3
5599,NA,NA,NA,NA,survey-likert-extra-labels,15,1613816,0.0-9.0-2.0,anomymised,656582028f794bf1617e53e2,65673917bf6d3d9b358affcd,52974,1,man,NA,NA,M3 is being hugged by M1,hug2,rating_volition,"{""Q0"":6}",[0],M3 wanted to hug M1,M1 wanted to hug M3
null,Kate is being opposed by Ruth,NA,NA,NA,html-keyboard-response,16,1615821,0.0-10.0-0.0,anomymised,656582028f794bf1617e53e2,65673917bf6d3d9b358affcd,52974,1,man,NA,null,W3 is being opposed by W1,oppose1,sentence,NA,NA,NA,NA
7162,NA,NA,NA,NA,survey-likert-extra-labels,17,1622985,0.0-10.0-2.0,anomymised,656582028f794bf1617e53e2,65673917bf6d3d9b358affcd,52974,1,man,NA,NA,W3 is being opposed by W1,oppose1,rating_volition,"{""Q0"":6}",[0],W3 wanted to oppose W1,W1 wanted to oppose W3
5175,NA,NA,NA,NA,survey-likert-extra-labels,18,1628163,0.0-10.0-3.0-0.0,anomymised,656582028f794bf1617e53e2,65673917bf6d3d9b358affcd,52974,1,man,NA,NA,W3 is being opposed by W1,oppose1,rating_causation,"{""Q0"":6}",[0],W3 started opposing W1,W1 started opposing W3
null,Luke is driving Fred,NA,NA,NA,html-keyboard-response,19,1630170,0.0-11.0-0.0,anomymised,656582028f794bf1617e53e2,65673917bf6d3d9b358affcd,52974,1,man,NA,null,M1 is driving M3,drive,sentence,NA,NA,NA,NA
7150,NA,NA,NA,NA,survey-likert-extra-labels,20,1637322,0.0-11.0-2.0,anomymised,656582028f794bf1617e53e2,65673917bf6d3d9b358affcd,52974,1,man,NA,NA,M1 is driving M3,drive,rating_volition,"{""Q0"":6}",[0],M1 is M3's passenger,M3 is M1's passenger
7013,NA,NA,NA,NA,survey-likert-extra-labels,21,1644338,0.0-11.0-3.0-0.0,anomymised,656582028f794bf1617e53e2,65673917bf6d3d9b358affcd,52974,1,man,NA,NA,M1 is driving M3,drive,rating_causation,"{""Q0"":0}",[0],M1 is taking M3 somewhere,M3 is taking M1 somewhere
null,Beth is being seduced by Jane,NA,NA,NA,html-keyboard-response,22,1646346,0.0-12.0-0.0,anomymised,656582028f794bf1617e53e2,65673917bf6d3d9b358affcd,52974,1,man,NA,null,W4 is being seduced by W2,seduce1,sentence,NA,NA,NA,NA
14151,NA,NA,NA,NA,survey-likert-extra-labels,23,1660498,0.0-12.0-2.0,anomymised,656582028f794bf1617e53e2,65673917bf6d3d9b358affcd,52974,1,man,NA,NA,W4 is being seduced by W2,seduce1,rating_volition,"{""Q0"":6}",[0],W4 wanted to seduce W2,W2 wanted to seduce W4
10732,NA,NA,NA,NA,survey-likert-extra-labels,24,1671239,0.0-12.0-3.0-0.0,anomymised,656582028f794bf1617e53e2,65673917bf6d3d9b358affcd,52974,1,man,NA,NA,W4 is being seduced by W2,seduce1,rating_causation,"{""Q0"":6}",[0],W4 started seducing W2 first,W2 started seducing W4 first
null,Beth is being shouted at by Mike,NA,NA,NA,html-keyboard-response,25,1673253,0.0-13.0-0.0,anomymised,656582028f794bf1617e53e2,65673917bf6d3d9b358affcd,52974,1,man,NA,null,W4 is being shouted at by M2,shout3,sentence,NA,NA,NA,NA
