rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part,response,stimulus1,stimulus2,question_type,survey_item
8104.7,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,8111,0.0-0.0,30806,List1A,white,man,,,,,,,,,,,,,
98782.7,,,external-html,1,115330,0.0-1.0,30806,List1A,white,man,consent.html,,,,,,,,,,,,
74012.9,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,189350,0.0-2.0,30806,List1A,white,man,,,,,,,,,,,,,
81566.3,"<img src='img/portrait_matrix_list1.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,271923,0.0-3.0-0.0,30806,List1A,white,man,,,,,,,,,,,,,
15509.3,"<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,html-button-response,4,288438,0.0-3.0-1.0,30806,List1A,white,man,,TRUE,4,,,,,,,,,,
null,CORRECT,,html-keyboard-response,5,289948,0.0-3.0-2.0-0.0,30806,List1A,white,man,,,,null,,,,,,,,,
8878.7,"<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,html-button-response,6,298834,0.0-3.0-4.0,30806,List1A,white,man,,TRUE,5,,,,,,,,,,
null,CORRECT,,html-keyboard-response,7,300338,0.0-3.0-5.0-0.0,30806,List1A,white,man,,,,null,,,,,,,,,
8279.5,"<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,html-button-response,8,308622,0.0-3.0-7.0,30806,List1A,white,man,,TRUE,2,,,,,,,,,,
null,CORRECT,,html-keyboard-response,9,310126,0.0-3.0-8.0-0.0,30806,List1A,white,man,,,,null,,,,,,,,,
5158,"<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,html-button-response,10,315288,0.0-3.0-10.0,30806,List1A,white,man,,TRUE,3,,,,,,,,,,
null,CORRECT,,html-keyboard-response,11,316791,0.0-3.0-11.0-0.0,30806,List1A,white,man,,,,null,,,,,,,,,
7507.2,"<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,html-button-response,12,324302,0.0-3.0-13.0,30806,List1A,white,man,,TRUE,7,,,,,,,,,,
null,CORRECT,,html-keyboard-response,13,325806,0.0-3.0-14.0-0.0,30806,List1A,white,man,,,,null,,,,,,,,,
7626.2,"<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,html-button-response,14,333436,0.0-3.0-16.0,30806,List1A,white,man,,TRUE,0,,,,,,,,,,
null,CORRECT,,html-keyboard-response,15,334939,0.0-3.0-17.0-0.0,30806,List1A,white,man,,,,null,,,,,,,,,
