"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_race","ppt_gender","url","first_guess","correct","key_press","responses","image_type","phrase_type","test_part","response","stimulus1","stimulus2","question_type","survey_item"
"6303.300000011921","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","6306","0.0-0.0","98624","List1B","white","woman","","","","","","","","","","","","",""
"25305.80000001192","","","external-html","1","32896","0.0-1.0","98624","List1B","white","woman","consent.html","","","","","","","","","","","",""
"12960.199999988079","<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>","0","html-button-response","2","45857","0.0-2.0","98624","List1B","white","woman","","","","","","","","","","","","",""
"230541.09999999404","<img src='img/portrait_matrix_list1.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>","0","html-button-response","3","277395","0.0-3.0-0.0","98624","List1B","white","woman","","","","","","","","","","","","",""
"3833","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>","2","html-button-response","4","282231","0.0-3.0-1.0","98624","List1B","white","woman","","true","2","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","5","283744","0.0-3.0-2.0-0.0","98624","List1B","white","woman","","","","null","","","","","","","","",""
"2156.9000000059605","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>","7","html-button-response","6","285903","0.0-3.0-4.0","98624","List1B","white","woman","","true","7","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","7","287412","0.0-3.0-5.0-0.0","98624","List1B","white","woman","","","","null","","","","","","","","",""
"3127.699999988079","<img src=""portrait/WM1.jpg""style=""height:400px;""></img>","6","html-button-response","8","290541","0.0-3.0-7.0","98624","List1B","white","woman","","true","6","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","9","292044","0.0-3.0-8.0-0.0","98624","List1B","white","woman","","","","null","","","","","","","","",""
"4743.5","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>","1","html-button-response","10","296789","0.0-3.0-10.0","98624","List1B","white","woman","","true","1","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","11","298291","0.0-3.0-11.0-0.0","98624","List1B","white","woman","","","","null","","","","","","","","",""
"3127.800000011921","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>","5","html-button-response","12","301421","0.0-3.0-13.0","98624","List1B","white","woman","","true","5","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","13","302929","0.0-3.0-14.0-0.0","98624","List1B","white","woman","","","","null","","","","","","","","",""
