rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part,response,stimulus1,stimulus2,question_type,survey_item
6071.2,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,6074,0.0-0.0,24667,List2A,black,woman,,,,,,,,,,,,,
9748.4,,,external-html,1,17014,0.0-1.0,24667,List2A,black,woman,consent.html,,,,,,,,,,,,
9326.7,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,26341,0.0-2.0,24667,List2A,black,woman,,,,,,,,,,,,,
53403.8,"<img src='img/portrait_matrix_list2.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,80747,0.0-3.0-0.0,24667,List2A,black,woman,,,,,,,,,,,,,
19044.8,"<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",3,html-button-response,4,100794,0.0-3.0-1.0,24667,List2A,black,woman,,TRUE,1,,,,,,,,,,
2659,"<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",1,html-button-response,5,104456,0.0-3.0-3.0-0.0,24667,List2A,black,woman,,FALSE,1,,,,,,,,,,
null,CORRECT,,html-keyboard-response,6,105960,0.0-3.0-3.0-1.0-0.0,24667,List2A,black,woman,,,,null,,,,,,,,,
1929,"<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,html-button-response,7,107890,0.0-3.0-4.0,24667,List2A,black,woman,,TRUE,5,,,,,,,,,,
null,CORRECT,,html-keyboard-response,8,109404,0.0-3.0-5.0-0.0,24667,List2A,black,woman,,,,null,,,,,,,,,
1651.5,"<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,html-button-response,9,111057,0.0-3.0-7.0,24667,List2A,black,woman,,TRUE,2,,,,,,,,,,
null,CORRECT,,html-keyboard-response,10,112575,0.0-3.0-8.0-0.0,24667,List2A,black,woman,,,,null,,,,,,,,,
3572.5,"<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",3,html-button-response,11,116149,0.0-3.0-10.0,24667,List2A,black,woman,,TRUE,0,,,,,,,,,,
1947.5,"<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,html-button-response,12,119108,0.0-3.0-12.0-0.0,24667,List2A,black,woman,,FALSE,0,,,,,,,,,,
null,CORRECT,,html-keyboard-response,13,120611,0.0-3.0-12.0-1.0-0.0,24667,List2A,black,woman,,,,null,,,,,,,,,
3008.6,"<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,html-button-response,14,123620,0.0-3.0-13.0,24667,List2A,black,woman,,TRUE,6,,,,,,,,,,
null,CORRECT,,html-keyboard-response,15,125122,0.0-3.0-14.0-0.0,24667,List2A,black,woman,,,,null,,,,,,,,,
1579.4,"<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,html-button-response,16,126702,0.0-3.0-16.0,24667,List2A,black,woman,,TRUE,7,,,,,,,,,,
null,CORRECT,,html-keyboard-response,17,128214,0.0-3.0-17.0-0.0,24667,List2A,black,woman,,,,null,,,,,,,,,
3277.5,"<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,html-button-response,18,131492,0.0-3.0-19.0,24667,List2A,black,woman,,TRUE,4,,,,,,,,,,
null,CORRECT,,html-keyboard-response,19,132997,0.0-3.0-20.0-0.0,24667,List2A,black,woman,,,,null,,,,,,,,,
