rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part,response,stimulus1,stimulus2,question_type,survey_item
4417.9,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,4437,0.0-0.0,42806,List1B,black,man,,,,,,,,,,,,,
44167,,,external-html,1,51372,0.0-1.0,42806,List1B,black,man,consent.html,,,,,,,,,,,,
9191.7,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,60581,0.0-2.0,42806,List1B,black,man,,,,,,,,,,,,,
65467,"<img src='img/portrait_matrix_list1.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,127059,0.0-3.0-0.0,42806,List1B,black,man,,,,,,,,,,,,,
7508,"<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,html-button-response,4,135585,0.0-3.0-1.0,42806,List1B,black,man,,TRUE,5,,,,,,,,,,
null,CORRECT,,html-keyboard-response,5,137097,0.0-3.0-2.0-0.0,42806,List1B,black,man,,,,null,,,,,,,,,
6715.1,"<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,html-button-response,6,143829,0.0-3.0-4.0,42806,List1B,black,man,,TRUE,0,,,,,,,,,,
null,CORRECT,,html-keyboard-response,7,145339,0.0-3.0-5.0-0.0,42806,List1B,black,man,,,,null,,,,,,,,,
17943.2,"<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,html-button-response,8,163293,0.0-3.0-7.0,42806,List1B,black,man,,TRUE,6,,,,,,,,,,
null,CORRECT,,html-keyboard-response,9,164799,0.0-3.0-8.0-0.0,42806,List1B,black,man,,,,null,,,,,,,,,
13208.9,"<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,html-button-response,10,178022,0.0-3.0-10.0,42806,List1B,black,man,,TRUE,7,,,,,,,,,,
null,CORRECT,,html-keyboard-response,11,179528,0.0-3.0-11.0-0.0,42806,List1B,black,man,,,,null,,,,,,,,,
6597.8,"<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,html-button-response,12,186135,0.0-3.0-13.0,42806,List1B,black,man,,TRUE,4,,,,,,,,,,
null,CORRECT,,html-keyboard-response,13,187644,0.0-3.0-14.0-0.0,42806,List1B,black,man,,,,null,,,,,,,,,
9493.9,"<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,html-button-response,14,197147,0.0-3.0-16.0,42806,List1B,black,man,,TRUE,3,,,,,,,,,,
null,CORRECT,,html-keyboard-response,15,198651,0.0-3.0-17.0-0.0,42806,List1B,black,man,,,,null,,,,,,,,,
12690.4,"<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",1,html-button-response,16,211350,0.0-3.0-19.0,42806,List1B,black,man,,TRUE,1,,,,,,,,,,
null,CORRECT,,html-keyboard-response,17,212856,0.0-3.0-20.0-0.0,42806,List1B,black,man,,,,null,,,,,,,,,
5415.8,"<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,html-button-response,18,218285,0.0-3.0-22.0,42806,List1B,black,man,,TRUE,2,,,,,,,,,,
null,CORRECT,,html-keyboard-response,19,219794,0.0-3.0-23.0-0.0,42806,List1B,black,man,,,,null,,,,,,,,,
3353.7,<p>You got 8 out of 8 right first time. Press Continue.</p>,0,html-button-response,20,223156,0.0-3.0-25.0,42806,List1B,black,man,,,,,,,,,,,,,
27223,"<p>In this experiment, you will view photographs of the people from the memory game interacting.</p><p>By using the <strong>exact</strong> phrase given <i>after</i> the photograph appears and recalling the correct names of the people in the photographs, form a sentence describing the interaction. You do not need to capitalise names.</p><p>Type your answer in the space provided. Please complete every sentence before moving onto the next trial.</p><p>You will only have a few seconds to memorise each given photograph and phrase before you can respond, so try your best to focus.</p><p>An example is given below. Press 'Continue' when you are ready.</p><img src='img/speaking_example.jpg' style='width:800px;height:460px;''></img>",0,html-button-response,21,251396,0.0-4.0,42806,List1B,black,man,,,,,,,,,,,,,
8202.1,"<p>Before the experiment starts, you will watch two example trials. Press 'Continue'.</p>",0,html-button-response,22,260608,0.0-5.0,42806,List1B,black,man,,,,,,,,,,,,,
null,<img src='img/play_eg.gif' style='height:400px;''></img>,,html-keyboard-response,23,263614,0.0-6.0,42806,List1B,black,man,,,,null,,,,,,,,,
null,<p>is playing with</p>,,html-keyboard-response,24,265619,0.0-7.0,42806,List1B,black,man,,,,null,,,,,,,,,
4241.6,<p><b>Answer:</b> kate is playing with beth</p>,0,html-button-response,25,269866,0.0-8.0,42806,List1B,black,man,,,,,,,,,,,,,
null,<img src='img/dance_eg.gif' style='height:400px;''></img>,,html-keyboard-response,26,272874,0.0-9.0,42806,List1B,black,man,,,,null,,,,,,,,,
null,<p>is being entertained by</p>,,html-keyboard-response,27,274878,0.0-10.0,42806,List1B,black,man,,,,null,,,,,,,,,
4178.4,<p><b>Answer:</b> luke is being entertained by dave</p>,0,html-button-response,28,279062,0.0-11.0,42806,List1B,black,man,,,,,,,,,,,,,
17778.7,"<p>Ready to start the experiment?</p><br><p><strong>Remember to describe the picture using a full sentence,</strong></p><p><strong>that combines the names of the people with the <i>exact</i> phrase given.</strong></p><p><strong>To receive full payment you must do this correctly.</strong></p><p><strong> You do not need to capitalise names or use punctuation.</strong></p><br><p>Press 'Continue' to begin.</p>",0,html-button-response,29,297849,0.0-12.0,42806,List1B,black,man,,,,,,,,,,,,,
