rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part,response,stimulus1,stimulus2,question_type,survey_item
38739.3,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,38746,0.0-0.0,16863,List1A,black,man,,,,,,,,,,,,,
7346.5,,,external-html,1,47661,0.0-1.0,16863,List1A,black,man,consent.html,,,,,,,,,,,,
14023.6,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,61686,0.0-2.0,16863,List1A,black,man,,,,,,,,,,,,,
41910,"<img src='img/portrait_matrix_list1.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,104600,0.0-3.0-0.0,16863,List1A,black,man,,,,,,,,,,,,,
9973.7,"<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,html-button-response,4,115577,0.0-3.0-1.0,16863,List1A,black,man,,TRUE,6,,,,,,,,,,
null,CORRECT,,html-keyboard-response,5,117083,0.0-3.0-2.0-0.0,16863,List1A,black,man,,,,null,,,,,,,,,
4722,"<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,html-button-response,6,121807,0.0-3.0-4.0,16863,List1A,black,man,,TRUE,4,,,,,,,,,,
null,CORRECT,,html-keyboard-response,7,123312,0.0-3.0-5.0-0.0,16863,List1A,black,man,,,,null,,,,,,,,,
8271.4,"<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,html-button-response,8,131585,0.0-3.0-7.0,16863,List1A,black,man,,TRUE,5,,,,,,,,,,
null,CORRECT,,html-keyboard-response,9,133090,0.0-3.0-8.0-0.0,16863,List1A,black,man,,,,null,,,,,,,,,
6573.5,"<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",3,html-button-response,10,139665,0.0-3.0-10.0,16863,List1A,black,man,,TRUE,0,,,,,,,,,,
8366.1,"<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,html-button-response,11,149034,0.0-3.0-12.0-0.0,16863,List1A,black,man,,FALSE,0,,,,,,,,,,
null,CORRECT,,html-keyboard-response,12,150537,0.0-3.0-12.0-1.0-0.0,16863,List1A,black,man,,,,null,,,,,,,,,
3967,"<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",1,html-button-response,13,154506,0.0-3.0-13.0,16863,List1A,black,man,,TRUE,1,,,,,,,,,,
null,CORRECT,,html-keyboard-response,14,156010,0.0-3.0-14.0-0.0,16863,List1A,black,man,,,,null,,,,,,,,,
6321.1,"<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,html-button-response,15,162333,0.0-3.0-16.0,16863,List1A,black,man,,TRUE,7,,,,,,,,,,
null,CORRECT,,html-keyboard-response,16,163837,0.0-3.0-17.0-0.0,16863,List1A,black,man,,,,null,,,,,,,,,
3081.6,"<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",2,html-button-response,17,166920,0.0-3.0-19.0,16863,List1A,black,man,,TRUE,3,,,,,,,,,,
3031.2,"<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,html-button-response,18,170954,0.0-3.0-21.0-0.0,16863,List1A,black,man,,FALSE,3,,,,,,,,,,
null,CORRECT,,html-keyboard-response,19,172457,0.0-3.0-21.0-1.0-0.0,16863,List1A,black,man,,,,null,,,,,,,,,
8527.3,"<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,html-button-response,20,180987,0.0-3.0-22.0,16863,List1A,black,man,,TRUE,2,,,,,,,,,,
null,CORRECT,,html-keyboard-response,21,182490,0.0-3.0-23.0-0.0,16863,List1A,black,man,,,,null,,,,,,,,,
4213.6,<p>You got 6 out of 8 right first time. Press Continue.</p>,0,html-button-response,22,186705,0.0-3.0-25.0,16863,List1A,black,man,,,,,,,,,,,,,
4657.6,"As you did not score 100%, the memory game will repeat. Press Continue.",0,html-button-response,23,192366,0.0-3.0-26.0-0.0,16863,List1A,black,man,,,,,,,,,,,,,
11259.2,"<img src='img/portrait_matrix_list1.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,24,204629,0.0-3.1-0.1,16863,List1A,black,man,,,,,,,,,,,,,
6793.8,"<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,html-button-response,25,212427,0.0-3.1-1.1,16863,List1A,black,man,,TRUE,6,,,,,,,,,,
null,CORRECT,,html-keyboard-response,26,213930,0.0-3.1-2.1-0.1,16863,List1A,black,man,,,,null,,,,,,,,,
4658,"<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,html-button-response,27,218590,0.0-3.1-4.1,16863,List1A,black,man,,TRUE,4,,,,,,,,,,
null,CORRECT,,html-keyboard-response,28,220094,0.0-3.1-5.1-0.1,16863,List1A,black,man,,,,null,,,,,,,,,
5374.6,"<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,html-button-response,29,225470,0.0-3.1-7.1,16863,List1A,black,man,,TRUE,5,,,,,,,,,,
null,CORRECT,,html-keyboard-response,30,226974,0.0-3.1-8.1-0.1,16863,List1A,black,man,,,,null,,,,,,,,,
9707.8,"<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,html-button-response,31,236684,0.0-3.1-10.1,16863,List1A,black,man,,TRUE,0,,,,,,,,,,
null,CORRECT,,html-keyboard-response,32,238188,0.0-3.1-11.1-0.1,16863,List1A,black,man,,,,null,,,,,,,,,
