"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_race","ppt_gender","url","first_guess","correct","key_press","responses","image_type","phrase_type","test_part","response","stimulus1","stimulus2","question_type","survey_item"
"4499.699999809265","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","4502","0.0-0.0","38835","List2B","white","man","","","","","","","","","","","","",""
"25281.599999904633","","","external-html","1","31156","0.0-1.0","38835","List2B","white","man","consent.html","","","","","","","","","","","",""
"11095.799999952316","<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>","0","html-button-response","2","42252","0.0-2.0","38835","List2B","white","man","","","","","","","","","","","","",""
"150877","<img src='img/portrait_matrix_list2.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>","0","html-button-response","3","194134","0.0-3.0-0.0","38835","List2B","white","man","","","","","","","","","","","","",""
"4458.900000095367","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>","2","html-button-response","4","199607","0.0-3.0-1.0","38835","List2B","white","man","","true","2","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","5","201109","0.0-3.0-2.0-0.0","38835","List2B","white","man","","","","null","","","","","","","","",""
"4875.299999952316","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>","1","html-button-response","6","205986","0.0-3.0-4.0","38835","List2B","white","man","","true","1","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","7","207502","0.0-3.0-5.0-0.0","38835","List2B","white","man","","","","null","","","","","","","","",""
"2610.7000000476837","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>","7","html-button-response","8","210114","0.0-3.0-7.0","38835","List2B","white","man","","true","7","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","9","211636","0.0-3.0-8.0-0.0","38835","List2B","white","man","","","","null","","","","","","","","",""
