"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_race","ppt_gender","url","first_guess","correct","key_press","responses","image_type","phrase_type","test_part","response","stimulus1","stimulus2","question_type","survey_item"
"3328.4000000003725","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","3331","0.0-0.0","778","List2A","white","woman","","","","","","","","","","","","",""
"105471.40000000037","","","external-html","1","109968","0.0-1.0","778","List2A","white","woman","consent.html","","","","","","","","","","","",""
"12958.200000001118","<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>","0","html-button-response","2","122928","0.0-2.0","778","List2A","white","woman","","","","","","","","","","","","",""
"63760.09999999963","<img src='img/portrait_matrix_list2.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>","0","html-button-response","3","187693","0.0-3.0-0.0","778","List2A","white","woman","","","","","","","","","","","","",""
"2879.800000000745","<img src=""portrait/BM1.jpg""style=""height:400px;""></img>","4","html-button-response","4","191575","0.0-3.0-1.0","778","List2A","white","woman","","true","4","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","5","193087","0.0-3.0-2.0-0.0","778","List2A","white","woman","","","","null","","","","","","","","",""
"2615.5999999996275","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>","2","html-button-response","6","195704","0.0-3.0-4.0","778","List2A","white","woman","","true","2","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","7","197215","0.0-3.0-5.0-0.0","778","List2A","white","woman","","","","null","","","","","","","","",""
"2346.5999999996275","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>","5","html-button-response","8","199563","0.0-3.0-7.0","778","List2A","white","woman","","true","5","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","9","201071","0.0-3.0-8.0-0.0","778","List2A","white","woman","","","","null","","","","","","","","",""
"2045.4000000003725","<img src=""portrait/WW2.jpg""style=""height:400px;""></img>","3","html-button-response","10","203118","0.0-3.0-10.0","778","List2A","white","woman","","true","3","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","11","204621","0.0-3.0-11.0-0.0","778","List2A","white","woman","","","","null","","","","","","","","",""
"1949.9000000003725","<img src=""portrait/WM2.jpg""style=""height:400px;""></img>","7","html-button-response","12","206571","0.0-3.0-13.0","778","List2A","white","woman","","true","7","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","13","208075","0.0-3.0-14.0-0.0","778","List2A","white","woman","","","","null","","","","","","","","",""
"3265.5","<img src=""portrait/WM1.jpg""style=""height:400px;""></img>","6","html-button-response","14","211341","0.0-3.0-16.0","778","List2A","white","woman","","true","6","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","15","212848","0.0-3.0-17.0-0.0","778","List2A","white","woman","","","","null","","","","","","","","",""
"3151","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>","1","html-button-response","16","216000","0.0-3.0-19.0","778","List2A","white","woman","","true","1","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","17","217511","0.0-3.0-20.0-0.0","778","List2A","white","woman","","","","null","","","","","","","","",""
"3031.699999999255","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>","0","html-button-response","18","220544","0.0-3.0-22.0","778","List2A","white","woman","","true","0","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","19","222051","0.0-3.0-23.0-0.0","778","List2A","white","woman","","","","null","","","","","","","","",""
"1888.9000000003725","<p>You got 8 out of 8 right first time. Press Continue.</p>","0","html-button-response","20","223941","0.0-3.0-25.0","778","List2A","white","woman","","","","","","","","","","","","",""
"38030","<p>In this experiment, you will view photographs of the people from the memory game interacting.</p><p>By using the <strong>exact</strong> phrase given <i>after</i> the photograph appears and recalling the correct names of the people in the photographs, form a sentence describing the interaction. You do not need to capitalise names.</p><p>Type your answer in the space provided. Please complete every sentence before moving onto the next trial.</p><p>You will only have a few seconds to memorise each given photograph and phrase before you can respond, so try your best to focus.</p><p>An example is given below. Press 'Continue' when you are ready.</p><img src='img/speaking_example.jpg' style='width:800px;height:460px;''></img>","0","html-button-response","21","262978","0.0-4.0","778","List2A","white","woman","","","","","","","","","","","","",""
"3339.5999999996275","<p>Before the experiment starts, you will watch two example trials. Press 'Continue'.</p>","0","html-button-response","22","267321","0.0-5.0","778","List2A","white","woman","","","","","","","","","","","","",""
"null","<img src='img/play_eg.gif' style='height:400px;''></img>","","html-keyboard-response","23","270330","0.0-6.0","778","List2A","white","woman","","","","null","","","","","","","","",""
"null","<p>is playing with</p>","","html-keyboard-response","24","272336","0.0-7.0","778","List2A","white","woman","","","","null","","","","","","","","",""
"4973.9000000003725","<p><b>Answer:</b> jane is playing with ruth</p>","0","html-button-response","25","277311","0.0-8.0","778","List2A","white","woman","","","","","","","","","","","","",""
"null","<img src='img/dance_eg.gif' style='height:400px;''></img>","","html-keyboard-response","26","280317","0.0-9.0","778","List2A","white","woman","","","","null","","","","","","","","",""
"null","<p>is being entertained by</p>","","html-keyboard-response","27","282322","0.0-10.0","778","List2A","white","woman","","","","null","","","","","","","","",""
"6530.700000001118","<p><b>Answer:</b> fred is being entertained by mike</p>","0","html-button-response","28","288853","0.0-11.0","778","List2A","white","woman","","","","","","","","","","","","",""
"11261.300000000745","<p>Ready to start the experiment?</p><br><p><strong>Remember to describe the picture using a full sentence,</strong></p><p><strong>that combines the names of the people with the <i>exact</i> phrase given.</strong></p><p><strong>To receive full payment you must do this correctly.</strong></p><p><strong> You do not need to capitalise names or use punctuation.</strong></p><br><p>Press 'Continue' to begin.</p>","0","html-button-response","29","301116","0.0-12.0","778","List2A","white","woman","","","","","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","","html-keyboard-response","30","302622","0.0-13.0-0.0","778","List2A","white","woman","","","","null","","","","","","","","",""
"null","<img src=""stim_listA/copy8.gif""style=""height:400px;""></stim_listA>","","html-keyboard-response","31","304626","0.0-13.0-1.0","778","List2A","white","woman","","","","null","","","","","","","","",""
"null","is being copied by","","html-keyboard-response","32","306627","0.0-13.0-2.0","778","List2A","white","woman","","","","null","","","","","","","","",""
"15175","","","survey-text","33","321805","0.0-13.0-3.0","778","List2A","white","woman","","","","","{""Q0"":""Kate is being copied by Ruth""}","<img src=""stim_listA/copy8.gif""style=""height:400px;""></stim_listA>","is being copied by","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","","html-keyboard-response","34","322306","0.0-13.0-0.1","778","List2A","white","woman","","","","null","","","","","","","","",""
"null","<img src=""stim_listA/greet2.gif""style=""height:400px;""></stim_listA>","","html-keyboard-response","35","324309","0.0-13.0-1.1","778","List2A","white","woman","","","","null","","","","","","","","",""
"null","is being greeted by","","html-keyboard-response","36","326310","0.0-13.0-2.1","778","List2A","white","woman","","","","null","","","","","","","","",""
"7327.5","","","survey-text","37","333639","0.0-13.0-3.1","778","List2A","white","woman","","","","","{""Q0"":""Luke is being greeted by Jane""}","<img src=""stim_listA/greet2.gif""style=""height:400px;""></stim_listA>","is being greeted by","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","","html-keyboard-response","38","334144","0.0-13.0-0.2","778","List2A","white","woman","","","","null","","","","","","","","",""
"null","<img src=""stim_listA/shout6.gif""style=""height:400px;""></stim_listA>","","html-keyboard-response","39","336150","0.0-13.0-1.2","778","List2A","white","woman","","","","null","","","","","","","","",""
"null","is being shouted at by","","html-keyboard-response","40","338156","0.0-13.0-2.2","778","List2A","white","woman","","","","null","","","","","","","","",""
"12210.300000000745","","","survey-text","41","350368","0.0-13.0-3.2","778","List2A","white","woman","","","","","{""Q0"":""Mike is being shouted at by Dave""}","<img src=""stim_listA/shout6.gif""style=""height:400px;""></stim_listA>","is being shouted at by","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","","html-keyboard-response","42","350869","0.0-13.0-0.3","778","List2A","white","woman","","","","null","","","","","","","","",""
"null","<img src=""stim_listA/challenge4.gif""style=""height:400px;""></stim_listA>","","html-keyboard-response","43","352875","0.0-13.0-1.3","778","List2A","white","woman","","","","null","","","","","","","","",""
