rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part,response,stimulus1,stimulus2,question_type,survey_item
8771.5,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,8784,0.0-0.0,49833,List1A,black,woman,,,,,,,,,,,,,
19403.4,,,external-html,1,31678,0.0-1.0,49833,List1A,black,woman,consent.html,,,,,,,,,,,,
3320.2,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,35004,0.0-2.0,49833,List1A,black,woman,,,,,,,,,,,,,
5852.1,"<img src='img/portrait_matrix_list1.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,41869,0.0-3.0-0.0,49833,List1A,black,woman,,,,,,,,,,,,,
9764.3,"<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",1,html-button-response,4,52644,0.0-3.0-1.0,49833,List1A,black,woman,,TRUE,1,,,,,,,,,,
null,CORRECT,,html-keyboard-response,5,54195,0.0-3.0-2.0-0.0,49833,List1A,black,woman,,,,null,,,,,,,,,
3675.3,"<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,html-button-response,6,57875,0.0-3.0-4.0,49833,List1A,black,woman,,TRUE,0,,,,,,,,,,
null,CORRECT,,html-keyboard-response,7,59398,0.0-3.0-5.0-0.0,49833,List1A,black,woman,,,,null,,,,,,,,,
7116.1,"<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,html-button-response,8,66520,0.0-3.0-7.0,49833,List1A,black,woman,,TRUE,6,,,,,,,,,,
null,CORRECT,,html-keyboard-response,9,68037,0.0-3.0-8.0-0.0,49833,List1A,black,woman,,,,null,,,,,,,,,
5231.6,"<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,html-button-response,10,73272,0.0-3.0-10.0,49833,List1A,black,woman,,TRUE,7,,,,,,,,,,
null,CORRECT,,html-keyboard-response,11,74795,0.0-3.0-11.0-0.0,49833,List1A,black,woman,,,,null,,,,,,,,,
8921.7,"<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,html-button-response,12,83721,0.0-3.0-13.0,49833,List1A,black,woman,,TRUE,2,,,,,,,,,,
null,CORRECT,,html-keyboard-response,13,85246,0.0-3.0-14.0-0.0,49833,List1A,black,woman,,,,null,,,,,,,,,
5241.2,"<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,html-button-response,14,90492,0.0-3.0-16.0,49833,List1A,black,woman,,TRUE,4,,,,,,,,,,
null,CORRECT,,html-keyboard-response,15,92024,0.0-3.0-17.0-0.0,49833,List1A,black,woman,,,,null,,,,,,,,,
11643.4,"<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,html-button-response,16,103670,0.0-3.0-19.0,49833,List1A,black,woman,,TRUE,3,,,,,,,,,,
null,CORRECT,,html-keyboard-response,17,105197,0.0-3.0-20.0-0.0,49833,List1A,black,woman,,,,null,,,,,,,,,
