rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part,response,stimulus1,stimulus2,question_type,survey_item
3969.2,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,3972,0.0-0.0,60330,List1B,white,woman,,,,,,,,,,,,,
8673,,,external-html,1,13779,0.0-1.0,60330,List1B,white,woman,consent.html,,,,,,,,,,,,
4160,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,17941,0.0-2.0,60330,List1B,white,woman,,,,,,,,,,,,,
22926.6,"<img src='img/portrait_matrix_list1.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,41869,0.0-3.0-0.0,60330,List1B,white,woman,,,,,,,,,,,,,
13473,"<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",1,html-button-response,4,56348,0.0-3.0-1.0,60330,List1B,white,woman,,TRUE,1,,,,,,,,,,
null,CORRECT,,html-keyboard-response,5,57857,0.0-3.0-2.0-0.0,60330,List1B,white,woman,,,,null,,,,,,,,,
2968.6,"<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,html-button-response,6,60827,0.0-3.0-4.0,60330,List1B,white,woman,,TRUE,7,,,,,,,,,,
null,CORRECT,,html-keyboard-response,7,62332,0.0-3.0-5.0-0.0,60330,List1B,white,woman,,,,null,,,,,,,,,
3183.5,"<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,html-button-response,8,65516,0.0-3.0-7.0,60330,List1B,white,woman,,TRUE,6,,,,,,,,,,
null,CORRECT,,html-keyboard-response,9,67021,0.0-3.0-8.0-0.0,60330,List1B,white,woman,,,,null,,,,,,,,,
2781.4,"<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,html-button-response,10,69803,0.0-3.0-10.0,60330,List1B,white,woman,,TRUE,2,,,,,,,,,,
null,CORRECT,,html-keyboard-response,11,71307,0.0-3.0-11.0-0.0,60330,List1B,white,woman,,,,null,,,,,,,,,
2871.8,"<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,html-button-response,12,74180,0.0-3.0-13.0,60330,List1B,white,woman,,TRUE,3,,,,,,,,,,
null,CORRECT,,html-keyboard-response,13,75683,0.0-3.0-14.0-0.0,60330,List1B,white,woman,,,,null,,,,,,,,,
3073.9,"<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,html-button-response,14,78758,0.0-3.0-16.0,60330,List1B,white,woman,,TRUE,4,,,,,,,,,,
null,CORRECT,,html-keyboard-response,15,80259,0.0-3.0-17.0-0.0,60330,List1B,white,woman,,,,null,,,,,,,,,
4651.3,"<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,html-button-response,16,84911,0.0-3.0-19.0,60330,List1B,white,woman,,TRUE,0,,,,,,,,,,
null,CORRECT,,html-keyboard-response,17,86414,0.0-3.0-20.0-0.0,60330,List1B,white,woman,,,,null,,,,,,,,,
2828.7,"<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,html-button-response,18,89243,0.0-3.0-22.0,60330,List1B,white,woman,,TRUE,5,,,,,,,,,,
null,CORRECT,,html-keyboard-response,19,90749,0.0-3.0-23.0-0.0,60330,List1B,white,woman,,,,null,,,,,,,,,
1586,<p>You got 8 out of 8 right first time. Press Continue.</p>,0,html-button-response,20,92337,0.0-3.0-25.0,60330,List1B,white,woman,,,,,,,,,,,,,
28570.4,"<p>In this experiment, you will view photographs of the people from the memory game interacting.</p><p>By using the <strong>exact</strong> phrase given <i>after</i> the photograph appears and recalling the correct names of the people in the photographs, form a sentence describing the interaction. You do not need to capitalise names.</p><p>Type your answer in the space provided. Please complete every sentence before moving onto the next trial.</p><p>You will only have a few seconds to memorise each given photograph and phrase before you can respond, so try your best to focus.</p><p>An example is given below. Press 'Continue' when you are ready.</p><img src='img/speaking_example.jpg' style='width:800px;height:460px;''></img>",0,html-button-response,21,121913,0.0-4.0,60330,List1B,white,woman,,,,,,,,,,,,,
2274.8,"<p>Before the experiment starts, you will watch two example trials. Press 'Continue'.</p>",0,html-button-response,22,125189,0.0-5.0,60330,List1B,white,woman,,,,,,,,,,,,,
null,<img src='img/play_eg.gif' style='height:400px;''></img>,,html-keyboard-response,23,128192,0.0-6.0,60330,List1B,white,woman,,,,null,,,,,,,,,
null,<p>is playing with</p>,,html-keyboard-response,24,130196,0.0-7.0,60330,List1B,white,woman,,,,null,,,,,,,,,
1200.2,<p><b>Answer:</b> kate is playing with beth</p>,0,html-button-response,25,131397,0.0-8.0,60330,List1B,white,woman,,,,,,,,,,,,,
null,<img src='img/dance_eg.gif' style='height:400px;''></img>,,html-keyboard-response,26,134402,0.0-9.0,60330,List1B,white,woman,,,,null,,,,,,,,,
null,<p>is being entertained by</p>,,html-keyboard-response,27,136403,0.0-10.0,60330,List1B,white,woman,,,,null,,,,,,,,,
989.9,<p><b>Answer:</b> luke is being entertained by dave</p>,0,html-button-response,28,137393,0.0-11.0,60330,List1B,white,woman,,,,,,,,,,,,,
6895.7,"<p>Ready to start the experiment?</p><br><p><strong>Remember to describe the picture using a full sentence,</strong></p><p><strong>that combines the names of the people with the <i>exact</i> phrase given.</strong></p><p><strong>To receive full payment you must do this correctly.</strong></p><p><strong> You do not need to capitalise names or use punctuation.</strong></p><br><p>Press 'Continue' to begin.</p>",0,html-button-response,29,145291,0.0-12.0,60330,List1B,white,woman,,,,,,,,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,30,146793,0.0-13.0-0.0,60330,List1B,white,woman,,,,null,,,,,,,,,
null,"<img src=""stim_listB/touch2.gif""style=""height:400px;""></stim_listB>",,html-keyboard-response,31,148798,0.0-13.0-1.0,60330,List1B,white,woman,,,,null,,,,,,,,,
null,is being touched by,,html-keyboard-response,32,150798,0.0-13.0-2.0,60330,List1B,white,woman,,,,null,,,,,,,,,
6741.5,,,survey-text,33,157547,0.0-13.0-3.0,60330,List1B,white,woman,,,,,"{""Q0"":""beth is being touched by fred""}","<img src=""stim_listB/touch2.gif""style=""height:400px;""></stim_listB>",is being touched by,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,34,158050,0.0-13.0-0.1,60330,List1B,white,woman,,,,null,,,,,,,,,
null,"<img src=""stim_listB/greet7.gif""style=""height:400px;""></stim_listB>",,html-keyboard-response,35,160054,0.0-13.0-1.1,60330,List1B,white,woman,,,,null,,,,,,,,,
null,is greeting,,html-keyboard-response,36,162055,0.0-13.0-2.1,60330,List1B,white,woman,,,,null,,,,,,,,,
5745.5,,,survey-text,37,167803,0.0-13.0-3.1,60330,List1B,white,woman,,,,,"{""Q0"":""ruth is gretting kate""}","<img src=""stim_listB/greet7.gif""style=""height:400px;""></stim_listB>",is greeting,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,38,168306,0.0-13.0-0.2,60330,List1B,white,woman,,,,null,,,,,,,,,
null,"<img src=""stim_listB/kiss7.gif""style=""height:400px;""></stim_listB>",,html-keyboard-response,39,170307,0.0-13.0-1.2,60330,List1B,white,woman,,,,null,,,,,,,,,
null,is kissing,,html-keyboard-response,40,172311,0.0-13.0-2.2,60330,List1B,white,woman,,,,null,,,,,,,,,
6852.7,,,survey-text,41,179166,0.0-13.0-3.2,60330,List1B,white,woman,,,,,"{""Q0"":""ruth is kissing beth""}","<img src=""stim_listB/kiss7.gif""style=""height:400px;""></stim_listB>",is kissing,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,42,179667,0.0-13.0-0.3,60330,List1B,white,woman,,,,null,,,,,,,,,
