"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_race","ppt_gender","url","first_guess","correct","key_press","responses","image_type","phrase_type","test_part","response","stimulus1","stimulus2","question_type","survey_item"
"12264.60000038147","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","12266","0.0-0.0","45488","List1B","black","woman","","","","","","","","","","","","",""
"99513.5","","","external-html","1","113062","0.0-1.0","45488","List1B","black","woman","consent.html","","","","","","","","","","","",""
"26790.400000095367","<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>","0","html-button-response","2","139854","0.0-2.0","45488","List1B","black","woman","","","","","","","","","","","","",""
"131826.5","<img src='img/portrait_matrix_list1.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>","0","html-button-response","3","272682","0.0-3.0-0.0","45488","List1B","black","woman","","","","","","","","","","","","",""
"8540.900000095367","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>","5","html-button-response","4","282225","0.0-3.0-1.0","45488","List1B","black","woman","","true","5","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","5","283734","0.0-3.0-2.0-0.0","45488","List1B","black","woman","","","","null","","","","","","","","",""
"3149.5","<img src=""portrait/BM1.jpg""style=""height:400px;""></img>","7","html-button-response","6","286885","0.0-3.0-4.0","45488","List1B","black","woman","","true","4","","","","","","","","","",""
"8965.800000190735","<img src=""portrait/BM1.jpg""style=""height:400px;""></img>","4","html-button-response","7","296852","0.0-3.0-6.0-0.0","45488","List1B","black","woman","","false","4","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","8","298366","0.0-3.0-6.0-1.0-0.0","45488","List1B","black","woman","","","","null","","","","","","","","",""
"4483.599999904633","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>","2","html-button-response","9","302850","0.0-3.0-7.0","45488","List1B","black","woman","","true","2","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","10","304373","0.0-3.0-8.0-0.0","45488","List1B","black","woman","","","","null","","","","","","","","",""
"6006.10000038147","<img src=""portrait/WM1.jpg""style=""height:400px;""></img>","6","html-button-response","11","310380","0.0-3.0-10.0","45488","List1B","black","woman","","true","6","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","12","311886","0.0-3.0-11.0-0.0","45488","List1B","black","woman","","","","null","","","","","","","","",""
"5427.299999713898","<img src=""portrait/BW1.jpg""style=""height:400px;""></img>","0","html-button-response","13","317314","0.0-3.0-13.0","45488","List1B","black","woman","","true","0","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","14","318829","0.0-3.0-14.0-0.0","45488","List1B","black","woman","","","","null","","","","","","","","",""
"5323.60000038147","<img src=""portrait/WW1.jpg""style=""height:400px;""></img>","1","html-button-response","15","324154","0.0-3.0-16.0","45488","List1B","black","woman","","true","1","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","16","325655","0.0-3.0-17.0-0.0","45488","List1B","black","woman","","","","null","","","","","","","","",""
