rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part,response,stimulus1,stimulus2,question_type,survey_item
1900.87,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,1908,0.0-0.0,4311,List1A,white,woman,,,,,,,,,,,,,
50808.85,,,external-html,1,53977,0.0-1.0,4311,List1A,white,woman,consent.html,,,,,,,,,,,,
13881.535,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,67863,0.0-2.0,4311,List1A,white,woman,,,,,,,,,,,,,
35655.685,"<img src='img/portrait_matrix_list1.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,104531,0.0-3.0-0.0,4311,List1A,white,woman,,,,,,,,,,,,,
3965.21,"<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",1,html-button-response,4,109511,0.0-3.0-1.0,4311,List1A,white,woman,,TRUE,3,,,,,,,,,,
4706.945,"<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,html-button-response,5,115242,0.0-3.0-3.0-0.0,4311,List1A,white,woman,,FALSE,3,,,,,,,,,,
null,CORRECT,,html-keyboard-response,6,116773,0.0-3.0-3.0-1.0-0.0,4311,List1A,white,woman,,,,null,,,,,,,,,
2530.425,"<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",4,html-button-response,7,119322,0.0-3.0-4.0,4311,List1A,white,woman,,TRUE,7,,,,,,,,,,
2666.39,"<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,html-button-response,8,123007,0.0-3.0-6.0-0.0,4311,List1A,white,woman,,FALSE,7,,,,,,,,,,
null,CORRECT,,html-keyboard-response,9,124519,0.0-3.0-6.0-1.0-0.0,4311,List1A,white,woman,,,,null,,,,,,,,,
4315.97,"<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",5,html-button-response,10,128846,0.0-3.0-7.0,4311,List1A,white,woman,,TRUE,4,,,,,,,,,,
1989.835,"<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,html-button-response,11,131856,0.0-3.0-9.0-0.0,4311,List1A,white,woman,,FALSE,4,,,,,,,,,,
null,CORRECT,,html-keyboard-response,12,133358,0.0-3.0-9.0-1.0-0.0,4311,List1A,white,woman,,,,null,,,,,,,,,
3643.385,"<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",5,html-button-response,13,137006,0.0-3.0-10.0,4311,List1A,white,woman,,TRUE,6,,,,,,,,,,
2684.04,"<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,html-button-response,14,140706,0.0-3.0-12.0-0.0,4311,List1A,white,woman,,FALSE,6,,,,,,,,,,
null,CORRECT,,html-keyboard-response,15,142210,0.0-3.0-12.0-1.0-0.0,4311,List1A,white,woman,,,,null,,,,,,,,,
5382.92,"<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,html-button-response,16,147603,0.0-3.0-13.0,4311,List1A,white,woman,,TRUE,5,,,,,,,,,,
