"rt","stimulus","button_pressed","trial_type","trial_index","time_elapsed","internal_node_id","subject","list","ppt_race","ppt_gender","url","first_guess","correct","key_press","responses","image_type","phrase_type","test_part","response","stimulus1","stimulus2","question_type","survey_item"
"32275.599999904633","Welcome to the experiment. Press Continue to begin.","0","html-button-response","0","32281","0.0-0.0","238","List1A","black","man","","","","","","","","","","","","",""
"23872.299999952316","","","external-html","1","57551","0.0-1.0","238","List1A","black","man","consent.html","","","","","","","","","","","",""
"13926","<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>","0","html-button-response","2","71478","0.0-2.0","238","List1A","black","man","","","","","","","","","","","","",""
"55421.10000014305","<img src='img/portrait_matrix_list1.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>","0","html-button-response","3","127904","0.0-3.0-0.0","238","List1A","black","man","","","","","","","","","","","","",""
"2566","<img src=""portrait/BM2.jpg""style=""height:400px;""></img>","5","html-button-response","4","131476","0.0-3.0-1.0","238","List1A","black","man","","true","5","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","5","132984","0.0-3.0-2.0-0.0","238","List1A","black","man","","","","null","","","","","","","","",""
"3585.699999809265","<img src=""portrait/BM1.jpg""style=""height:400px;""></img>","4","html-button-response","6","136573","0.0-3.0-4.0","238","List1A","black","man","","true","4","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","7","138082","0.0-3.0-5.0-0.0","238","List1A","black","man","","","","null","","","","","","","","",""
"5285.799999952316","<img src=""portrait/BW2.jpg""style=""height:400px;""></img>","2","html-button-response","8","143370","0.0-3.0-7.0","238","List1A","black","man","","true","2","","","","","","","","","",""
"null","CORRECT","","html-keyboard-response","9","144888","0.0-3.0-8.0-0.0","238","List1A","black","man","","","","null","","","","","","","","",""
