rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part,response,stimulus1,stimulus2,question_type,survey_item
7733.6,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,7738,0.0-0.0,97545,List1B,black,woman,,,,,,,,,,,,,
26971.7,,,external-html,1,36204,0.0-1.0,97545,List1B,black,woman,consent.html,,,,,,,,,,,,
13799.5,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,50007,0.0-2.0,97545,List1B,black,woman,,,,,,,,,,,,,
108588,"<img src='img/portrait_matrix_list1.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,159597,0.0-3.0-0.0,97545,List1B,black,woman,,,,,,,,,,,,,
8817.1,"<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",1,html-button-response,4,169422,0.0-3.0-1.0,97545,List1B,black,woman,,TRUE,1,,,,,,,,,,
null,CORRECT,,html-keyboard-response,5,170936,0.0-3.0-2.0-0.0,97545,List1B,black,woman,,,,null,,,,,,,,,
2307,"<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,html-button-response,6,173248,0.0-3.0-4.0,97545,List1B,black,woman,,TRUE,7,,,,,,,,,,
null,CORRECT,,html-keyboard-response,7,174761,0.0-3.0-5.0-0.0,97545,List1B,black,woman,,,,null,,,,,,,,,
1962.4,"<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",2,html-button-response,8,176727,0.0-3.0-7.0,97545,List1B,black,woman,,TRUE,0,,,,,,,,,,
6944.3,"<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,html-button-response,9,184677,0.0-3.0-9.0-0.0,97545,List1B,black,woman,,FALSE,0,,,,,,,,,,
null,CORRECT,,html-keyboard-response,10,186188,0.0-3.0-9.0-1.0-0.0,97545,List1B,black,woman,,,,null,,,,,,,,,
4350.1,"<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,html-button-response,11,190541,0.0-3.0-10.0,97545,List1B,black,woman,,TRUE,4,,,,,,,,,,
null,CORRECT,,html-keyboard-response,12,192045,0.0-3.0-11.0-0.0,97545,List1B,black,woman,,,,null,,,,,,,,,
2423.9,"<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,html-button-response,13,194471,0.0-3.0-13.0,97545,List1B,black,woman,,TRUE,2,,,,,,,,,,
null,CORRECT,,html-keyboard-response,14,195974,0.0-3.0-14.0-0.0,97545,List1B,black,woman,,,,null,,,,,,,,,
2873.2,"<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,html-button-response,15,198850,0.0-3.0-16.0,97545,List1B,black,woman,,TRUE,6,,,,,,,,,,
