rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part,response,stimulus1,stimulus2,question_type,survey_item
2976.7,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,2979,0.0-0.0,72273,List2B,white,man,,,,,,,,,,,,,
47892.8,,,external-html,1,52030,0.0-1.0,72273,List2B,white,man,consent.html,,,,,,,,,,,,
15416.3,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,67447,0.0-2.0,72273,List2B,white,man,,,,,,,,,,,,,
66935.6,"<img src='img/portrait_matrix_list2.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,135392,0.0-3.0-0.0,72273,List2B,white,man,,,,,,,,,,,,,
8020.6,"<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,html-button-response,4,144422,0.0-3.0-1.0,72273,List2B,white,man,,TRUE,2,,,,,,,,,,
null,CORRECT,,html-keyboard-response,5,145953,0.0-3.0-2.0-0.0,72273,List2B,white,man,,,,null,,,,,,,,,
8461.9,"<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,html-button-response,6,154418,0.0-3.0-4.0,72273,List2B,white,man,,TRUE,0,,,,,,,,,,
null,CORRECT,,html-keyboard-response,7,155925,0.0-3.0-5.0-0.0,72273,List2B,white,man,,,,null,,,,,,,,,
3027.5,"<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,html-button-response,8,158954,0.0-3.0-7.0,72273,List2B,white,man,,TRUE,6,,,,,,,,,,
null,CORRECT,,html-keyboard-response,9,160467,0.0-3.0-8.0-0.0,72273,List2B,white,man,,,,null,,,,,,,,,
4329.5,"<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",2,html-button-response,10,164798,0.0-3.0-10.0,72273,List2B,white,man,,TRUE,1,,,,,,,,,,
4980.5,"<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",1,html-button-response,11,170792,0.0-3.0-12.0-0.0,72273,List2B,white,man,,FALSE,1,,,,,,,,,,
null,CORRECT,,html-keyboard-response,12,172306,0.0-3.0-12.0-1.0-0.0,72273,List2B,white,man,,,,null,,,,,,,,,
3372.4,"<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,html-button-response,13,175680,0.0-3.0-13.0,72273,List2B,white,man,,TRUE,4,,,,,,,,,,
null,CORRECT,,html-keyboard-response,14,177185,0.0-3.0-14.0-0.0,72273,List2B,white,man,,,,null,,,,,,,,,
3325.7,"<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",2,html-button-response,15,180511,0.0-3.0-16.0,72273,List2B,white,man,,TRUE,3,,,,,,,,,,
1966.2,"<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,html-button-response,16,183494,0.0-3.0-18.0-0.0,72273,List2B,white,man,,FALSE,3,,,,,,,,,,
null,CORRECT,,html-keyboard-response,17,185010,0.0-3.0-18.0-1.0-0.0,72273,List2B,white,man,,,,null,,,,,,,,,
4667.5,"<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,html-button-response,18,189679,0.0-3.0-19.0,72273,List2B,white,man,,TRUE,7,,,,,,,,,,
null,CORRECT,,html-keyboard-response,19,191195,0.0-3.0-20.0-0.0,72273,List2B,white,man,,,,null,,,,,,,,,
