rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part,response,stimulus1,stimulus2,question_type,survey_item
2163.1,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,2166,0.0-0.0,15076,List2A,black,man,,,,,,,,,,,,,
7753.8,,,external-html,1,11049,0.0-1.0,15076,List2A,black,man,consent.html,,,,,,,,,,,,
26374.1,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,37426,0.0-2.0,15076,List2A,black,man,,,,,,,,,,,,,
75625,"<img src='img/portrait_matrix_list2.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,114055,0.0-3.0-0.0,15076,List2A,black,man,,,,,,,,,,,,,
5008.7,"<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,html-button-response,4,120070,0.0-3.0-1.0,15076,List2A,black,man,,TRUE,2,,,,,,,,,,
null,CORRECT,,html-keyboard-response,5,121579,0.0-3.0-2.0-0.0,15076,List2A,black,man,,,,null,,,,,,,,,
5505.9,"<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,html-button-response,6,127087,0.0-3.0-4.0,15076,List2A,black,man,,TRUE,5,,,,,,,,,,
null,CORRECT,,html-keyboard-response,7,128590,0.0-3.0-5.0-0.0,15076,List2A,black,man,,,,null,,,,,,,,,
6313.5,"<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",1,html-button-response,8,134905,0.0-3.0-7.0,15076,List2A,black,man,,TRUE,1,,,,,,,,,,
null,CORRECT,,html-keyboard-response,9,136410,0.0-3.0-8.0-0.0,15076,List2A,black,man,,,,null,,,,,,,,,
2192.1,"<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,html-button-response,10,138604,0.0-3.0-10.0,15076,List2A,black,man,,TRUE,4,,,,,,,,,,
null,CORRECT,,html-keyboard-response,11,140110,0.0-3.0-11.0-0.0,15076,List2A,black,man,,,,null,,,,,,,,,
15685.1,"<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,html-button-response,12,155797,0.0-3.0-13.0,15076,List2A,black,man,,TRUE,3,,,,,,,,,,
null,CORRECT,,html-keyboard-response,13,157307,0.0-3.0-14.0-0.0,15076,List2A,black,man,,,,null,,,,,,,,,
2186,"<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,html-button-response,14,159494,0.0-3.0-16.0,15076,List2A,black,man,,TRUE,0,,,,,,,,,,
null,CORRECT,,html-keyboard-response,15,161001,0.0-3.0-17.0-0.0,15076,List2A,black,man,,,,null,,,,,,,,,
2394.5,"<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,html-button-response,16,163398,0.0-3.0-19.0,15076,List2A,black,man,,TRUE,6,,,,,,,,,,
null,CORRECT,,html-keyboard-response,17,164907,0.0-3.0-20.0-0.0,15076,List2A,black,man,,,,null,,,,,,,,,
1660.1,"<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,html-button-response,18,166569,0.0-3.0-22.0,15076,List2A,black,man,,TRUE,7,,,,,,,,,,
null,CORRECT,,html-keyboard-response,19,168074,0.0-3.0-23.0-0.0,15076,List2A,black,man,,,,null,,,,,,,,,
2868.9,<p>You got 8 out of 8 right first time. Press Continue.</p>,0,html-button-response,20,170945,0.0-3.0-25.0,15076,List2A,black,man,,,,,,,,,,,,,
44160.1,"<p>In this experiment, you will view photographs of the people from the memory game interacting.</p><p>By using the <strong>exact</strong> phrase given <i>after</i> the photograph appears and recalling the correct names of the people in the photographs, form a sentence describing the interaction. You do not need to capitalise names.</p><p>Type your answer in the space provided. Please complete every sentence before moving onto the next trial.</p><p>You will only have a few seconds to memorise each given photograph and phrase before you can respond, so try your best to focus.</p><p>An example is given below. Press 'Continue' when you are ready.</p><img src='img/speaking_example.jpg' style='width:800px;height:460px;''></img>",0,html-button-response,21,216113,0.0-4.0,15076,List2A,black,man,,,,,,,,,,,,,
3699.3,"<p>Before the experiment starts, you will watch two example trials. Press 'Continue'.</p>",0,html-button-response,22,220815,0.0-5.0,15076,List2A,black,man,,,,,,,,,,,,,
null,<img src='img/play_eg.gif' style='height:400px;''></img>,,html-keyboard-response,23,223823,0.0-6.0,15076,List2A,black,man,,,,null,,,,,,,,,
null,<p>is playing with</p>,,html-keyboard-response,24,225828,0.0-7.0,15076,List2A,black,man,,,,null,,,,,,,,,
8657.1,<p><b>Answer:</b> jane is playing with ruth</p>,0,html-button-response,25,234486,0.0-8.0,15076,List2A,black,man,,,,,,,,,,,,,
null,<img src='img/dance_eg.gif' style='height:400px;''></img>,,html-keyboard-response,26,237489,0.0-9.0,15076,List2A,black,man,,,,null,,,,,,,,,
null,<p>is being entertained by</p>,,html-keyboard-response,27,239490,0.0-10.0,15076,List2A,black,man,,,,null,,,,,,,,,
3062.4,<p><b>Answer:</b> fred is being entertained by mike</p>,0,html-button-response,28,242553,0.0-11.0,15076,List2A,black,man,,,,,,,,,,,,,
7357,"<p>Ready to start the experiment?</p><br><p><strong>Remember to describe the picture using a full sentence,</strong></p><p><strong>that combines the names of the people with the <i>exact</i> phrase given.</strong></p><p><strong>To receive full payment you must do this correctly.</strong></p><p><strong> You do not need to capitalise names or use punctuation.</strong></p><br><p>Press 'Continue' to begin.</p>",0,html-button-response,29,250917,0.0-12.0,15076,List2A,black,man,,,,,,,,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,30,252423,0.0-13.0-0.0,15076,List2A,black,man,,,,null,,,,,,,,,
null,"<img src=""stim_listA/greet1.gif""style=""height:400px;""></stim_listA>",,html-keyboard-response,31,254428,0.0-13.0-1.0,15076,List2A,black,man,,,,null,,,,,,,,,
null,is greeting,,html-keyboard-response,32,256433,0.0-13.0-2.0,15076,List2A,black,man,,,,null,,,,,,,,,
