rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part,response,stimulus1,stimulus2,question_type,survey_item
1424,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,1426,0.0-0.0,79529,List1A,white,man,,,,,,,,,,,,,
26658,,,external-html,1,29227,0.0-1.0,79529,List1A,white,man,consent.html,,,,,,,,,,,,
4982,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,34210,0.0-2.0,79529,List1A,white,man,,,,,,,,,,,,,
45387.3,"<img src='img/portrait_matrix_list1.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,80604,0.0-3.0-0.0,79529,List1A,white,man,,,,,,,,,,,,,
2109.7,"<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,html-button-response,4,83716,0.0-3.0-1.0,79529,List1A,white,man,,TRUE,3,,,,,,,,,,
null,CORRECT,,html-keyboard-response,5,85222,0.0-3.0-2.0-0.0,79529,List1A,white,man,,,,null,,,,,,,,,
3293,"<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,html-button-response,6,88516,0.0-3.0-4.0,79529,List1A,white,man,,TRUE,6,,,,,,,,,,
null,CORRECT,,html-keyboard-response,7,90023,0.0-3.0-5.0-0.0,79529,List1A,white,man,,,,null,,,,,,,,,
1812.7,"<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,html-button-response,8,91836,0.0-3.0-7.0,79529,List1A,white,man,,TRUE,4,,,,,,,,,,
null,CORRECT,,html-keyboard-response,9,93339,0.0-3.0-8.0-0.0,79529,List1A,white,man,,,,null,,,,,,,,,
3080.6,"<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,html-button-response,10,96420,0.0-3.0-10.0,79529,List1A,white,man,,TRUE,2,,,,,,,,,,
null,CORRECT,,html-keyboard-response,11,97926,0.0-3.0-11.0-0.0,79529,List1A,white,man,,,,null,,,,,,,,,
5237.9,"<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,html-button-response,12,103165,0.0-3.0-13.0,79529,List1A,white,man,,TRUE,5,,,,,,,,,,
null,CORRECT,,html-keyboard-response,13,104667,0.0-3.0-14.0-0.0,79529,List1A,white,man,,,,null,,,,,,,,,
4648.4,"<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",1,html-button-response,14,109317,0.0-3.0-16.0,79529,List1A,white,man,,TRUE,0,,,,,,,,,,
2731.2,"<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,html-button-response,15,113053,0.0-3.0-18.0-0.0,79529,List1A,white,man,,FALSE,0,,,,,,,,,,
null,CORRECT,,html-keyboard-response,16,114556,0.0-3.0-18.0-1.0-0.0,79529,List1A,white,man,,,,null,,,,,,,,,
1544.4,"<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",1,html-button-response,17,116101,0.0-3.0-19.0,79529,List1A,white,man,,TRUE,1,,,,,,,,,,
null,CORRECT,,html-keyboard-response,18,117606,0.0-3.0-20.0-0.0,79529,List1A,white,man,,,,null,,,,,,,,,
2253.7,"<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,html-button-response,19,119861,0.0-3.0-22.0,79529,List1A,white,man,,TRUE,7,,,,,,,,,,
null,CORRECT,,html-keyboard-response,20,121366,0.0-3.0-23.0-0.0,79529,List1A,white,man,,,,null,,,,,,,,,
1733.7,<p>You got 7 out of 8 right first time. Press Continue.</p>,0,html-button-response,21,123101,0.0-3.0-25.0,79529,List1A,white,man,,,,,,,,,,,,,
1087579.3,"As you did not score 100%, the memory game will repeat. Press Continue.",0,html-button-response,22,1211721,0.0-3.0-26.0-0.0,79529,List1A,white,man,,,,,,,,,,,,,
6018.2,"<img src='img/portrait_matrix_list1.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,23,1218746,0.0-3.1-0.1,79529,List1A,white,man,,,,,,,,,,,,,
2187,"<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,html-button-response,24,1221938,0.0-3.1-1.1,79529,List1A,white,man,,TRUE,3,,,,,,,,,,
null,CORRECT,,html-keyboard-response,25,1223440,0.0-3.1-2.1-0.1,79529,List1A,white,man,,,,null,,,,,,,,,
2768.7,"<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,html-button-response,26,1226210,0.0-3.1-4.1,79529,List1A,white,man,,TRUE,6,,,,,,,,,,
null,CORRECT,,html-keyboard-response,27,1227713,0.0-3.1-5.1-0.1,79529,List1A,white,man,,,,null,,,,,,,,,
1520.5,"<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,html-button-response,28,1229234,0.0-3.1-7.1,79529,List1A,white,man,,TRUE,4,,,,,,,,,,
null,CORRECT,,html-keyboard-response,29,1230737,0.0-3.1-8.1-0.1,79529,List1A,white,man,,,,null,,,,,,,,,
5120.7,"<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,html-button-response,30,1235858,0.0-3.1-10.1,79529,List1A,white,man,,TRUE,2,,,,,,,,,,
null,CORRECT,,html-keyboard-response,31,1237361,0.0-3.1-11.1-0.1,79529,List1A,white,man,,,,null,,,,,,,,,
2496.3,"<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,html-button-response,32,1239858,0.0-3.1-13.1,79529,List1A,white,man,,TRUE,5,,,,,,,,,,
null,CORRECT,,html-keyboard-response,33,1241361,0.0-3.1-14.1-0.1,79529,List1A,white,man,,,,null,,,,,,,,,
3408.3,"<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,html-button-response,34,1244770,0.0-3.1-16.1,79529,List1A,white,man,,TRUE,0,,,,,,,,,,
null,CORRECT,,html-keyboard-response,35,1246273,0.0-3.1-17.1-0.1,79529,List1A,white,man,,,,null,,,,,,,,,
