rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part,response,stimulus1,stimulus2,question_type,survey_item
9051.5,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,9059,0.0-0.0,52082,List2B,black,man,,,,,,,,,,,,,
19786.9,,,external-html,1,32040,0.0-1.0,52082,List2B,black,man,consent.html,,,,,,,,,,,,
6379.1,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,38424,0.0-2.0,52082,List2B,black,man,,,,,,,,,,,,,
57298.3,"<img src='img/portrait_matrix_list2.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,96738,0.0-3.0-0.0,52082,List2B,black,man,,,,,,,,,,,,,
30864.4,"<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,html-button-response,4,128628,0.0-3.0-1.0,52082,List2B,black,man,,TRUE,2,,,,,,,,,,
null,CORRECT,,html-keyboard-response,5,130164,0.0-3.0-2.0-0.0,52082,List2B,black,man,,,,null,,,,,,,,,
15259,"<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",1,html-button-response,6,145433,0.0-3.0-4.0,52082,List2B,black,man,,TRUE,1,,,,,,,,,,
null,CORRECT,,html-keyboard-response,7,146944,0.0-3.0-5.0-0.0,52082,List2B,black,man,,,,null,,,,,,,,,
14785.4,"<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,html-button-response,8,161736,0.0-3.0-7.0,52082,List2B,black,man,,TRUE,4,,,,,,,,,,
null,CORRECT,,html-keyboard-response,9,163264,0.0-3.0-8.0-0.0,52082,List2B,black,man,,,,null,,,,,,,,,
19637.5,"<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,html-button-response,10,182908,0.0-3.0-10.0,52082,List2B,black,man,,TRUE,3,,,,,,,,,,
null,CORRECT,,html-keyboard-response,11,184424,0.0-3.0-11.0-0.0,52082,List2B,black,man,,,,null,,,,,,,,,
11682.7,"<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,html-button-response,12,196114,0.0-3.0-13.0,52082,List2B,black,man,,TRUE,5,,,,,,,,,,
null,CORRECT,,html-keyboard-response,13,197643,0.0-3.0-14.0-0.0,52082,List2B,black,man,,,,null,,,,,,,,,
6679.4,"<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,html-button-response,14,204329,0.0-3.0-16.0,52082,List2B,black,man,,TRUE,6,,,,,,,,,,
null,CORRECT,,html-keyboard-response,15,205856,0.0-3.0-17.0-0.0,52082,List2B,black,man,,,,null,,,,,,,,,
6127.2,"<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,html-button-response,16,211990,0.0-3.0-19.0,52082,List2B,black,man,,TRUE,0,,,,,,,,,,
null,CORRECT,,html-keyboard-response,17,213524,0.0-3.0-20.0-0.0,52082,List2B,black,man,,,,null,,,,,,,,,
5742.4,"<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,html-button-response,18,219275,0.0-3.0-22.0,52082,List2B,black,man,,TRUE,7,,,,,,,,,,
null,CORRECT,,html-keyboard-response,19,220804,0.0-3.0-23.0-0.0,52082,List2B,black,man,,,,null,,,,,,,,,
1769.2,<p>You got 8 out of 8 right first time. Press Continue.</p>,0,html-button-response,20,222581,0.0-3.0-25.0,52082,List2B,black,man,,,,,,,,,,,,,
40344.3,"<p>In this experiment, you will view photographs of the people from the memory game interacting.</p><p>By using the <strong>exact</strong> phrase given <i>after</i> the photograph appears and recalling the correct names of the people in the photographs, form a sentence describing the interaction. You do not need to capitalise names.</p><p>Type your answer in the space provided. Please complete every sentence before moving onto the next trial.</p><p>You will only have a few seconds to memorise each given photograph and phrase before you can respond, so try your best to focus.</p><p>An example is given below. Press 'Continue' when you are ready.</p><img src='img/speaking_example.jpg' style='width:800px;height:460px;''></img>",0,html-button-response,21,263940,0.0-4.0,52082,List2B,black,man,,,,,,,,,,,,,
3695.8,"<p>Before the experiment starts, you will watch two example trials. Press 'Continue'.</p>",0,html-button-response,22,268644,0.0-5.0,52082,List2B,black,man,,,,,,,,,,,,,
null,<img src='img/play_eg.gif' style='height:400px;''></img>,,html-keyboard-response,23,271670,0.0-6.0,52082,List2B,black,man,,,,null,,,,,,,,,
null,<p>is playing with</p>,,html-keyboard-response,24,273681,0.0-7.0,52082,List2B,black,man,,,,null,,,,,,,,,
2127.1,<p><b>Answer:</b> jane is playing with ruth</p>,0,html-button-response,25,275813,0.0-8.0,52082,List2B,black,man,,,,,,,,,,,,,
null,<img src='img/dance_eg.gif' style='height:400px;''></img>,,html-keyboard-response,26,278837,0.0-9.0,52082,List2B,black,man,,,,null,,,,,,,,,
null,<p>is being entertained by</p>,,html-keyboard-response,27,280848,0.0-10.0,52082,List2B,black,man,,,,null,,,,,,,,,
1646.3,<p><b>Answer:</b> fred is being entertained by mike</p>,0,html-button-response,28,282500,0.0-11.0,52082,List2B,black,man,,,,,,,,,,,,,
14585,"<p>Ready to start the experiment?</p><br><p><strong>Remember to describe the picture using a full sentence,</strong></p><p><strong>that combines the names of the people with the <i>exact</i> phrase given.</strong></p><p><strong>To receive full payment you must do this correctly.</strong></p><p><strong> You do not need to capitalise names or use punctuation.</strong></p><br><p>Press 'Continue' to begin.</p>",0,html-button-response,29,298103,0.0-12.0,52082,List2B,black,man,,,,,,,,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,30,299619,0.0-13.0-0.0,52082,List2B,black,man,,,,null,,,,,,,,,
null,"<img src=""stim_listB/kiss5.gif""style=""height:400px;""></stim_listB>",,html-keyboard-response,31,301640,0.0-13.0-1.0,52082,List2B,black,man,,,,null,,,,,,,,,
null,is kissing,,html-keyboard-response,32,303657,0.0-13.0-2.0,52082,List2B,black,man,,,,null,,,,,,,,,
18976.5,,,survey-text,33,322653,0.0-13.0-3.0,52082,List2B,black,man,,,,,"{""Q0"":""luke is kissing fred""}","<img src=""stim_listB/kiss5.gif""style=""height:400px;""></stim_listB>",is kissing,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,34,323174,0.0-13.0-0.1,52082,List2B,black,man,,,,null,,,,,,,,,
null,"<img src=""stim_listB/look3.gif""style=""height:400px;""></stim_listB>",,html-keyboard-response,35,325182,0.0-13.0-1.1,52082,List2B,black,man,,,,null,,,,,,,,,
null,is looking at,,html-keyboard-response,36,327198,0.0-13.0-2.1,52082,List2B,black,man,,,,null,,,,,,,,,
53558.3,,,survey-text,37,380772,0.0-13.0-3.1,52082,List2B,black,man,,,,,"{""Q0"":""beth is kissing fred""}","<img src=""stim_listB/look3.gif""style=""height:400px;""></stim_listB>",is looking at,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,38,381280,0.0-13.0-0.2,52082,List2B,black,man,,,,null,,,,,,,,,
null,"<img src=""stim_listB/greet4.gif""style=""height:400px;""></stim_listB>",,html-keyboard-response,39,383302,0.0-13.0-1.2,52082,List2B,black,man,,,,null,,,,,,,,,
null,is being greeted by,,html-keyboard-response,40,385317,0.0-13.0-2.2,52082,List2B,black,man,,,,null,,,,,,,,,
44292.3,,,survey-text,41,429624,0.0-13.0-3.2,52082,List2B,black,man,,,,,"{""Q0"":""kate is being greeted by fred""}","<img src=""stim_listB/greet4.gif""style=""height:400px;""></stim_listB>",is being greeted by,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,42,430128,0.0-13.0-0.3,52082,List2B,black,man,,,,null,,,,,,,,,
null,"<img src=""stim_listB/oppose7.gif""style=""height:400px;""></stim_listB>",,html-keyboard-response,43,432140,0.0-13.0-1.3,52082,List2B,black,man,,,,null,,,,,,,,,
null,is opposing,,html-keyboard-response,44,434159,0.0-13.0-2.3,52082,List2B,black,man,,,,null,,,,,,,,,
97575.7,,,survey-text,45,531748,0.0-13.0-3.3,52082,List2B,black,man,,,,,"{""Q0"":""jane is opposing kate""}","<img src=""stim_listB/oppose7.gif""style=""height:400px;""></stim_listB>",is opposing,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,46,532263,0.0-13.0-0.4,52082,List2B,black,man,,,,null,,,,,,,,,
null,"<img src=""stim_listB/challenge7.gif""style=""height:400px;""></stim_listB>",,html-keyboard-response,47,534274,0.0-13.0-1.4,52082,List2B,black,man,,,,null,,,,,,,,,
null,is challenging,,html-keyboard-response,48,536286,0.0-13.0-2.4,52082,List2B,black,man,,,,null,,,,,,,,,
91394.2,,,survey-text,49,627694,0.0-13.0-3.4,52082,List2B,black,man,,,,,"{""Q0"":""beth is challenging jane""}","<img src=""stim_listB/challenge7.gif""style=""height:400px;""></stim_listB>",is challenging,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,50,628201,0.0-13.0-0.5,52082,List2B,black,man,,,,null,,,,,,,,,
null,"<img src=""stim_listB/oppose5.gif""style=""height:400px;""></stim_listB>",,html-keyboard-response,51,630213,0.0-13.0-1.5,52082,List2B,black,man,,,,null,,,,,,,,,
null,is opposing,,html-keyboard-response,52,632226,0.0-13.0-2.5,52082,List2B,black,man,,,,null,,,,,,,,,
73945.8,,,survey-text,53,706186,0.0-13.0-3.5,52082,List2B,black,man,,,,,"{""Q0"":""dave is opposing mike""}","<img src=""stim_listB/oppose5.gif""style=""height:400px;""></stim_listB>",is opposing,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,54,706699,0.0-13.0-0.6,52082,List2B,black,man,,,,null,,,,,,,,,
null,"<img src=""stim_listB/seduce1.gif""style=""height:400px;""></stim_listB>",,html-keyboard-response,55,708717,0.0-13.0-1.6,52082,List2B,black,man,,,,null,,,,,,,,,
null,is seducing,,html-keyboard-response,56,710737,0.0-13.0-2.6,52082,List2B,black,man,,,,null,,,,,,,,,
