rt,stimulus,button_pressed,trial_type,trial_index,time_elapsed,internal_node_id,subject,list,ppt_race,ppt_gender,url,first_guess,correct,key_press,responses,image_type,phrase_type,test_part,response,stimulus1,stimulus2,question_type,survey_item
35412.9,Welcome to the experiment. Press Continue to begin.,0,html-button-response,0,35417,0.0-0.0,10771,List2B,white,woman,,,,,,,,,,,,,
52502.9,,,external-html,1,89190,0.0-1.0,10771,List2B,white,woman,consent.html,,,,,,,,,,,,
23110.5,"<p>On the next page, you will see portraits of 8 people and their names.</p><p>Your first task is to take a few minutes to memorise the names of these people.</p><p>You will have to recall their names during the rest of the experiment, so it is</p><p>essential that you try to memorise these people and their names as best as you can.</p><br><p><strong>You will then be tested on your memory of these names and portraits.</strong></p><br><p>The experiment will start after you have completed this memory test.</p><br><p>Ready?</p>",0,html-button-response,2,112303,0.0-2.0,10771,List2B,white,woman,,,,,,,,,,,,,
90670.4,"<img src='img/portrait_matrix_list2.jpg' style='width:900px;height:500px;''></img><p>If you have memorised all the portraits and names and are ready to start, press Continue.</p><p><strong>Please note: Your memory of these faces will be tested 4 times during this experiment.</strong></p>",0,html-button-response,3,203987,0.0-3.0-0.0,10771,List2B,white,woman,,,,,,,,,,,,,
2687.3,"<img src=""portrait/WM1.jpg""style=""height:400px;""></img>",6,html-button-response,4,207679,0.0-3.0-1.0,10771,List2B,white,woman,,TRUE,6,,,,,,,,,,
null,CORRECT,,html-keyboard-response,5,209207,0.0-3.0-2.0-0.0,10771,List2B,white,woman,,,,null,,,,,,,,,
5717.4,"<img src=""portrait/BM2.jpg""style=""height:400px;""></img>",5,html-button-response,6,214926,0.0-3.0-4.0,10771,List2B,white,woman,,TRUE,5,,,,,,,,,,
null,CORRECT,,html-keyboard-response,7,216447,0.0-3.0-5.0-0.0,10771,List2B,white,woman,,,,null,,,,,,,,,
10445.7,"<img src=""portrait/BM1.jpg""style=""height:400px;""></img>",4,html-button-response,8,226895,0.0-3.0-7.0,10771,List2B,white,woman,,TRUE,4,,,,,,,,,,
null,CORRECT,,html-keyboard-response,9,228408,0.0-3.0-8.0-0.0,10771,List2B,white,woman,,,,null,,,,,,,,,
2365.1,"<img src=""portrait/BW1.jpg""style=""height:400px;""></img>",0,html-button-response,10,230775,0.0-3.0-10.0,10771,List2B,white,woman,,TRUE,0,,,,,,,,,,
null,CORRECT,,html-keyboard-response,11,232284,0.0-3.0-11.0-0.0,10771,List2B,white,woman,,,,null,,,,,,,,,
1953,"<img src=""portrait/WM2.jpg""style=""height:400px;""></img>",7,html-button-response,12,234238,0.0-3.0-13.0,10771,List2B,white,woman,,TRUE,7,,,,,,,,,,
null,CORRECT,,html-keyboard-response,13,235745,0.0-3.0-14.0-0.0,10771,List2B,white,woman,,,,null,,,,,,,,,
15435.3,"<img src=""portrait/WW1.jpg""style=""height:400px;""></img>",1,html-button-response,14,251182,0.0-3.0-16.0,10771,List2B,white,woman,,TRUE,1,,,,,,,,,,
null,CORRECT,,html-keyboard-response,15,252698,0.0-3.0-17.0-0.0,10771,List2B,white,woman,,,,null,,,,,,,,,
4010.6,"<img src=""portrait/BW2.jpg""style=""height:400px;""></img>",2,html-button-response,16,256710,0.0-3.0-19.0,10771,List2B,white,woman,,TRUE,2,,,,,,,,,,
null,CORRECT,,html-keyboard-response,17,258235,0.0-3.0-20.0-0.0,10771,List2B,white,woman,,,,null,,,,,,,,,
2775.8,"<img src=""portrait/WW2.jpg""style=""height:400px;""></img>",3,html-button-response,18,261013,0.0-3.0-22.0,10771,List2B,white,woman,,TRUE,3,,,,,,,,,,
null,CORRECT,,html-keyboard-response,19,262519,0.0-3.0-23.0-0.0,10771,List2B,white,woman,,,,null,,,,,,,,,
2236.1,<p>You got 8 out of 8 right first time. Press Continue.</p>,0,html-button-response,20,264757,0.0-3.0-25.0,10771,List2B,white,woman,,,,,,,,,,,,,
32625,"<p>In this experiment, you will view photographs of the people from the memory game interacting.</p><p>By using the <strong>exact</strong> phrase given <i>after</i> the photograph appears and recalling the correct names of the people in the photographs, form a sentence describing the interaction. You do not need to capitalise names.</p><p>Type your answer in the space provided. Please complete every sentence before moving onto the next trial.</p><p>You will only have a few seconds to memorise each given photograph and phrase before you can respond, so try your best to focus.</p><p>An example is given below. Press 'Continue' when you are ready.</p><img src='img/speaking_example.jpg' style='width:800px;height:460px;''></img>",0,html-button-response,21,298386,0.0-4.0,10771,List2B,white,woman,,,,,,,,,,,,,
3101.5,"<p>Before the experiment starts, you will watch two example trials. Press 'Continue'.</p>",0,html-button-response,22,302490,0.0-5.0,10771,List2B,white,woman,,,,,,,,,,,,,
null,<img src='img/play_eg.gif' style='height:400px;''></img>,,html-keyboard-response,23,305511,0.0-6.0,10771,List2B,white,woman,,,,null,,,,,,,,,
null,<p>is playing with</p>,,html-keyboard-response,24,307527,0.0-7.0,10771,List2B,white,woman,,,,null,,,,,,,,,
4496.9,<p><b>Answer:</b> jane is playing with ruth</p>,0,html-button-response,25,312025,0.0-8.0,10771,List2B,white,woman,,,,,,,,,,,,,
null,<img src='img/dance_eg.gif' style='height:400px;''></img>,,html-keyboard-response,26,315040,0.0-9.0,10771,List2B,white,woman,,,,null,,,,,,,,,
null,<p>is being entertained by</p>,,html-keyboard-response,27,317057,0.0-10.0,10771,List2B,white,woman,,,,null,,,,,,,,,
1967.5,<p><b>Answer:</b> fred is being entertained by mike</p>,0,html-button-response,28,319026,0.0-11.0,10771,List2B,white,woman,,,,,,,,,,,,,
7938.4,"<p>Ready to start the experiment?</p><br><p><strong>Remember to describe the picture using a full sentence,</strong></p><p><strong>that combines the names of the people with the <i>exact</i> phrase given.</strong></p><p><strong>To receive full payment you must do this correctly.</strong></p><p><strong> You do not need to capitalise names or use punctuation.</strong></p><br><p>Press 'Continue' to begin.</p>",0,html-button-response,29,327981,0.0-12.0,10771,List2B,white,woman,,,,,,,,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,30,329500,0.0-13.0-0.0,10771,List2B,white,woman,,,,null,,,,,,,,,
null,"<img src=""stim_listB/look6.gif""style=""height:400px;""></stim_listB>",,html-keyboard-response,31,331518,0.0-13.0-1.0,10771,List2B,white,woman,,,,null,,,,,,,,,
null,is being looked at by,,html-keyboard-response,32,333534,0.0-13.0-2.0,10771,List2B,white,woman,,,,null,,,,,,,,,
12074,,,survey-text,33,345611,0.0-13.0-3.0,10771,List2B,white,woman,,,,,"{""Q0"":""Mike is being looked at by Dave.""}","<img src=""stim_listB/look6.gif""style=""height:400px;""></stim_listB>",is being looked at by,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,34,346118,0.0-13.0-0.1,10771,List2B,white,woman,,,,null,,,,,,,,,
null,"<img src=""stim_listB/hug7.gif""style=""height:400px;""></stim_listB>",,html-keyboard-response,35,348122,0.0-13.0-1.1,10771,List2B,white,woman,,,,null,,,,,,,,,
null,is hugging,,html-keyboard-response,36,350124,0.0-13.0-2.1,10771,List2B,white,woman,,,,null,,,,,,,,,
10867.1,,,survey-text,37,360995,0.0-13.0-3.1,10771,List2B,white,woman,,,,,"{""Q0"":""Ruth is hugging Beth.""}","<img src=""stim_listB/hug7.gif""style=""height:400px;""></stim_listB>",is hugging,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,38,361497,0.0-13.0-0.2,10771,List2B,white,woman,,,,null,,,,,,,,,
null,"<img src=""stim_listB/challenge8.gif""style=""height:400px;""></stim_listB>",,html-keyboard-response,39,363501,0.0-13.0-1.2,10771,List2B,white,woman,,,,null,,,,,,,,,
null,is being challenged by,,html-keyboard-response,40,365519,0.0-13.0-2.2,10771,List2B,white,woman,,,,null,,,,,,,,,
12593.4,,,survey-text,41,378115,0.0-13.0-3.2,10771,List2B,white,woman,,,,,"{""Q0"":""Kate is being challenged by Ruth.""}","<img src=""stim_listB/challenge8.gif""style=""height:400px;""></stim_listB>",is being challenged by,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,42,378623,0.0-13.0-0.3,10771,List2B,white,woman,,,,null,,,,,,,,,
null,"<img src=""stim_listB/shout2.gif""style=""height:400px;""></stim_listB>",,html-keyboard-response,43,380640,0.0-13.0-1.3,10771,List2B,white,woman,,,,null,,,,,,,,,
null,is being shouted at by,,html-keyboard-response,44,382656,0.0-13.0-2.3,10771,List2B,white,woman,,,,null,,,,,,,,,
15239.2,,,survey-text,45,397898,0.0-13.0-3.3,10771,List2B,white,woman,,,,,"{""Q0"":""Ruth is being shouted at by Dave.""}","<img src=""stim_listB/shout2.gif""style=""height:400px;""></stim_listB>",is being shouted at by,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,46,398404,0.0-13.0-0.4,10771,List2B,white,woman,,,,null,,,,,,,,,
null,"<img src=""stim_listB/look4.gif""style=""height:400px;""></stim_listB>",,html-keyboard-response,47,400418,0.0-13.0-1.4,10771,List2B,white,woman,,,,null,,,,,,,,,
null,is being looked at by,,html-keyboard-response,48,402420,0.0-13.0-2.4,10771,List2B,white,woman,,,,null,,,,,,,,,
10680.3,,,survey-text,49,413103,0.0-13.0-3.4,10771,List2B,white,woman,,,,,"{""Q0"":""Kate is being looked at by Mike.""}","<img src=""stim_listB/look4.gif""style=""height:400px;""></stim_listB>",is being looked at by,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,50,413607,0.0-13.0-0.5,10771,List2B,white,woman,,,,null,,,,,,,,,
null,"<img src=""stim_listB/touch6.gif""style=""height:400px;""></stim_listB>",,html-keyboard-response,51,415616,0.0-13.0-1.5,10771,List2B,white,woman,,,,null,,,,,,,,,
null,is being touched by,,html-keyboard-response,52,417627,0.0-13.0-2.5,10771,List2B,white,woman,,,,null,,,,,,,,,
19812.5,,,survey-text,53,437442,0.0-13.0-3.5,10771,List2B,white,woman,,,,,"{""Q0"":""Fred is being touched by Luke. ""}","<img src=""stim_listB/touch6.gif""style=""height:400px;""></stim_listB>",is being touched by,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,54,437954,0.0-13.0-0.6,10771,List2B,white,woman,,,,null,,,,,,,,,
null,"<img src=""stim_listB/oppose7.gif""style=""height:400px;""></stim_listB>",,html-keyboard-response,55,439957,0.0-13.0-1.6,10771,List2B,white,woman,,,,null,,,,,,,,,
null,is opposing,,html-keyboard-response,56,441958,0.0-13.0-2.6,10771,List2B,white,woman,,,,null,,,,,,,,,
7601.4,,,survey-text,57,449562,0.0-13.0-3.6,10771,List2B,white,woman,,,,,"{""Q0"":""Jane is opposing Kate.""}","<img src=""stim_listB/oppose7.gif""style=""height:400px;""></stim_listB>",is opposing,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,58,450071,0.0-13.0-0.7,10771,List2B,white,woman,,,,null,,,,,,,,,
null,"<img src=""stim_listB/shout3.gif""style=""height:400px;""></stim_listB>",,html-keyboard-response,59,452081,0.0-13.0-1.7,10771,List2B,white,woman,,,,null,,,,,,,,,
null,is shouting at,,html-keyboard-response,60,454084,0.0-13.0-2.7,10771,List2B,white,woman,,,,null,,,,,,,,,
18539.7,,,survey-text,61,472626,0.0-13.0-3.7,10771,List2B,white,woman,,,,,"{""Q0"":""Beth is shouting at Fred.""}","<img src=""stim_listB/shout3.gif""style=""height:400px;""></stim_listB>",is shouting at,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,62,473138,0.0-13.0-0.8,10771,List2B,white,woman,,,,null,,,,,,,,,
null,"<img src=""stim_listB/copy7.gif""style=""height:400px;""></stim_listB>",,html-keyboard-response,63,475150,0.0-13.0-1.8,10771,List2B,white,woman,,,,null,,,,,,,,,
null,is copying,,html-keyboard-response,64,477166,0.0-13.0-2.8,10771,List2B,white,woman,,,,null,,,,,,,,,
14513.7,,,survey-text,65,491683,0.0-13.0-3.8,10771,List2B,white,woman,,,,,"{""Q0"":""Jane is copying Beth.""}","<img src=""stim_listB/copy7.gif""style=""height:400px;""></stim_listB>",is copying,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,66,492188,0.0-13.0-0.9,10771,List2B,white,woman,,,,null,,,,,,,,,
null,"<img src=""stim_listB/seduce2.gif""style=""height:400px;""></stim_listB>",,html-keyboard-response,67,494195,0.0-13.0-1.9,10771,List2B,white,woman,,,,null,,,,,,,,,
null,is being seduced by,,html-keyboard-response,68,496205,0.0-13.0-2.9,10771,List2B,white,woman,,,,null,,,,,,,,,
16314.8,,,survey-text,69,512523,0.0-13.0-3.9,10771,List2B,white,woman,,,,,"{""Q0"":""Dave is being seduced by Kate.""}","<img src=""stim_listB/seduce2.gif""style=""height:400px;""></stim_listB>",is being seduced by,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,70,513039,0.0-13.0-0.10,10771,List2B,white,woman,,,,null,,,,,,,,,
null,"<img src=""stim_listB/oppose5.gif""style=""height:400px;""></stim_listB>",,html-keyboard-response,71,515045,0.0-13.0-1.10,10771,List2B,white,woman,,,,null,,,,,,,,,
null,is opposing,,html-keyboard-response,72,517061,0.0-13.0-2.10,10771,List2B,white,woman,,,,null,,,,,,,,,
6147.5,,,survey-text,73,523211,0.0-13.0-3.10,10771,List2B,white,woman,,,,,"{""Q0"":""Dave is opposing Mike.""}","<img src=""stim_listB/oppose5.gif""style=""height:400px;""></stim_listB>",is opposing,,,,,,
null,"<div style=""font-size:60px;"">+</div>",,html-keyboard-response,74,523713,0.0-13.0-0.11,10771,List2B,white,woman,,,,null,,,,,,,,,
null,"<img src=""stim_listB/oppose1.gif""style=""height:400px;""></stim_listB>",,html-keyboard-response,75,525728,0.0-13.0-1.11,10771,List2B,white,woman,,,,null,,,,,,,,,
null,is opposing,,html-keyboard-response,76,527737,0.0-13.0-2.11,10771,List2B,white,woman,,,,null,,,,,,,,,
8006.5,,,survey-text,77,535747,0.0-13.0-3.11,10771,List2B,white,woman,,,,,"{""Q0"":""Jane is opposing Dave.""}","<img src=""stim_listB/oppose1.gif""style=""height:400px;""></stim_listB>",is opposing,,,,,,
